G1,G2,G3,school_C,sex_C,age_C,address_C,famsize_C,Pstatus_C,Medu_C,Fedu_C,Mjob_C,Fjob_C,reason_C,guardian_C,traveltime_C,studytime_C,failures_C,schoolsup_C,famsup_C,paid_C,activities_C,nursery_C,higher_C,internet_C,romantic_C,famrel_C,freetime_C,goout_C,Dalc_C,Walc_C,health_C,absences_C,G1_C,G2_C,G3_C,rank
14,15,15,0,1,0,0,0,0,2,4,2,2,2,1,1,2,0,1,1,1,0,0,0,0,0,4,3,2,1,1,5,0,2,2,2,179.0
14,15,15,0,1,0,0,0,0,3,2,4,4,1,0,2,2,0,1,1,0,1,0,0,0,1,4,4,4,1,3,1,0,2,2,2,180.0
16,15,15,0,1,0,0,1,0,3,2,4,4,2,0,1,2,0,1,1,1,0,1,0,0,1,5,3,4,1,3,3,0,3,2,2,181.0
13,15,15,0,0,0,0,1,0,0,2,4,4,3,0,1,1,0,1,1,0,1,1,0,0,1,4,3,2,2,4,5,0,2,2,2,182.0
15,13,15,0,0,0,0,0,1,4,4,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,5,4,3,1,1,2,0,2,2,2,183.0
15,15,15,0,1,0,0,1,0,4,3,1,2,1,0,1,3,0,1,0,0,1,0,0,0,1,4,2,2,1,2,3,0,2,2,2,184.0
12,14,15,0,1,0,0,1,0,3,1,2,2,2,1,1,3,0,1,0,1,1,1,0,0,1,3,4,3,2,3,5,0,2,2,2,185.0
16,15,15,0,1,0,0,0,0,0,2,3,3,0,1,2,3,0,1,1,1,1,0,0,0,1,3,3,3,2,3,2,0,3,2,2,186.0
16,15,15,0,1,0,0,1,0,3,4,2,4,2,0,1,3,0,1,1,1,1,0,0,0,1,4,4,5,1,3,5,0,3,2,2,187.0
16,15,15,0,0,0,0,0,0,3,4,2,4,0,0,1,2,0,1,1,1,0,0,0,0,0,4,3,3,1,3,5,0,3,2,2,188.0
13,15,15,0,1,0,0,1,0,4,3,1,4,1,0,1,3,0,1,0,0,0,0,0,0,0,4,4,3,1,3,4,0,2,2,2,189.0
16,15,15,1,1,0,0,0,0,4,4,3,3,2,0,1,2,0,1,0,0,0,0,0,0,0,2,3,4,1,1,1,0,3,2,2,190.0
15,14,15,1,1,1,0,1,0,4,2,1,4,2,2,2,3,2,1,0,0,1,1,0,0,0,5,4,3,1,1,3,0,2,2,2,191.0
15,15,15,1,1,0,0,1,0,3,3,4,4,0,0,1,2,0,1,1,0,1,0,0,0,0,4,1,3,1,2,1,0,2,2,2,192.0
14,9,15,0,1,1,1,1,1,3,4,1,2,3,2,1,2,0,0,1,1,1,0,1,0,1,1,3,4,2,3,4,2,0,3,1,193.0
12,11,15,0,0,1,0,1,0,2,2,0,0,1,2,4,2,0,0,0,1,1,1,1,0,1,4,1,4,2,3,1,1,0,2,3,194.0
9,15,15,1,1,0,0,0,1,3,2,3,4,1,2,3,4,0,0,0,0,0,0,0,1,0,5,4,4,1,2,1,2,0,1,1,195.0
15,2,15,0,1,1,1,0,0,0,0,2,0,0,1,1,3,2,1,0,0,0,0,1,1,1,3,4,3,4,2,1,2,3,0,3,196.0
12,18,15,1,1,1,1,1,1,3,0,4,2,2,0,4,4,1,0,0,0,0,1,0,0,0,2,5,4,5,4,2,0,3,0,2,197.0
10,6,15,0,1,0,1,0,0,3,2,3,4,2,2,2,2,1,0,0,1,1,1,0,0,1,2,5,3,3,1,3,0,0,0,1,198.0
10,13,15,0,1,1,0,1,0,4,0,1,3,0,0,4,1,1,1,1,0,0,0,0,0,1,1,3,4,3,1,2,0,0,1,2,199.0
8,16,15,0,1,1,1,0,1,1,1,1,0,2,0,1,3,2,0,0,1,0,1,0,1,1,4,1,4,3,2,4,2,2,1,0,200.0
12,17,15,1,0,0,1,1,0,1,4,2,2,2,0,2,2,2,1,1,1,0,1,0,1,1,5,1,5,1,3,1,1,3,3,3,201.0
5,16,15,1,0,1,1,1,1,4,1,4,3,0,2,3,3,2,1,1,0,0,0,1,0,1,4,1,2,3,1,2,1,1,3,2,202.0
11,16,15,0,1,1,0,0,1,2,0,1,3,2,0,4,2,0,0,1,1,1,0,0,1,0,4,3,4,5,4,1,2,1,2,1,203.0
5,16,15,1,0,1,0,1,0,3,3,4,1,0,1,1,4,3,0,0,0,1,1,0,1,0,5,5,5,5,5,4,0,2,1,1,204.0
9,11,15,1,1,0,1,0,1,0,4,3,1,2,2,3,3,3,0,1,1,1,1,1,1,1,4,5,1,3,5,3,1,3,0,1,205.0
3,16,15,1,0,0,1,1,1,2,1,3,4,3,2,2,1,3,1,1,0,0,0,1,0,0,3,5,4,2,1,4,2,2,2,0,206.0
14,12,15,1,0,0,1,1,0,2,1,2,1,3,2,4,2,3,0,0,0,0,1,1,1,1,1,2,2,3,1,2,2,1,3,0,207.0
6,5,15,0,0,1,1,1,1,3,3,4,1,1,0,2,3,1,1,0,0,1,1,1,1,1,2,3,3,3,5,1,1,3,3,2,208.0
15,2,15,1,1,0,1,0,0,3,4,1,1,2,1,4,2,2,1,1,1,0,1,1,1,1,3,2,3,3,2,1,2,2,1,3,209.0
11,3,15,1,0,0,0,0,1,3,4,1,2,1,1,3,4,3,0,0,0,0,1,0,1,0,1,2,1,3,4,1,2,1,2,1,210.0
10,16,15,0,1,1,0,0,0,0,4,0,4,2,2,4,2,0,0,0,1,0,0,1,0,0,1,1,4,4,2,4,0,1,1,1,211.0
18,0,15,0,0,0,0,1,1,0,3,4,0,2,1,2,1,0,1,1,1,0,0,1,0,0,1,2,3,3,5,2,1,3,0,2,212.0
5,12,15,1,1,0,0,0,0,3,0,2,1,2,1,3,3,0,0,0,1,1,0,1,1,1,5,4,1,3,5,3,2,1,3,3,213.0
18,15,15,1,0,1,1,1,1,0,4,1,2,2,2,3,3,0,0,1,0,1,0,1,0,1,1,2,1,4,4,4,1,3,1,2,214.0
17,12,15,1,1,1,1,0,1,0,0,4,2,0,1,2,2,2,0,1,0,0,0,0,0,0,3,5,5,3,2,3,0,0,0,2,215.0
13,19,15,0,0,1,1,1,0,1,0,4,2,0,1,1,2,0,1,0,0,1,0,0,1,0,4,3,1,3,1,5,2,3,1,1,216.0
16,8,15,0,1,1,1,0,1,1,1,2,0,3,2,3,1,1,0,1,0,1,1,0,1,1,3,2,2,1,2,1,2,1,3,2,217.0
10,8,15,0,1,0,0,0,0,3,1,2,4,0,2,4,3,3,1,1,1,0,1,0,1,1,1,4,5,3,1,1,1,0,2,2,218.0
18,10,15,1,1,0,1,0,1,4,3,0,0,3,2,1,3,2,0,1,0,0,1,0,0,1,3,4,1,3,1,5,0,2,2,0,219.0
18,14,15,0,1,0,0,0,0,4,2,2,4,2,2,1,2,0,1,0,0,1,0,1,0,0,4,4,2,5,3,3,2,3,3,1,220.0
5,2,15,1,0,1,1,1,0,1,2,4,3,1,2,2,3,3,1,1,1,0,0,1,1,0,1,5,3,3,1,2,2,1,3,0,221.0
14,14,14,0,0,0,0,0,0,4,4,1,2,2,1,1,1,0,1,0,0,0,0,0,0,1,4,3,3,1,3,5,0,2,2,2,222.0
14,14,14,0,1,0,0,1,0,4,4,1,4,0,0,1,1,0,1,0,1,1,0,0,0,1,4,4,4,1,2,2,0,2,2,2,223.0
13,14,14,0,1,0,0,1,0,4,4,2,2,1,0,1,3,0,1,0,0,0,0,0,0,1,3,2,3,1,2,2,0,2,2,2,224.0
15,15,14,0,0,0,0,1,0,4,2,0,4,0,0,1,2,0,1,0,0,1,0,0,1,1,4,3,3,2,2,5,0,2,2,2,225.0
12,12,14,0,0,0,0,1,0,3,1,4,4,1,0,1,1,0,1,1,1,0,0,0,1,1,5,3,2,2,2,5,0,2,2,2,226.0
13,14,14,0,1,0,0,1,0,4,2,4,4,1,0,1,3,0,1,0,1,0,0,0,0,1,5,3,3,1,3,1,0,2,2,2,227.0
11,13,14,0,0,0,0,0,0,2,2,2,1,1,0,1,4,0,1,0,1,0,0,0,0,1,4,3,4,1,1,4,0,2,2,2,228.0
11,14,14,0,1,0,0,1,0,4,4,4,4,1,0,1,1,0,1,1,1,0,1,0,0,1,5,3,4,1,2,1,0,2,2,2,229.0
10,13,14,0,0,0,0,1,0,4,4,2,4,2,0,1,1,0,1,0,1,0,1,0,0,1,5,3,3,1,1,5,0,1,2,2,230.0
11,13,14,0,0,0,0,1,0,4,4,4,0,1,1,2,2,0,1,0,1,0,0,0,1,1,4,4,3,1,1,2,0,2,2,2,231.0
12,13,14,0,0,0,0,0,0,2,1,3,4,2,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,0,2,2,2,232.0
14,14,14,0,1,0,0,1,0,4,4,1,1,1,0,1,2,0,1,0,0,1,0,0,0,0,4,4,2,1,1,3,0,2,2,2,233.0
13,14,14,0,0,0,0,1,0,2,3,4,4,0,1,2,1,0,1,1,1,1,0,0,0,1,5,3,3,1,1,3,0,2,2,2,234.0
12,13,14,0,1,0,0,1,1,2,2,4,4,1,0,1,2,0,0,0,0,1,0,0,0,1,3,3,4,1,1,4,0,2,2,2,235.0
13,13,14,0,1,0,0,1,0,4,4,0,2,0,0,1,3,0,1,0,1,0,1,0,0,1,5,3,2,1,1,5,0,2,2,2,236.0
13,13,14,0,1,0,0,0,0,4,3,1,4,1,1,1,2,0,1,1,1,0,0,0,0,0,3,2,3,1,2,3,0,2,2,2,237.0
15,14,14,0,0,0,0,1,0,2,1,4,4,0,0,1,2,0,1,1,1,0,0,0,0,1,5,2,4,1,2,4,0,2,2,2,238.0
15,14,14,0,1,0,0,1,0,2,3,4,2,1,1,1,4,0,1,0,0,0,0,0,0,0,4,5,5,1,3,2,0,2,2,2,239.0
15,14,14,0,0,0,1,1,0,1,2,3,3,0,0,1,2,0,1,0,0,0,1,0,1,0,3,5,2,2,2,1,0,2,2,2,240.0
15,14,14,0,0,0,0,1,0,2,1,2,2,1,0,1,3,0,1,1,0,0,0,0,0,1,4,2,4,1,3,2,0,2,2,2,241.0
14,13,14,0,0,0,1,0,0,3,2,2,4,1,0,2,3,0,1,0,0,0,0,0,0,1,5,4,2,1,1,4,0,2,2,2,242.0
14,13,14,0,1,0,0,1,0,4,3,4,4,1,1,1,4,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,243.0
15,12,14,0,1,0,0,1,0,4,2,4,4,1,0,2,3,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,244.0
14,14,14,0,1,0,0,1,0,4,4,0,0,2,0,2,3,0,1,0,0,1,1,0,0,0,4,3,3,1,2,4,0,2,2,2,245.0
12,14,14,0,1,0,1,1,0,2,4,3,4,2,1,1,3,0,1,0,1,1,0,0,0,0,4,4,3,1,1,5,0,2,2,2,246.0
13,13,14,0,1,0,0,1,0,3,2,4,2,3,0,1,3,0,1,1,1,1,0,0,0,0,5,4,3,2,3,1,0,2,2,2,247.0
15,14,14,1,0,0,0,1,0,4,4,0,0,0,1,1,2,0,1,1,0,0,1,0,0,1,3,2,4,1,4,2,0,2,2,2,248.0
14,13,14,1,1,0,1,1,0,2,3,4,2,1,0,2,1,3,0,0,0,0,1,1,1,0,1,4,3,4,4,4,0,0,1,0,249.0
15,17,14,1,1,0,0,0,1,4,1,4,2,3,0,3,4,2,1,0,1,1,1,0,0,0,3,4,1,5,5,2,1,3,1,1,250.0
5,19,14,0,1,1,0,1,0,1,3,4,3,1,1,2,2,3,0,1,1,0,1,0,0,0,1,5,4,1,3,2,1,0,0,0,251.0
17,14,14,0,0,1,1,0,1,0,3,3,1,2,0,4,3,0,1,1,1,1,1,0,0,0,1,1,4,3,2,4,0,1,1,2,252.0
10,12,14,1,0,1,1,1,1,2,3,0,4,1,2,1,1,2,0,0,0,1,0,0,1,1,1,2,3,2,2,2,1,2,0,0,253.0
4,5,14,1,1,1,0,1,1,3,1,0,2,2,0,2,2,1,0,1,0,1,1,0,1,1,3,5,4,3,2,4,2,2,3,0,254.0
9,1,14,1,0,1,0,0,1,0,1,3,0,3,0,4,1,2,1,0,0,1,1,0,0,1,5,2,1,1,5,2,1,0,3,3,255.0
11,0,14,0,1,1,0,1,1,1,3,2,1,3,2,1,4,1,0,1,1,1,0,0,0,1,3,3,4,1,1,5,2,3,2,1,256.0
19,1,14,0,1,0,0,1,0,2,2,3,4,0,2,1,1,3,0,1,1,0,0,1,0,1,5,2,2,1,1,4,1,1,2,3,257.0
13,16,14,0,1,0,1,1,0,0,0,0,3,1,2,2,3,1,1,1,1,0,1,0,1,1,3,5,2,5,4,1,1,1,1,2,258.0
9,18,14,0,1,1,0,0,0,0,1,1,1,1,1,2,3,3,0,1,1,1,0,0,0,1,5,5,5,5,5,2,2,2,2,3,259.0
13,17,14,0,0,1,1,0,1,2,0,2,4,2,1,2,1,3,1,0,0,0,0,0,0,1,2,4,5,2,2,2,2,0,0,2,260.0
15,16,14,1,1,0,0,0,1,2,4,1,0,2,2,3,1,3,0,0,1,1,1,1,0,1,4,1,4,2,3,4,2,3,0,1,261.0
16,14,14,0,0,0,1,0,1,4,4,1,4,0,1,1,3,1,0,1,0,0,0,0,0,0,5,5,4,3,2,3,2,0,0,2,262.0
15,2,14,1,0,0,0,1,0,2,4,0,1,1,0,3,4,1,1,1,0,1,1,1,0,0,2,4,3,2,1,1,0,1,0,1,263.0
12,10,14,0,1,0,0,1,0,1,4,2,1,2,2,3,3,2,1,0,0,1,0,0,0,1,1,2,3,4,5,1,1,2,0,1,264.0
11,9,14,0,1,1,0,1,1,4,0,1,0,2,0,1,2,1,0,0,1,0,1,1,0,1,5,4,1,3,3,2,1,0,0,2,265.0
19,10,14,0,1,1,0,0,1,2,0,3,4,2,0,3,1,3,0,1,1,0,0,1,1,0,5,1,1,3,5,3,1,3,2,2,266.0
5,14,14,0,0,1,1,1,1,1,4,3,4,2,1,4,3,0,1,0,0,1,0,0,0,1,3,1,1,1,2,1,2,0,3,1,267.0
12,9,14,1,0,0,1,1,1,2,3,3,2,2,2,1,4,0,1,1,0,0,1,0,1,1,1,3,5,1,1,4,2,1,2,1,268.0
11,4,14,1,1,0,1,0,1,2,3,1,3,2,0,3,2,1,1,0,0,0,1,0,1,1,3,2,1,2,4,4,0,0,3,0,269.0
9,6,14,1,0,1,1,1,1,1,0,2,2,2,2,1,4,1,1,1,0,1,1,1,0,1,4,1,4,5,3,1,2,3,1,2,270.0
12,11,14,1,0,0,1,1,0,2,3,4,1,3,2,1,1,2,0,1,0,1,1,1,1,0,5,5,2,5,2,1,0,0,1,3,271.0
10,4,14,1,0,0,0,1,1,4,1,4,2,1,2,1,2,1,1,0,1,0,1,1,0,1,1,3,3,4,4,5,2,1,1,0,272.0
15,4,14,1,0,1,1,0,0,2,2,2,2,1,0,2,4,3,1,0,1,0,0,1,0,1,3,5,4,1,5,4,1,3,3,1,273.0
4,17,14,0,1,1,0,1,0,2,4,2,0,1,0,1,4,2,1,1,1,1,0,0,1,0,2,5,4,3,5,5,0,1,2,1,274.0
5,18,14,0,0,1,1,1,0,0,4,0,0,1,2,3,2,1,0,1,1,1,1,0,0,1,2,1,5,4,2,2,1,2,3,0,275.0
12,9,14,1,1,0,0,0,0,4,3,1,0,3,0,4,1,1,1,0,1,0,0,1,1,1,1,4,3,3,4,2,1,2,0,2,276.0
14,13,13,0,1,0,1,1,0,2,2,3,4,1,0,1,1,0,0,0,0,0,0,0,1,1,4,3,1,1,1,2,0,2,2,2,277.0
12,13,13,0,1,0,0,0,0,2,2,2,2,2,0,3,2,0,1,0,0,1,0,0,0,1,4,3,3,2,3,4,0,2,2,2,278.0
11,13,13,0,1,0,0,0,0,4,2,1,4,3,0,1,2,0,1,0,0,1,0,0,0,1,4,3,3,1,1,5,0,2,2,2,279.0
10,13,13,0,1,0,0,0,1,3,3,4,4,3,0,1,1,0,1,1,0,1,0,0,0,1,5,3,4,4,4,1,0,1,2,2,280.0
10,13,13,0,0,0,1,1,0,4,4,4,4,0,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,0,1,2,2,281.0
10,13,13,0,1,0,0,1,0,2,2,3,4,0,0,1,2,1,0,1,1,0,0,0,0,1,3,1,2,1,1,5,0,1,2,2,282.0
13,14,13,0,0,0,0,1,0,3,3,4,2,0,1,2,1,0,1,1,1,0,0,0,0,1,5,4,2,1,1,5,0,2,2,2,283.0
14,13,13,0,0,0,0,1,0,3,4,4,4,1,1,1,1,0,1,1,1,1,0,0,0,1,3,4,3,1,2,4,0,2,2,2,284.0
13,13,13,0,1,0,0,0,0,2,4,4,1,2,1,2,2,0,1,0,0,0,0,0,0,0,4,2,2,1,2,5,0,2,2,2,285.0
14,11,13,0,0,0,0,1,0,4,4,1,4,2,0,1,1,0,1,0,1,0,0,0,0,1,3,4,4,1,4,5,0,2,2,2,286.0
14,14,13,0,1,0,0,0,0,1,1,3,3,2,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,0,2,2,2,287.0
16,12,13,0,0,0,1,0,0,1,2,4,4,1,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,0,3,2,2,288.0
11,12,13,0,1,0,0,1,0,2,3,2,2,2,0,1,2,0,1,1,1,1,0,0,0,1,4,3,3,1,1,2,0,2,2,2,289.0
11,12,13,0,1,0,0,1,0,4,3,0,4,3,0,1,2,0,1,1,0,0,0,0,0,0,1,3,2,1,1,1,0,2,2,2,290.0
12,12,13,0,0,0,0,0,0,4,4,2,4,0,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,0,2,2,2,291.0
12,13,13,0,0,0,0,1,0,2,2,4,4,0,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,2,2,2,292.0
14,13,13,0,0,0,0,1,0,4,4,1,4,1,1,1,2,0,1,0,0,0,0,0,0,1,4,2,4,2,4,1,0,2,2,2,293.0
14,13,13,0,0,0,0,0,0,2,2,4,4,0,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,0,2,2,2,294.0
12,12,13,0,0,0,0,1,0,2,3,4,4,2,1,2,1,0,1,1,1,1,0,0,0,1,5,2,2,1,1,2,0,2,2,2,295.0
14,12,13,0,1,0,0,0,0,4,2,0,2,1,0,1,4,0,1,0,0,0,0,0,0,1,4,2,3,1,1,4,0,2,2,2,296.0
12,12,13,0,1,0,0,0,0,2,1,2,3,1,0,1,2,1,1,1,1,1,0,0,0,0,5,4,3,1,1,5,0,2,2,2,297.0
15,14,13,0,0,1,0,1,0,3,3,4,4,0,2,1,2,1,1,0,1,0,0,0,0,0,4,4,4,1,1,3,0,2,2,2,298.0
14,12,13,0,1,1,0,1,0,2,1,3,4,3,2,3,2,0,1,0,1,1,0,1,0,0,3,4,1,1,1,2,0,2,2,2,299.0
15,13,13,0,1,1,0,1,0,1,1,3,1,0,2,1,3,2,1,1,1,1,1,0,0,0,4,1,2,1,1,3,0,2,2,2,300.0
13,13,13,0,1,0,0,1,1,4,3,2,2,2,0,1,2,0,1,0,0,1,0,0,0,0,5,2,2,1,2,5,0,2,2,2,301.0
14,13,13,0,1,1,1,1,1,3,1,2,3,0,2,1,3,1,1,1,0,1,0,0,1,1,5,4,3,1,2,5,0,2,2,2,302.0
11,13,13,1,0,0,1,1,0,3,2,4,4,2,0,2,1,1,1,0,1,1,1,0,0,1,2,5,5,5,5,5,0,2,2,2,303.0
13,13,13,1,0,0,0,1,0,3,3,1,4,2,0,2,2,0,1,0,0,1,0,0,0,1,4,5,4,2,3,3,0,2,2,2,304.0
12,13,13,1,1,0,1,1,0,4,4,0,2,3,1,2,2,0,1,0,0,0,0,0,0,1,4,3,3,1,2,5,0,2,2,2,305.0
13,13,13,1,1,0,1,0,1,1,4,3,4,2,0,3,2,0,1,1,1,1,0,0,1,0,4,3,4,1,4,5,0,2,2,2,306.0
13,13,13,1,0,0,0,0,0,4,4,0,2,3,0,2,3,0,1,1,0,1,0,0,0,0,4,2,2,2,2,5,0,2,2,2,307.0
6,4,13,0,1,1,1,0,1,4,0,1,3,1,1,3,1,2,1,0,1,1,1,1,1,1,2,2,4,2,4,2,0,1,1,3,308.0
4,2,13,1,1,1,0,1,1,2,1,2,3,1,2,2,4,3,0,1,0,1,0,1,1,1,4,4,5,4,3,5,1,2,1,3,309.0
19,8,13,0,0,0,0,1,0,4,0,3,4,3,2,4,2,2,0,1,0,1,0,1,1,1,3,4,1,5,3,4,2,0,3,2,310.0
5,7,13,0,0,1,1,0,0,2,3,1,2,2,0,1,2,1,1,1,1,1,0,0,1,0,1,5,4,4,5,2,1,2,3,0,311.0
13,3,13,0,1,1,0,0,1,4,3,0,0,1,0,3,4,2,0,0,1,0,0,1,1,1,5,3,4,1,5,5,2,3,2,3,312.0
9,18,13,1,0,0,1,1,0,4,3,3,1,2,0,2,1,1,1,1,1,1,1,0,1,0,1,4,4,2,3,4,2,3,2,3,313.0
6,3,13,0,0,1,0,1,0,1,4,4,1,3,0,2,3,3,1,1,1,1,0,1,0,0,5,2,5,1,1,5,0,1,3,0,314.0
13,5,13,0,1,1,1,0,1,3,4,0,1,1,2,4,2,2,1,0,0,1,0,1,1,1,4,5,1,4,3,4,0,2,3,1,315.0
8,11,13,1,0,1,0,1,1,1,3,1,0,3,0,2,1,1,0,1,1,0,0,0,1,1,2,2,3,3,2,4,1,2,3,1,316.0
7,5,13,0,1,1,0,1,1,0,2,1,3,2,1,3,1,0,0,0,0,1,1,1,0,0,1,2,4,2,4,3,0,1,2,0,317.0
11,18,13,0,1,1,0,1,1,0,0,1,2,1,2,4,4,1,0,0,0,0,0,1,1,0,1,1,5,4,1,4,2,3,0,2,318.0
19,19,13,0,0,0,0,0,1,3,1,3,2,1,2,3,3,0,1,0,1,1,1,0,1,1,1,2,3,4,1,1,1,0,3,2,319.0
8,10,13,0,0,0,0,0,0,4,3,2,1,2,2,2,3,3,0,0,1,1,0,0,0,0,2,1,5,5,1,5,0,3,3,2,320.0
4,1,13,0,1,0,0,1,1,4,0,2,0,1,2,1,4,3,0,1,1,1,1,0,0,0,3,4,1,1,2,3,1,2,0,1,321.0
16,3,13,1,1,0,0,0,0,4,4,4,3,2,0,4,2,2,0,0,0,1,1,0,1,0,4,2,5,4,3,5,0,2,2,0,322.0
10,3,13,0,1,0,0,1,0,2,1,1,2,0,2,4,1,2,0,1,0,0,0,1,0,1,2,5,5,4,3,2,0,1,1,1,323.0
3,2,13,0,0,1,0,1,1,2,4,1,4,2,2,4,3,1,0,0,0,1,0,0,1,1,4,4,2,3,1,4,1,3,1,1,324.0
10,15,13,1,1,0,0,0,0,2,2,4,0,3,2,3,1,1,1,1,0,1,1,0,0,0,4,5,3,3,3,5,2,1,0,0,325.0
8,4,13,1,0,0,1,0,1,1,3,2,3,1,1,1,1,3,1,1,0,0,0,0,1,1,2,4,1,2,1,3,2,0,0,1,326.0
14,1,13,1,0,1,1,0,1,3,3,2,0,0,1,3,2,0,1,1,0,1,1,1,1,0,4,5,2,5,3,2,1,0,3,0,327.0
17,15,13,1,0,0,1,0,0,4,3,1,3,3,2,4,1,1,0,1,0,0,0,0,1,0,1,3,5,3,2,5,2,2,1,1,328.0
18,15,13,1,1,0,0,1,0,3,3,4,1,2,1,2,2,2,1,0,1,1,0,1,1,0,5,3,3,3,1,2,2,1,1,1,329.0
10,12,12,0,1,0,0,1,0,2,1,2,4,1,1,3,3,0,1,0,1,0,0,0,0,1,5,2,2,1,1,4,0,1,2,2,330.0
13,13,12,0,0,0,0,0,0,2,2,4,4,1,0,2,2,0,1,0,1,0,0,0,0,1,5,4,4,2,4,5,0,2,2,2,331.0
9,11,12,0,0,0,0,1,0,4,4,1,2,0,0,1,2,0,1,0,0,1,1,0,0,1,5,4,2,3,4,5,0,1,2,2,332.0
8,10,12,0,0,0,0,0,0,3,3,4,4,2,0,1,2,0,1,1,1,0,1,0,0,1,5,3,2,1,1,2,0,1,1,2,333.0
12,12,12,0,0,0,0,0,0,4,4,0,4,0,2,1,1,0,1,0,1,1,1,0,0,0,5,4,3,2,4,5,0,2,2,2,334.0
13,13,12,0,0,0,0,1,1,4,4,4,2,1,0,1,4,0,1,0,1,0,1,0,0,0,1,3,3,5,5,3,0,2,2,2,335.0
10,12,12,0,0,0,0,1,0,2,3,4,2,2,1,1,1,0,0,0,0,0,1,0,0,0,3,2,2,1,3,3,0,1,2,2,336.0
13,13,12,0,0,0,0,1,0,3,4,2,2,0,1,1,1,0,0,1,1,1,0,0,0,1,5,5,5,3,2,5,0,2,2,2,337.0
10,13,12,0,1,0,0,0,0,2,2,4,4,2,1,1,1,0,1,0,1,1,0,0,0,0,3,4,4,1,3,5,0,1,2,2,338.0
14,12,12,0,0,0,0,0,0,1,1,2,4,2,0,1,2,1,1,1,1,1,0,0,1,0,4,4,4,1,3,5,0,2,2,2,339.0
11,11,12,0,1,0,0,1,0,4,4,4,0,2,0,1,1,0,0,0,1,1,0,0,1,0,4,2,1,1,1,4,0,2,2,2,340.0
10,12,12,0,0,0,0,1,0,3,3,4,2,2,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,0,1,2,2,341.0
12,11,12,0,0,0,0,1,0,3,2,2,2,2,0,2,1,1,1,0,1,0,1,1,1,1,4,5,2,1,1,2,0,2,2,2,342.0
12,13,12,0,0,0,0,1,0,3,3,2,4,0,0,1,2,0,1,1,0,0,0,0,0,0,4,2,3,1,2,3,0,2,2,2,343.0
12,13,12,0,1,0,0,1,0,3,2,4,4,1,0,1,2,0,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0,2,2,2,344.0
12,11,12,0,0,0,0,0,0,2,3,2,2,1,1,1,2,0,1,0,0,1,1,0,0,1,5,3,3,1,3,3,0,2,2,2,345.0
12,10,12,0,1,0,0,1,1,2,1,4,4,2,0,2,3,0,1,1,1,0,0,0,0,0,3,2,3,1,2,3,0,2,1,2,346.0
13,12,12,0,1,0,0,1,0,2,1,4,4,0,0,1,1,0,1,1,1,1,0,0,0,0,4,5,2,1,1,5,0,2,2,2,347.0
12,12,12,0,0,0,0,0,0,4,3,1,4,2,0,2,2,0,1,1,1,0,0,0,0,0,2,5,5,1,4,5,0,2,2,2,348.0
10,11,12,0,0,0,1,0,1,4,4,0,4,2,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,2,3,4,0,1,2,2,349.0
13,12,12,0,0,0,0,1,0,4,4,2,2,2,0,1,1,0,1,1,1,0,0,0,0,1,5,3,2,1,2,5,0,2,2,2,350.0
8,12,12,0,0,0,1,1,0,2,1,4,4,2,0,1,1,0,1,1,1,1,1,0,0,1,4,4,2,2,4,5,0,1,2,2,351.0
13,12,12,0,0,0,1,1,0,3,2,4,4,2,0,1,3,0,1,1,1,0,1,0,1,1,5,3,2,1,1,3,0,2,2,2,352.0
12,12,12,0,1,0,0,0,0,2,2,2,4,2,0,2,2,0,0,0,0,1,0,0,0,0,4,4,4,2,3,5,0,2,2,2,353.0
12,12,12,0,1,0,1,0,0,1,1,3,4,1,0,2,4,0,1,0,0,0,0,0,1,1,5,2,2,1,1,3,0,2,2,2,354.0
13,12,12,0,1,0,0,1,0,1,1,2,0,1,0,1,3,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,355.0
14,12,12,0,1,0,0,1,0,2,4,2,3,1,2,1,2,1,1,0,0,0,0,0,0,1,4,4,3,1,1,3,0,2,2,2,356.0
15,12,12,0,0,1,1,1,0,3,3,4,2,1,1,1,2,1,1,1,1,0,0,0,1,0,4,5,3,1,2,5,0,2,2,2,357.0
13,12,12,1,0,0,1,0,0,1,1,3,4,3,0,2,2,1,1,1,1,0,1,1,1,1,4,4,3,2,3,5,0,2,2,2,358.0
12,11,12,1,1,0,1,1,0,1,2,4,2,2,1,2,2,0,1,1,1,1,1,0,1,1,3,2,2,1,2,3,0,2,2,2,359.0
