G1,G2,G3,school_C,sex_C,age_C,address_C,famsize_C,Pstatus_C,Medu_C,Fedu_C,Mjob_C,Fjob_C,reason_C,guardian_C,traveltime_C,studytime_C,failures_C,schoolsup_C,famsup_C,paid_C,activities_C,nursery_C,higher_C,internet_C,romantic_C,famrel_C,freetime_C,goout_C,Dalc_C,Walc_C,health_C,absences_C,G1_C,G2_C,G3_C,rank
15,16,16,0,1,0,0,1,0,4,2,2,4,2,0,1,2,0,1,0,1,1,0,0,0,1,4,2,3,1,1,5,0,2,3,3,179.0
16,16,16,0,1,0,1,0,0,3,1,4,4,1,1,2,4,0,1,0,1,1,1,0,0,1,4,4,2,2,3,3,0,3,3,3,180.0
14,15,16,0,1,0,0,0,0,4,4,1,1,3,0,1,3,0,1,0,0,0,0,0,0,0,5,4,5,1,1,4,0,2,2,3,181.0
15,15,16,0,0,0,0,1,0,4,4,0,0,2,1,1,2,0,1,0,1,0,0,0,0,1,5,4,4,1,2,5,0,2,2,3,182.0
14,15,16,0,1,0,0,1,0,4,2,1,2,0,1,1,2,0,1,1,0,1,0,0,0,0,4,2,3,1,1,3,0,2,2,3,183.0
13,15,16,0,0,0,0,1,0,1,0,4,4,1,0,2,2,0,1,0,0,0,0,0,0,0,4,3,2,1,1,3,0,2,2,3,184.0
17,15,16,0,0,0,0,1,0,4,4,2,0,0,0,1,1,0,1,1,1,1,0,0,0,1,5,2,3,1,2,5,0,3,2,3,185.0
16,16,16,0,1,0,0,1,0,4,3,1,4,0,0,1,2,0,1,0,1,0,0,0,0,1,4,3,5,1,5,2,0,3,3,3,186.0
16,15,16,0,0,0,0,0,0,4,4,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,4,2,2,2,1,0,3,2,3,187.0
14,15,16,0,0,0,0,1,0,3,3,4,2,1,0,1,1,0,1,1,1,0,1,0,0,1,4,3,5,3,5,5,0,2,2,3,188.0
16,15,16,0,0,0,1,1,0,4,3,0,2,2,0,1,3,0,1,1,1,1,0,0,0,0,5,3,2,1,2,4,0,3,2,3,189.0
18,16,16,1,1,0,0,0,0,1,1,3,2,2,1,2,3,0,1,1,1,1,0,0,0,1,5,3,2,1,1,4,0,3,3,3,190.0
14,16,16,1,0,0,0,0,0,3,1,2,2,2,0,2,1,0,1,1,1,1,1,0,0,1,2,4,5,3,4,2,0,2,3,3,191.0
5,10,16,0,0,0,1,1,1,4,4,1,1,3,0,1,1,3,0,0,1,1,1,0,1,1,1,3,5,3,2,2,1,1,1,3,192.0
3,15,16,1,1,0,1,1,1,4,0,3,2,3,1,1,1,1,1,1,1,0,0,1,1,0,1,3,2,3,1,5,2,1,2,1,193.0
6,1,16,0,0,0,1,1,1,4,2,2,4,0,1,3,1,0,0,0,0,1,0,0,0,0,1,4,2,1,4,2,1,0,3,2,194.0
9,17,16,0,0,1,0,0,0,3,3,4,0,1,2,4,3,0,1,1,0,0,0,0,0,0,4,4,5,5,4,1,2,3,0,2,195.0
5,8,16,1,1,0,1,1,1,3,4,4,3,0,1,1,2,2,1,1,0,1,0,0,1,0,4,3,5,5,1,1,0,2,0,2,196.0
8,19,16,1,1,1,1,0,1,0,4,1,3,0,2,2,1,1,0,0,0,1,0,1,1,1,1,3,5,1,1,4,2,1,2,1,197.0
16,11,16,0,1,0,0,0,1,2,4,1,2,1,1,3,1,2,1,1,1,0,0,1,1,0,4,3,1,1,4,5,1,0,3,0,198.0
3,4,16,1,1,0,0,1,1,1,3,2,3,1,0,1,2,0,0,1,1,1,1,0,0,0,1,4,3,1,2,1,1,0,1,1,199.0
13,15,16,0,0,1,0,1,0,1,4,4,4,2,2,1,4,3,0,0,0,1,1,0,0,0,3,3,2,4,1,1,1,1,3,2,200.0
17,2,16,0,0,1,0,0,1,4,0,1,0,1,1,2,4,1,0,1,1,1,1,1,0,0,5,3,4,3,1,3,2,0,0,3,201.0
13,18,16,1,1,0,0,1,0,1,3,1,3,0,2,2,1,3,1,0,0,0,0,1,1,1,4,1,1,5,1,3,1,1,1,3,202.0
7,1,16,0,0,1,1,0,1,0,0,4,4,2,1,2,2,3,1,1,0,0,1,1,0,0,1,2,3,3,1,1,1,1,0,0,203.0
10,19,16,0,1,0,0,0,0,3,1,2,1,1,1,4,2,0,1,1,0,1,1,0,0,1,4,5,4,4,3,5,2,0,1,1,204.0
7,18,16,1,0,1,0,1,0,0,2,1,4,0,1,3,2,0,0,1,0,1,0,1,1,1,3,4,4,5,1,5,1,0,1,3,205.0
18,1,16,1,1,1,0,0,0,2,4,4,2,2,2,3,3,2,0,1,0,0,1,1,0,0,5,1,4,2,5,5,1,1,2,2,206.0
14,13,16,1,0,1,1,0,0,1,0,4,1,2,1,4,2,0,0,1,1,1,0,1,1,0,1,3,3,1,1,5,1,0,2,3,207.0
13,0,16,0,0,0,0,1,0,3,1,1,0,3,0,3,1,1,1,1,0,1,1,0,1,1,4,1,2,1,5,3,2,1,1,3,208.0
10,13,16,1,1,1,1,1,0,2,0,0,4,2,2,4,3,0,0,1,0,1,0,0,1,1,2,3,3,3,2,3,2,1,2,3,209.0
4,1,16,1,0,0,1,1,1,2,4,2,4,2,0,3,1,1,0,1,0,1,0,1,1,1,4,3,1,5,3,5,0,1,2,0,210.0
8,12,16,1,1,0,0,0,1,2,2,4,4,0,1,3,2,3,0,0,1,0,0,1,0,0,3,1,1,3,2,1,2,1,2,3,211.0
3,13,16,1,1,1,1,0,0,1,4,4,3,0,1,2,2,1,0,0,0,0,0,1,0,0,3,3,4,5,4,3,1,2,0,0,212.0
8,4,16,0,0,0,0,0,1,0,2,4,2,3,2,3,3,1,1,1,1,0,0,0,1,0,2,4,2,5,3,3,0,0,2,2,213.0
17,8,16,0,0,0,1,1,0,2,1,4,4,0,1,1,1,1,0,0,1,1,1,1,0,1,4,4,1,5,4,2,1,3,1,2,214.0
5,11,16,1,0,0,1,0,1,4,3,3,3,2,0,1,2,3,1,1,1,1,1,1,1,1,1,1,5,4,5,4,1,1,1,3,215.0
9,13,16,1,0,1,0,0,1,3,3,4,4,1,2,4,4,2,1,1,1,1,0,0,1,0,2,2,1,1,1,5,1,2,2,3,216.0
10,11,16,1,0,0,1,1,1,3,3,4,3,3,1,2,4,1,1,1,1,1,1,1,0,1,4,5,1,4,5,1,1,3,3,2,217.0
12,18,16,1,0,0,1,1,0,0,1,0,2,0,1,1,4,1,0,1,1,1,1,1,1,0,2,5,2,1,3,3,0,2,2,2,218.0
3,10,16,0,1,0,1,1,0,0,4,3,2,3,1,3,2,3,1,0,0,1,0,0,0,1,1,3,1,1,4,4,2,1,2,3,219.0
10,5,16,1,0,1,1,1,1,1,1,0,0,3,1,3,4,1,0,0,1,0,1,0,0,0,1,3,4,4,2,5,2,0,3,2,220.0
16,11,16,0,1,0,1,1,0,0,0,2,2,2,1,3,4,1,0,0,0,0,0,0,0,0,1,5,5,3,2,1,0,3,3,1,221.0
9,9,16,1,0,0,0,0,0,0,3,2,1,0,1,1,2,3,1,1,0,0,0,1,1,1,1,2,2,4,3,3,2,3,0,3,222.0
15,1,16,0,1,1,0,1,1,4,4,2,1,0,0,1,2,1,0,1,0,0,0,0,0,1,4,4,1,1,4,1,2,1,0,2,223.0
12,13,16,0,0,0,1,0,0,3,2,0,1,2,2,3,1,1,1,0,1,0,0,0,1,0,5,3,2,5,2,4,2,3,3,0,224.0
15,7,16,0,0,0,1,1,0,1,0,4,3,1,0,4,4,0,0,0,1,1,1,1,0,0,1,4,1,2,2,4,1,2,3,0,225.0
9,2,16,0,1,0,1,1,1,0,3,0,4,0,1,2,4,1,0,1,0,1,1,1,0,1,2,5,5,2,2,5,0,2,3,0,226.0
12,5,16,0,0,0,1,0,1,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,2,5,1,0,2,3,227.0
15,1,16,0,0,0,0,1,1,3,2,0,1,3,2,4,4,2,1,1,0,0,1,1,1,0,1,1,3,3,5,3,2,1,0,0,228.0
15,14,15,0,1,0,0,1,0,4,2,1,2,0,0,1,3,0,1,0,0,0,0,0,0,0,3,2,2,1,1,5,0,2,2,2,229.0
15,15,15,0,0,0,0,0,0,4,3,2,4,1,0,1,2,0,1,0,0,0,0,0,0,1,5,4,2,1,2,5,0,2,2,2,230.0
14,15,15,0,0,0,0,1,0,3,4,4,4,0,0,1,2,0,1,0,0,0,0,0,0,1,5,5,1,1,1,5,0,2,2,2,231.0
13,14,15,0,0,0,0,1,0,4,3,0,4,1,0,1,2,0,1,1,1,1,0,0,0,1,4,4,1,1,1,1,0,2,2,2,232.0
12,15,15,0,0,0,0,1,0,4,4,1,1,3,1,1,1,0,1,0,0,1,0,0,0,1,5,4,2,1,1,5,0,2,2,2,233.0
15,16,15,0,0,0,0,1,0,4,2,1,2,3,0,1,1,0,1,1,0,1,0,0,0,1,2,2,4,2,4,1,0,2,3,2,234.0
12,14,15,0,0,0,0,1,0,3,2,4,4,0,0,1,1,0,1,0,0,1,1,0,0,1,5,4,3,1,1,5,0,2,2,2,235.0
15,16,15,0,0,0,1,1,1,4,4,4,0,1,0,2,3,0,1,0,1,0,0,0,0,0,2,4,3,1,1,5,0,2,3,2,236.0
14,15,15,0,1,0,0,1,1,4,3,2,2,1,0,1,2,0,1,0,0,0,0,0,0,1,4,3,2,1,1,1,0,2,2,2,237.0
14,15,15,0,0,0,0,1,0,4,4,0,1,1,0,1,2,0,1,0,1,0,0,0,1,1,3,2,2,1,1,5,0,2,2,2,238.0
16,15,15,0,1,0,0,0,0,4,3,0,2,2,0,3,2,0,1,0,1,0,0,0,0,1,5,4,3,1,2,1,0,3,2,2,239.0
13,15,15,0,0,0,0,1,0,3,1,4,4,1,1,2,4,0,1,0,0,1,0,0,0,1,4,3,2,1,1,5,0,2,2,2,240.0
15,15,15,0,0,0,0,0,0,2,2,2,2,0,0,2,2,0,1,1,0,0,0,0,0,1,5,3,3,1,3,4,0,2,2,2,241.0
11,15,15,0,0,0,1,1,0,4,3,2,4,1,0,2,1,0,0,0,1,0,1,0,0,1,3,3,3,1,1,4,0,2,2,2,242.0
16,15,15,0,1,0,0,1,0,1,2,3,2,2,0,1,2,0,1,1,1,1,1,0,0,1,3,2,3,1,2,1,0,3,2,2,243.0
16,14,15,0,0,0,0,1,0,2,2,2,2,0,1,1,4,0,1,0,0,0,0,0,0,1,5,5,4,1,2,5,0,3,2,2,244.0
16,16,15,0,1,0,0,1,0,4,4,0,0,2,0,2,1,0,1,1,1,0,0,0,0,1,4,3,2,1,1,5,0,3,3,2,245.0
17,15,15,0,0,0,1,1,0,2,2,3,4,2,0,3,1,0,1,1,1,1,1,0,1,1,4,2,2,1,2,3,0,3,2,2,246.0
15,15,15,0,0,0,0,0,0,2,1,4,4,2,0,1,2,0,1,1,0,0,0,0,0,0,4,2,3,1,2,5,0,2,2,2,247.0
14,15,15,0,1,0,0,0,0,2,4,2,2,2,1,1,2,0,1,1,1,0,0,0,0,0,4,3,2,1,1,5,0,2,2,2,248.0
14,15,15,0,1,0,0,0,0,3,2,4,4,1,0,2,2,0,1,1,0,1,0,0,0,1,4,4,4,1,3,1,0,2,2,2,249.0
16,15,15,0,1,0,0,1,0,3,2,4,4,2,0,1,2,0,1,1,1,0,1,0,0,1,5,3,4,1,3,3,0,3,2,2,250.0
13,15,15,0,0,0,0,1,0,0,2,4,4,3,0,1,1,0,1,1,0,1,1,0,0,1,4,3,2,2,4,5,0,2,2,2,251.0
15,13,15,0,0,0,0,0,1,4,4,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,5,4,3,1,1,2,0,2,2,2,252.0
15,15,15,0,1,0,0,1,0,4,3,1,2,1,0,1,3,0,1,0,0,1,0,0,0,1,4,2,2,1,2,3,0,2,2,2,253.0
12,14,15,0,1,0,0,1,0,3,1,2,2,2,1,1,3,0,1,0,1,1,1,0,0,1,3,4,3,2,3,5,0,2,2,2,254.0
16,15,15,0,1,0,0,0,0,0,2,3,3,0,1,2,3,0,1,1,1,1,0,0,0,1,3,3,3,2,3,2,0,3,2,2,255.0
16,15,15,0,1,0,0,1,0,3,4,2,4,2,0,1,3,0,1,1,1,1,0,0,0,1,4,4,5,1,3,5,0,3,2,2,256.0
16,15,15,0,0,0,0,0,0,3,4,2,4,0,0,1,2,0,1,1,1,0,0,0,0,0,4,3,3,1,3,5,0,3,2,2,257.0
13,15,15,0,1,0,0,1,0,4,3,1,4,1,0,1,3,0,1,0,0,0,0,0,0,0,4,4,3,1,3,4,0,2,2,2,258.0
16,15,15,1,1,0,0,0,0,4,4,3,3,2,0,1,2,0,1,0,0,0,0,0,0,0,2,3,4,1,1,1,0,3,2,2,259.0
15,14,15,1,1,1,0,1,0,4,2,1,4,2,2,2,3,2,1,0,0,1,1,0,0,0,5,4,3,1,1,3,0,2,2,2,260.0
15,15,15,1,1,0,0,1,0,3,3,4,4,0,0,1,2,0,1,1,0,1,0,0,0,0,4,1,3,1,2,1,0,2,2,2,261.0
8,5,15,1,1,1,0,1,0,1,1,4,1,2,0,4,1,2,1,1,1,0,0,1,0,0,3,2,4,5,2,4,1,2,2,0,262.0
17,9,15,0,1,0,0,1,1,1,2,0,3,2,2,2,1,2,0,0,1,0,0,1,0,1,4,4,2,5,3,1,1,3,0,1,263.0
18,13,15,1,0,0,1,1,0,2,0,1,0,0,1,4,2,0,0,0,1,1,1,1,1,0,5,2,3,5,5,1,2,2,1,2,264.0
15,17,15,1,1,1,1,1,0,3,0,2,1,3,0,2,2,0,0,0,1,1,0,0,0,0,3,5,1,5,1,1,2,1,0,1,265.0
17,3,15,1,0,1,0,0,0,1,0,0,2,0,2,1,4,1,1,1,0,0,0,1,0,1,4,2,2,5,2,1,0,1,0,0,266.0
6,1,15,1,0,0,1,1,0,4,1,3,2,0,2,3,2,3,1,1,1,1,0,1,1,0,2,5,1,4,4,2,2,1,1,0,267.0
10,2,15,1,0,1,0,1,0,0,0,3,0,1,2,2,1,1,0,1,0,1,1,1,0,0,4,5,1,3,1,2,2,2,1,2,268.0
16,17,15,1,0,1,1,0,1,1,2,0,0,3,2,1,3,2,1,0,0,0,0,1,1,1,3,3,3,1,2,2,0,0,2,0,269.0
6,14,15,0,1,1,1,0,1,2,4,1,4,3,2,2,4,0,1,0,0,1,0,1,0,0,1,4,4,5,2,3,1,3,3,3,270.0
3,3,15,0,1,0,1,0,0,1,0,0,2,0,0,3,3,3,0,1,1,1,0,0,1,0,4,2,2,3,3,5,2,0,1,0,271.0
19,2,15,0,1,1,1,1,0,0,2,3,2,2,1,1,3,0,0,1,0,0,1,0,0,1,2,2,5,3,1,5,0,0,3,3,272.0
13,12,15,0,0,1,1,0,0,4,0,0,0,3,1,2,2,0,0,0,1,0,1,1,0,0,5,4,3,3,2,5,1,1,1,1,273.0
3,11,15,0,1,1,1,1,0,3,3,0,1,2,2,3,2,0,1,1,1,0,0,0,0,0,2,5,5,4,5,2,0,3,1,0,274.0
5,6,15,0,1,1,0,1,1,3,3,2,2,3,1,2,4,2,0,0,0,0,1,0,1,1,5,1,1,4,2,4,0,0,3,1,275.0
10,13,15,1,0,1,1,1,0,1,3,4,2,1,0,4,3,3,0,0,0,0,1,1,1,0,3,4,5,3,3,1,0,3,1,3,276.0
5,16,15,1,0,0,0,0,1,1,1,1,4,0,0,3,1,3,0,0,1,1,1,0,0,0,1,1,1,5,2,5,0,2,0,0,277.0
16,6,15,1,1,1,0,1,1,1,4,2,4,1,0,2,3,1,1,1,1,1,0,1,0,0,5,4,1,4,4,1,0,3,3,2,278.0
15,4,15,0,0,1,0,1,0,3,0,0,3,1,1,4,3,3,1,0,1,1,0,0,0,1,1,4,5,5,1,3,1,1,0,0,279.0
16,4,15,0,1,1,1,1,0,0,4,3,0,1,1,4,2,3,0,0,0,0,1,0,1,0,5,5,3,4,3,1,2,0,3,3,280.0
15,5,15,0,1,0,1,1,0,0,0,1,4,0,2,4,4,0,1,1,0,1,0,0,0,1,2,1,1,1,2,4,2,3,3,2,281.0
4,7,15,1,0,1,0,1,0,0,1,3,3,0,2,2,1,3,0,0,0,0,0,1,1,0,5,4,4,1,2,4,0,3,1,1,282.0
12,12,15,0,0,1,1,1,0,4,1,3,0,3,0,2,1,2,0,0,1,1,0,1,0,1,5,3,1,4,3,2,1,2,0,2,283.0
9,13,15,0,1,0,0,0,1,0,3,1,0,3,2,4,2,0,0,0,1,1,1,1,0,1,2,2,3,1,4,5,0,2,2,2,284.0
12,3,15,1,1,0,1,0,0,1,2,0,2,0,0,2,4,1,1,0,0,1,1,1,1,0,3,2,4,3,3,5,0,1,1,2,285.0
17,16,15,0,1,0,0,0,0,1,0,4,4,0,0,3,2,3,0,0,0,0,1,0,0,1,3,3,1,4,2,3,1,3,2,2,286.0
10,1,15,1,1,0,0,0,0,4,3,1,2,1,1,3,3,0,0,1,1,1,0,0,1,0,5,2,2,5,5,2,1,3,0,1,287.0
9,1,15,0,1,1,0,0,1,3,3,0,4,3,1,3,2,3,1,1,1,1,0,0,1,1,3,5,5,3,2,4,1,0,2,2,288.0
15,15,15,0,1,0,1,0,0,4,1,4,0,2,0,1,1,0,0,0,0,1,0,1,1,1,3,4,5,2,1,4,0,0,0,1,289.0
19,11,15,0,1,0,0,0,0,3,1,2,3,2,0,2,2,1,0,0,1,1,0,1,0,0,4,1,1,2,2,5,2,0,1,1,290.0
11,1,15,0,1,1,0,1,1,4,3,0,3,0,2,1,3,1,1,1,1,1,1,1,1,0,2,5,4,1,1,4,0,0,1,0,291.0
7,13,15,0,1,1,1,0,0,3,2,1,1,1,2,1,3,3,1,1,1,1,0,1,1,1,1,1,4,1,3,4,2,3,2,3,292.0
17,7,15,0,0,0,1,1,0,0,4,0,2,1,1,3,2,3,0,1,0,0,1,0,0,0,2,5,2,4,1,5,0,1,2,1,293.0
4,15,15,1,1,1,0,0,0,1,1,2,4,0,2,3,1,2,1,1,1,0,1,1,0,1,3,3,4,5,5,3,2,0,1,0,294.0
16,11,15,1,0,1,0,0,1,4,1,1,1,0,2,3,4,2,0,1,0,1,0,0,0,1,2,5,2,2,5,2,2,1,1,0,295.0
5,13,15,1,0,1,0,1,0,4,1,1,3,1,1,2,3,3,1,1,0,0,1,0,0,1,1,1,2,5,1,1,0,2,1,0,296.0
8,19,15,0,1,0,1,0,1,0,4,3,0,3,1,1,4,1,1,1,1,1,1,1,0,1,1,4,1,4,3,1,2,0,3,3,297.0
10,11,15,1,1,1,1,1,1,2,1,2,1,0,0,3,1,1,1,0,0,0,1,0,0,0,1,4,3,3,1,5,1,2,3,1,298.0
14,14,14,0,0,0,0,0,0,4,4,1,2,2,1,1,1,0,1,0,0,0,0,0,0,1,4,3,3,1,3,5,0,2,2,2,299.0
14,14,14,0,1,0,0,1,0,4,4,1,4,0,0,1,1,0,1,0,1,1,0,0,0,1,4,4,4,1,2,2,0,2,2,2,300.0
13,14,14,0,1,0,0,1,0,4,4,2,2,1,0,1,3,0,1,0,0,0,0,0,0,1,3,2,3,1,2,2,0,2,2,2,301.0
15,15,14,0,0,0,0,1,0,4,2,0,4,0,0,1,2,0,1,0,0,1,0,0,1,1,4,3,3,2,2,5,0,2,2,2,302.0
12,12,14,0,0,0,0,1,0,3,1,4,4,1,0,1,1,0,1,1,1,0,0,0,1,1,5,3,2,2,2,5,0,2,2,2,303.0
13,14,14,0,1,0,0,1,0,4,2,4,4,1,0,1,3,0,1,0,1,0,0,0,0,1,5,3,3,1,3,1,0,2,2,2,304.0
11,13,14,0,0,0,0,0,0,2,2,2,1,1,0,1,4,0,1,0,1,0,0,0,0,1,4,3,4,1,1,4,0,2,2,2,305.0
11,14,14,0,1,0,0,1,0,4,4,4,4,1,0,1,1,0,1,1,1,0,1,0,0,1,5,3,4,1,2,1,0,2,2,2,306.0
10,13,14,0,0,0,0,1,0,4,4,2,4,2,0,1,1,0,1,0,1,0,1,0,0,1,5,3,3,1,1,5,0,1,2,2,307.0
11,13,14,0,0,0,0,1,0,4,4,4,0,1,1,2,2,0,1,0,1,0,0,0,1,1,4,4,3,1,1,2,0,2,2,2,308.0
12,13,14,0,0,0,0,0,0,2,1,3,4,2,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,0,2,2,2,309.0
14,14,14,0,1,0,0,1,0,4,4,1,1,1,0,1,2,0,1,0,0,1,0,0,0,0,4,4,2,1,1,3,0,2,2,2,310.0
13,14,14,0,0,0,0,1,0,2,3,4,4,0,1,2,1,0,1,1,1,1,0,0,0,1,5,3,3,1,1,3,0,2,2,2,311.0
12,13,14,0,1,0,0,1,1,2,2,4,4,1,0,1,2,0,0,0,0,1,0,0,0,1,3,3,4,1,1,4,0,2,2,2,312.0
13,13,14,0,1,0,0,1,0,4,4,0,2,0,0,1,3,0,1,0,1,0,1,0,0,1,5,3,2,1,1,5,0,2,2,2,313.0
13,13,14,0,1,0,0,0,0,4,3,1,4,1,1,1,2,0,1,1,1,0,0,0,0,0,3,2,3,1,2,3,0,2,2,2,314.0
15,14,14,0,0,0,0,1,0,2,1,4,4,0,0,1,2,0,1,1,1,0,0,0,0,1,5,2,4,1,2,4,0,2,2,2,315.0
15,14,14,0,1,0,0,1,0,2,3,4,2,1,1,1,4,0,1,0,0,0,0,0,0,0,4,5,5,1,3,2,0,2,2,2,316.0
15,14,14,0,0,0,1,1,0,1,2,3,3,0,0,1,2,0,1,0,0,0,1,0,1,0,3,5,2,2,2,1,0,2,2,2,317.0
15,14,14,0,0,0,0,1,0,2,1,2,2,1,0,1,3,0,1,1,0,0,0,0,0,1,4,2,4,1,3,2,0,2,2,2,318.0
14,13,14,0,0,0,1,0,0,3,2,2,4,1,0,2,3,0,1,0,0,0,0,0,0,1,5,4,2,1,1,4,0,2,2,2,319.0
14,13,14,0,1,0,0,1,0,4,3,4,4,1,1,1,4,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,320.0
15,12,14,0,1,0,0,1,0,4,2,4,4,1,0,2,3,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,321.0
14,14,14,0,1,0,0,1,0,4,4,0,0,2,0,2,3,0,1,0,0,1,1,0,0,0,4,3,3,1,2,4,0,2,2,2,322.0
12,14,14,0,1,0,1,1,0,2,4,3,4,2,1,1,3,0,1,0,1,1,0,0,0,0,4,4,3,1,1,5,0,2,2,2,323.0
13,13,14,0,1,0,0,1,0,3,2,4,2,3,0,1,3,0,1,1,1,1,0,0,0,0,5,4,3,2,3,1,0,2,2,2,324.0
15,14,14,1,0,0,0,1,0,4,4,0,0,0,1,1,2,0,1,1,0,0,1,0,0,1,3,2,4,1,4,2,0,2,2,2,325.0
16,12,14,1,1,0,1,0,0,3,0,3,1,1,0,3,2,0,0,1,0,1,1,0,0,1,2,2,3,3,2,5,0,3,3,3,326.0
9,13,14,1,1,1,0,1,0,4,4,2,3,0,2,4,4,2,0,0,0,1,0,1,1,0,2,4,5,2,2,5,0,0,3,2,327.0
9,11,14,0,0,0,1,1,1,4,4,2,1,3,1,2,2,0,1,1,1,1,1,0,1,0,2,1,2,1,5,4,2,2,1,2,328.0
4,6,14,1,0,0,1,1,0,4,1,1,1,1,0,2,3,2,0,1,0,0,1,0,1,1,3,2,2,5,5,1,1,3,3,0,329.0
19,13,14,0,0,0,1,0,0,3,4,2,1,3,1,1,2,3,0,1,1,0,1,1,1,1,4,1,1,2,4,4,0,1,1,2,330.0
3,3,14,0,1,0,0,1,1,0,4,3,1,1,2,4,2,0,0,1,0,0,1,0,1,1,4,3,2,4,5,1,1,1,0,0,331.0
19,19,14,0,0,0,0,0,1,0,4,2,1,1,1,1,3,1,0,1,1,1,1,1,1,1,1,5,4,2,5,3,1,2,0,2,332.0
19,11,14,1,0,1,1,1,1,4,2,3,3,0,1,3,4,0,0,1,1,0,0,0,1,1,5,4,4,3,1,5,2,2,3,0,333.0
18,1,14,0,1,1,1,0,1,1,1,4,2,0,0,1,1,3,1,1,0,1,0,1,0,1,4,5,1,5,4,4,1,3,3,3,334.0
7,14,14,0,1,1,0,1,1,2,0,3,0,3,1,1,3,0,0,0,0,0,1,1,1,1,4,4,4,5,1,2,1,0,1,3,335.0
18,17,14,1,0,1,1,1,0,3,0,3,3,0,1,3,2,1,0,0,1,1,1,0,0,1,2,4,3,4,3,1,0,1,2,2,336.0
15,2,14,0,1,0,0,0,0,2,4,4,0,1,1,1,3,2,1,1,1,0,1,1,0,1,1,2,5,5,4,3,2,1,2,2,337.0
11,14,14,1,1,1,0,1,0,2,3,4,0,3,1,1,1,1,0,0,1,0,0,0,1,0,5,5,5,2,3,1,0,2,2,0,338.0
6,13,14,1,0,0,0,1,1,3,2,2,4,0,2,2,2,3,0,0,0,1,1,1,0,1,4,3,2,4,1,3,1,2,1,0,339.0
3,9,14,1,1,0,1,0,1,4,4,1,2,1,2,1,2,0,0,1,1,1,0,1,0,1,5,2,2,2,1,5,0,1,2,1,340.0
13,11,14,1,1,0,1,0,1,4,3,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,3,4,3,5,5,1,1,2,0,0,341.0
12,6,14,0,1,1,0,1,1,0,3,4,1,2,0,2,1,3,0,1,0,0,1,0,0,0,5,4,5,5,5,2,2,0,3,2,342.0
7,0,14,0,1,0,0,1,1,4,0,2,4,0,0,4,2,2,0,1,0,0,1,1,0,0,4,2,2,3,5,5,1,3,1,2,343.0
17,16,14,1,1,1,0,0,1,3,0,4,2,1,1,2,4,0,0,0,1,1,1,0,0,1,5,5,2,3,5,3,2,0,3,1,344.0
8,18,14,0,0,1,0,1,1,2,3,0,4,2,0,4,3,1,0,0,0,1,0,0,1,1,3,3,3,2,3,3,1,1,1,2,345.0
12,16,14,0,0,1,0,0,1,2,1,4,1,1,1,2,3,2,0,1,1,1,1,0,1,1,3,3,5,4,5,2,1,0,0,0,346.0
10,17,14,1,1,1,0,0,0,2,3,0,4,0,1,1,4,3,0,0,1,1,1,1,1,0,2,4,3,4,2,5,1,0,1,0,347.0
15,15,14,1,1,0,0,0,1,4,0,0,3,1,2,3,2,1,0,0,1,1,0,0,1,1,1,5,2,1,4,3,2,1,1,1,348.0
10,19,14,1,1,0,0,0,0,0,0,2,3,3,0,1,3,0,0,0,0,1,1,0,1,1,3,5,1,4,4,3,0,0,1,1,349.0
4,0,14,1,1,0,1,0,1,3,0,4,3,0,1,3,2,1,1,0,1,1,1,1,0,0,5,1,4,3,1,2,0,1,3,2,350.0
15,0,14,0,0,0,0,0,0,4,2,3,3,1,0,2,3,3,1,1,1,1,1,0,1,1,2,4,1,1,4,4,2,2,2,2,351.0
11,6,14,0,1,0,0,1,0,0,0,2,2,0,2,2,3,0,1,0,0,0,1,1,1,0,3,3,3,5,4,1,2,2,3,2,352.0
15,14,14,0,1,0,1,0,1,3,1,3,1,0,0,4,3,3,1,0,1,0,0,0,0,1,2,4,4,4,1,1,1,1,0,3,353.0
13,12,14,1,0,1,0,0,1,3,4,3,3,0,0,2,2,2,0,0,0,1,1,1,0,0,3,1,3,3,5,2,0,2,0,0,354.0
19,9,14,0,1,0,0,1,1,4,4,1,1,1,1,3,3,2,1,1,1,0,0,1,0,0,2,2,5,5,1,5,2,1,3,1,355.0
14,18,14,1,1,0,1,0,0,0,4,3,0,2,0,2,2,2,1,1,1,0,1,1,0,0,5,4,5,5,1,1,1,2,2,3,356.0
14,11,14,1,1,1,0,0,1,4,3,4,1,0,2,1,3,1,0,1,1,1,0,0,0,0,5,4,3,5,2,2,1,3,1,1,357.0
11,9,14,0,0,0,0,0,1,3,4,0,2,1,0,4,1,2,0,1,0,1,1,0,1,1,1,3,5,3,4,1,2,1,2,0,358.0
11,13,14,1,0,1,1,1,1,3,0,0,0,2,1,4,4,2,0,0,1,1,1,0,1,0,3,3,5,3,3,3,2,0,1,0,359.0
