G1,G2,G3,school_C,sex_C,age_C,address_C,famsize_C,Pstatus_C,Medu_C,Fedu_C,Mjob_C,Fjob_C,reason_C,guardian_C,traveltime_C,studytime_C,failures_C,schoolsup_C,famsup_C,paid_C,activities_C,nursery_C,higher_C,internet_C,romantic_C,famrel_C,freetime_C,goout_C,Dalc_C,Walc_C,health_C,absences_C,G1_C,G2_C,G3_C,rank
12,2,16,1,0,1,1,1,0,1,3,1,2,2,2,2,1,0,0,1,0,1,0,1,1,0,1,4,5,4,5,3,1,0,3,3,179.0
19,1,16,0,0,0,1,0,1,2,1,2,4,0,2,4,2,1,0,0,0,0,0,1,1,0,4,3,4,4,2,3,0,3,3,0,180.0
9,9,16,0,1,0,0,1,1,1,4,4,2,3,0,3,4,3,1,1,0,0,1,0,0,0,2,3,2,3,2,3,2,2,2,0,181.0
4,11,16,0,0,1,1,1,1,1,2,3,3,3,0,1,4,3,0,1,1,0,0,1,0,0,2,2,2,3,3,5,2,0,3,2,182.0
11,13,16,1,0,1,1,0,1,3,1,1,2,1,0,3,1,1,1,1,0,1,0,1,0,1,3,2,2,5,5,2,0,2,2,0,183.0
10,7,16,0,0,0,1,1,0,1,3,4,2,1,0,4,3,3,1,1,0,1,1,0,0,0,5,2,5,3,3,3,1,2,3,1,184.0
15,14,15,0,1,0,0,1,0,4,2,1,2,0,0,1,3,0,1,0,0,0,0,0,0,0,3,2,2,1,1,5,0,2,2,2,185.0
15,15,15,0,0,0,0,0,0,4,3,2,4,1,0,1,2,0,1,0,0,0,0,0,0,1,5,4,2,1,2,5,0,2,2,2,186.0
14,15,15,0,0,0,0,1,0,3,4,4,4,0,0,1,2,0,1,0,0,0,0,0,0,1,5,5,1,1,1,5,0,2,2,2,187.0
13,14,15,0,0,0,0,1,0,4,3,0,4,1,0,1,2,0,1,1,1,1,0,0,0,1,4,4,1,1,1,1,0,2,2,2,188.0
12,15,15,0,0,0,0,1,0,4,4,1,1,3,1,1,1,0,1,0,0,1,0,0,0,1,5,4,2,1,1,5,0,2,2,2,189.0
15,16,15,0,0,0,0,1,0,4,2,1,2,3,0,1,1,0,1,1,0,1,0,0,0,1,2,2,4,2,4,1,0,2,3,2,190.0
12,14,15,0,0,0,0,1,0,3,2,4,4,0,0,1,1,0,1,0,0,1,1,0,0,1,5,4,3,1,1,5,0,2,2,2,191.0
15,16,15,0,0,0,1,1,1,4,4,4,0,1,0,2,3,0,1,0,1,0,0,0,0,0,2,4,3,1,1,5,0,2,3,2,192.0
14,15,15,0,1,0,0,1,1,4,3,2,2,1,0,1,2,0,1,0,0,0,0,0,0,1,4,3,2,1,1,1,0,2,2,2,193.0
14,15,15,0,0,0,0,1,0,4,4,0,1,1,0,1,2,0,1,0,1,0,0,0,1,1,3,2,2,1,1,5,0,2,2,2,194.0
16,15,15,0,1,0,0,0,0,4,3,0,2,2,0,3,2,0,1,0,1,0,0,0,0,1,5,4,3,1,2,1,0,3,2,2,195.0
13,15,15,0,0,0,0,1,0,3,1,4,4,1,1,2,4,0,1,0,0,1,0,0,0,1,4,3,2,1,1,5,0,2,2,2,196.0
15,15,15,0,0,0,0,0,0,2,2,2,2,0,0,2,2,0,1,1,0,0,0,0,0,1,5,3,3,1,3,4,0,2,2,2,197.0
11,15,15,0,0,0,1,1,0,4,3,2,4,1,0,2,1,0,0,0,1,0,1,0,0,1,3,3,3,1,1,4,0,2,2,2,198.0
16,15,15,0,1,0,0,1,0,1,2,3,2,2,0,1,2,0,1,1,1,1,1,0,0,1,3,2,3,1,2,1,0,3,2,2,199.0
16,14,15,0,0,0,0,1,0,2,2,2,2,0,1,1,4,0,1,0,0,0,0,0,0,1,5,5,4,1,2,5,0,3,2,2,200.0
16,16,15,0,1,0,0,1,0,4,4,0,0,2,0,2,1,0,1,1,1,0,0,0,0,1,4,3,2,1,1,5,0,3,3,2,201.0
17,15,15,0,0,0,1,1,0,2,2,3,4,2,0,3,1,0,1,1,1,1,1,0,1,1,4,2,2,1,2,3,0,3,2,2,202.0
15,15,15,0,0,0,0,0,0,2,1,4,4,2,0,1,2,0,1,1,0,0,0,0,0,0,4,2,3,1,2,5,0,2,2,2,203.0
14,15,15,0,1,0,0,0,0,2,4,2,2,2,1,1,2,0,1,1,1,0,0,0,0,0,4,3,2,1,1,5,0,2,2,2,204.0
14,15,15,0,1,0,0,0,0,3,2,4,4,1,0,2,2,0,1,1,0,1,0,0,0,1,4,4,4,1,3,1,0,2,2,2,205.0
16,15,15,0,1,0,0,1,0,3,2,4,4,2,0,1,2,0,1,1,1,0,1,0,0,1,5,3,4,1,3,3,0,3,2,2,206.0
13,15,15,0,0,0,0,1,0,0,2,4,4,3,0,1,1,0,1,1,0,1,1,0,0,1,4,3,2,2,4,5,0,2,2,2,207.0
15,13,15,0,0,0,0,0,1,4,4,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,5,4,3,1,1,2,0,2,2,2,208.0
15,15,15,0,1,0,0,1,0,4,3,1,2,1,0,1,3,0,1,0,0,1,0,0,0,1,4,2,2,1,2,3,0,2,2,2,209.0
12,14,15,0,1,0,0,1,0,3,1,2,2,2,1,1,3,0,1,0,1,1,1,0,0,1,3,4,3,2,3,5,0,2,2,2,210.0
16,15,15,0,1,0,0,0,0,0,2,3,3,0,1,2,3,0,1,1,1,1,0,0,0,1,3,3,3,2,3,2,0,3,2,2,211.0
16,15,15,0,1,0,0,1,0,3,4,2,4,2,0,1,3,0,1,1,1,1,0,0,0,1,4,4,5,1,3,5,0,3,2,2,212.0
16,15,15,0,0,0,0,0,0,3,4,2,4,0,0,1,2,0,1,1,1,0,0,0,0,0,4,3,3,1,3,5,0,3,2,2,213.0
13,15,15,0,1,0,0,1,0,4,3,1,4,1,0,1,3,0,1,0,0,0,0,0,0,0,4,4,3,1,3,4,0,2,2,2,214.0
16,15,15,1,1,0,0,0,0,4,4,3,3,2,0,1,2,0,1,0,0,0,0,0,0,0,2,3,4,1,1,1,0,3,2,2,215.0
15,14,15,1,1,1,0,1,0,4,2,1,4,2,2,2,3,2,1,0,0,1,1,0,0,0,5,4,3,1,1,3,0,2,2,2,216.0
15,15,15,1,1,0,0,1,0,3,3,4,4,0,0,1,2,0,1,1,0,1,0,0,0,0,4,1,3,1,2,1,0,2,2,2,217.0
15,19,15,0,0,1,0,1,1,2,2,3,1,0,0,4,1,0,1,1,1,1,1,0,0,0,2,5,5,1,1,4,1,2,1,2,218.0
14,1,15,1,1,0,0,0,1,0,0,3,1,3,0,2,2,3,1,1,1,0,1,1,0,0,2,4,5,5,4,4,2,1,1,3,219.0
19,11,15,1,1,1,1,1,0,3,4,3,3,0,2,1,2,2,0,0,0,1,1,0,1,1,2,5,2,5,4,5,2,1,3,2,220.0
15,19,15,1,0,0,1,1,0,0,0,0,3,1,0,4,2,2,0,0,1,0,1,1,1,0,4,2,4,2,5,3,2,1,3,1,221.0
19,1,15,1,0,0,0,1,1,3,1,3,0,1,2,1,1,2,0,1,1,0,0,1,0,0,2,2,2,5,2,1,2,2,0,3,222.0
3,19,15,0,1,1,1,1,0,4,4,1,4,0,1,2,3,0,1,1,0,1,1,1,1,1,3,5,2,1,5,3,2,2,3,0,223.0
4,7,15,1,1,0,0,1,0,1,4,4,2,1,0,3,1,2,0,1,0,1,0,0,1,1,2,4,4,3,1,5,2,3,1,2,224.0
10,1,15,1,1,0,1,0,0,2,2,1,1,2,0,3,2,0,0,0,1,0,1,1,1,1,1,5,1,5,1,4,0,3,3,1,225.0
4,14,15,0,1,0,1,1,1,0,2,1,0,2,0,1,1,3,1,1,0,1,0,0,1,0,4,2,1,3,3,1,2,3,1,3,226.0
5,9,15,0,0,1,0,0,1,3,4,2,4,3,2,1,3,0,0,0,1,1,0,1,1,1,2,1,3,5,2,4,0,2,2,3,227.0
19,1,15,1,0,0,0,0,1,2,3,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,4,3,2,3,5,2,2,2,2,2,228.0
11,2,15,1,1,1,0,1,1,1,4,4,0,2,1,3,2,3,0,1,1,1,1,1,1,0,2,4,3,1,5,4,2,0,3,1,229.0
15,12,15,0,0,1,0,1,0,0,4,3,1,1,1,4,3,0,0,0,1,1,1,0,1,1,4,4,3,4,1,5,2,0,3,1,230.0
14,5,15,0,1,0,0,1,0,2,2,2,3,2,1,3,2,3,0,0,0,0,1,1,1,0,4,4,1,4,2,1,2,2,2,1,231.0
17,8,15,1,0,0,1,0,0,3,2,1,4,3,0,3,4,2,1,0,1,0,0,1,0,0,1,2,2,3,3,5,2,3,3,0,232.0
16,19,15,1,1,1,1,0,1,3,2,2,4,0,1,1,2,2,1,0,1,0,1,1,1,0,3,2,3,5,5,4,0,1,1,2,233.0
4,12,15,0,0,0,0,1,0,0,1,1,3,0,1,4,2,3,0,1,0,0,0,0,1,1,2,5,3,2,5,1,0,2,1,2,234.0
10,2,15,0,1,0,1,0,1,2,1,3,1,3,1,3,3,1,1,0,0,1,0,0,0,0,4,3,2,1,1,3,0,3,3,1,235.0
10,1,15,1,0,1,1,1,1,4,3,1,0,3,2,4,2,1,0,0,1,0,0,0,0,0,1,2,3,2,1,4,0,0,3,1,236.0
15,0,15,1,0,0,0,1,1,3,4,4,0,1,0,3,1,1,0,1,0,0,1,1,0,0,5,5,1,3,1,3,2,2,3,0,237.0
12,14,15,0,0,0,1,0,1,3,0,4,0,1,1,2,1,0,1,1,0,1,1,1,1,0,4,4,5,3,3,5,2,2,3,2,238.0
3,16,15,1,0,1,1,1,1,3,2,4,1,2,1,1,1,0,0,0,1,0,0,0,1,0,4,4,5,1,4,3,0,2,0,3,239.0
14,12,15,1,0,0,0,0,0,0,3,2,3,0,1,4,4,0,0,1,1,1,0,1,0,0,3,1,3,3,5,4,2,2,1,0,240.0
8,17,15,1,0,1,0,0,1,0,3,2,2,2,0,3,3,1,1,1,1,0,0,1,0,1,2,2,2,4,4,1,1,2,0,2,241.0
19,13,15,0,1,1,1,0,0,3,1,4,2,3,0,2,4,1,1,1,1,0,1,1,0,0,4,5,5,3,5,3,2,3,1,3,242.0
6,4,15,1,1,1,0,1,1,3,1,1,4,1,1,4,4,1,1,0,0,1,0,0,1,1,5,1,1,3,1,2,2,0,0,1,243.0
17,9,15,0,1,0,1,0,0,1,4,1,4,3,1,2,3,0,1,0,1,1,1,1,0,0,2,5,2,3,1,2,0,3,2,1,244.0
14,9,15,0,1,0,0,1,1,2,4,1,4,2,2,2,1,3,0,0,1,0,1,0,1,0,1,1,2,1,5,4,0,0,2,2,245.0
16,1,15,0,1,1,1,0,0,2,4,1,4,3,1,4,3,2,0,0,0,1,0,0,0,1,5,1,2,5,3,5,1,3,0,0,246.0
14,18,15,1,0,1,1,1,0,1,4,3,3,3,0,2,3,2,0,1,1,1,1,0,1,0,3,4,1,3,2,2,1,2,1,3,247.0
18,12,15,0,1,0,0,0,1,0,2,2,4,1,1,3,4,0,0,1,1,1,0,1,1,0,1,1,3,5,4,3,0,3,3,2,248.0
7,2,15,0,1,0,1,0,1,1,3,0,1,1,2,1,3,3,0,1,1,0,1,1,0,0,5,2,2,5,1,1,2,2,2,3,249.0
5,18,15,1,1,1,0,1,0,1,2,3,1,1,2,3,4,0,1,0,1,0,1,1,0,1,3,1,3,4,4,5,1,3,2,0,250.0
6,19,15,1,1,1,1,0,1,0,1,1,3,1,0,2,3,0,0,0,1,1,1,1,0,0,1,1,3,1,1,1,0,3,3,2,251.0
14,14,14,0,0,0,0,0,0,4,4,1,2,2,1,1,1,0,1,0,0,0,0,0,0,1,4,3,3,1,3,5,0,2,2,2,252.0
14,14,14,0,1,0,0,1,0,4,4,1,4,0,0,1,1,0,1,0,1,1,0,0,0,1,4,4,4,1,2,2,0,2,2,2,253.0
13,14,14,0,1,0,0,1,0,4,4,2,2,1,0,1,3,0,1,0,0,0,0,0,0,1,3,2,3,1,2,2,0,2,2,2,254.0
15,15,14,0,0,0,0,1,0,4,2,0,4,0,0,1,2,0,1,0,0,1,0,0,1,1,4,3,3,2,2,5,0,2,2,2,255.0
12,12,14,0,0,0,0,1,0,3,1,4,4,1,0,1,1,0,1,1,1,0,0,0,1,1,5,3,2,2,2,5,0,2,2,2,256.0
13,14,14,0,1,0,0,1,0,4,2,4,4,1,0,1,3,0,1,0,1,0,0,0,0,1,5,3,3,1,3,1,0,2,2,2,257.0
11,13,14,0,0,0,0,0,0,2,2,2,1,1,0,1,4,0,1,0,1,0,0,0,0,1,4,3,4,1,1,4,0,2,2,2,258.0
11,14,14,0,1,0,0,1,0,4,4,4,4,1,0,1,1,0,1,1,1,0,1,0,0,1,5,3,4,1,2,1,0,2,2,2,259.0
10,13,14,0,0,0,0,1,0,4,4,2,4,2,0,1,1,0,1,0,1,0,1,0,0,1,5,3,3,1,1,5,0,1,2,2,260.0
11,13,14,0,0,0,0,1,0,4,4,4,0,1,1,2,2,0,1,0,1,0,0,0,1,1,4,4,3,1,1,2,0,2,2,2,261.0
12,13,14,0,0,0,0,0,0,2,1,3,4,2,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,0,2,2,2,262.0
14,14,14,0,1,0,0,1,0,4,4,1,1,1,0,1,2,0,1,0,0,1,0,0,0,0,4,4,2,1,1,3,0,2,2,2,263.0
13,14,14,0,0,0,0,1,0,2,3,4,4,0,1,2,1,0,1,1,1,1,0,0,0,1,5,3,3,1,1,3,0,2,2,2,264.0
12,13,14,0,1,0,0,1,1,2,2,4,4,1,0,1,2,0,0,0,0,1,0,0,0,1,3,3,4,1,1,4,0,2,2,2,265.0
13,13,14,0,1,0,0,1,0,4,4,0,2,0,0,1,3,0,1,0,1,0,1,0,0,1,5,3,2,1,1,5,0,2,2,2,266.0
13,13,14,0,1,0,0,0,0,4,3,1,4,1,1,1,2,0,1,1,1,0,0,0,0,0,3,2,3,1,2,3,0,2,2,2,267.0
15,14,14,0,0,0,0,1,0,2,1,4,4,0,0,1,2,0,1,1,1,0,0,0,0,1,5,2,4,1,2,4,0,2,2,2,268.0
15,14,14,0,1,0,0,1,0,2,3,4,2,1,1,1,4,0,1,0,0,0,0,0,0,0,4,5,5,1,3,2,0,2,2,2,269.0
15,14,14,0,0,0,1,1,0,1,2,3,3,0,0,1,2,0,1,0,0,0,1,0,1,0,3,5,2,2,2,1,0,2,2,2,270.0
15,14,14,0,0,0,0,1,0,2,1,2,2,1,0,1,3,0,1,1,0,0,0,0,0,1,4,2,4,1,3,2,0,2,2,2,271.0
14,13,14,0,0,0,1,0,0,3,2,2,4,1,0,2,3,0,1,0,0,0,0,0,0,1,5,4,2,1,1,4,0,2,2,2,272.0
14,13,14,0,1,0,0,1,0,4,3,4,4,1,1,1,4,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,273.0
15,12,14,0,1,0,0,1,0,4,2,4,4,1,0,2,3,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,274.0
14,14,14,0,1,0,0,1,0,4,4,0,0,2,0,2,3,0,1,0,0,1,1,0,0,0,4,3,3,1,2,4,0,2,2,2,275.0
12,14,14,0,1,0,1,1,0,2,4,3,4,2,1,1,3,0,1,0,1,1,0,0,0,0,4,4,3,1,1,5,0,2,2,2,276.0
13,13,14,0,1,0,0,1,0,3,2,4,2,3,0,1,3,0,1,1,1,1,0,0,0,0,5,4,3,2,3,1,0,2,2,2,277.0
15,14,14,1,0,0,0,1,0,4,4,0,0,0,1,1,2,0,1,1,0,0,1,0,0,1,3,2,4,1,4,2,0,2,2,2,278.0
11,19,14,1,0,1,1,1,0,4,1,3,2,3,0,4,3,3,1,0,0,1,0,1,1,1,1,5,1,1,3,3,2,2,1,2,279.0
8,8,14,0,1,0,0,1,1,3,4,3,3,3,0,1,3,2,0,1,0,0,1,0,0,0,3,4,4,4,3,4,0,2,3,0,280.0
16,2,14,0,0,0,1,0,0,3,4,0,1,1,0,3,3,0,1,0,0,1,1,0,1,0,5,5,4,2,2,5,2,2,2,3,281.0
14,12,14,0,1,1,0,0,0,0,1,0,0,0,2,3,2,3,1,0,1,1,1,1,0,0,2,3,4,5,2,5,2,0,0,2,282.0
11,1,14,1,1,1,0,1,0,3,0,2,0,1,0,2,3,1,0,0,1,1,0,1,1,0,3,2,1,4,1,3,2,3,0,3,283.0
3,3,14,1,0,1,1,1,0,2,4,4,3,0,1,4,4,2,1,1,0,0,0,1,1,0,1,4,3,1,1,1,1,2,3,3,284.0
4,1,14,1,1,0,0,1,1,1,3,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,4,3,4,1,1,3,1,3,0,0,285.0
4,17,14,0,0,1,0,0,0,3,1,2,0,1,0,1,2,2,1,0,0,1,1,0,0,1,1,2,1,5,4,2,0,3,3,3,286.0
5,2,14,0,1,0,1,0,0,4,1,4,1,1,0,2,2,3,0,1,1,1,1,0,1,0,4,4,1,5,1,2,0,3,2,0,287.0
16,3,14,1,1,0,1,1,0,2,0,4,3,2,0,3,1,0,0,1,1,0,0,0,0,0,2,3,3,3,2,4,1,0,0,1,288.0
18,0,14,0,0,0,0,0,1,0,1,2,2,3,0,4,1,1,0,1,0,1,0,1,1,1,3,2,1,5,3,3,1,3,1,3,289.0
18,13,14,0,0,0,0,1,0,1,2,4,3,2,1,2,2,0,0,0,1,1,0,1,0,0,5,1,1,1,5,5,1,2,2,3,290.0
3,15,14,1,1,1,1,0,0,4,3,4,0,1,1,3,1,1,0,1,0,0,1,0,1,1,5,3,5,3,2,1,2,2,0,3,291.0
17,9,14,0,0,0,0,0,1,4,2,3,3,2,1,2,2,3,1,0,1,1,1,0,0,1,2,1,4,1,2,4,0,3,3,1,292.0
6,10,14,0,1,0,0,0,1,2,2,4,3,2,2,2,1,2,0,0,1,0,0,1,1,0,4,5,2,1,4,2,2,1,1,1,293.0
13,6,14,1,1,0,0,1,0,4,1,0,1,0,0,1,2,1,0,1,0,0,0,0,0,1,2,1,5,2,1,3,1,2,1,3,294.0
12,7,14,1,0,0,0,0,1,2,4,2,3,3,0,3,4,2,1,0,1,0,1,0,0,1,5,2,5,1,4,4,2,0,3,2,295.0
15,9,14,0,1,1,0,0,0,2,1,1,4,2,2,2,4,2,1,1,0,1,0,0,0,1,1,1,5,5,1,1,0,0,0,0,296.0
4,15,14,1,1,1,1,0,0,0,0,1,1,3,0,1,2,0,1,0,1,0,0,1,0,1,4,3,5,1,5,1,1,0,0,1,297.0
16,13,14,0,1,0,1,0,0,0,0,3,1,1,2,1,2,0,1,1,1,1,1,0,0,0,3,2,3,3,4,5,0,1,3,1,298.0
18,17,14,1,1,0,0,1,1,2,4,1,0,3,2,1,2,0,0,1,0,0,0,1,1,1,2,2,5,5,5,3,1,2,2,1,299.0
11,5,14,1,0,0,1,0,0,3,1,1,1,0,0,2,4,1,1,0,1,0,0,0,1,0,1,3,3,3,3,4,0,1,3,1,300.0
5,6,14,0,1,0,0,0,1,0,0,1,2,1,2,1,1,1,0,0,0,1,0,0,1,0,4,2,4,3,2,5,2,2,0,0,301.0
4,10,14,1,0,0,0,1,0,2,2,3,1,2,2,1,2,0,0,0,0,1,0,0,0,0,5,1,3,1,1,3,2,0,1,2,302.0
7,16,14,1,0,1,0,1,1,4,3,4,1,3,2,3,2,1,0,0,1,0,0,1,1,1,1,4,1,3,4,2,2,0,2,0,303.0
9,6,14,1,1,1,1,0,0,1,3,2,1,3,2,4,4,0,0,1,1,1,1,1,0,1,2,1,4,5,2,4,0,2,0,0,304.0
6,11,14,0,1,1,0,1,0,4,3,1,0,3,1,4,3,0,1,0,0,1,1,1,0,1,5,3,5,4,5,1,0,3,3,3,305.0
14,0,14,1,1,0,1,0,1,1,1,1,4,0,1,2,2,3,1,0,0,1,1,1,0,1,3,1,3,3,1,4,0,3,3,2,306.0
8,13,14,1,1,0,1,1,0,2,1,1,1,3,2,4,2,3,1,1,1,0,1,1,0,1,4,1,2,5,1,2,1,2,1,0,307.0
17,1,14,0,1,0,0,0,1,3,3,1,4,2,2,1,3,1,0,0,1,1,1,1,1,1,2,3,2,3,1,1,2,3,3,2,308.0
12,8,14,1,0,1,1,1,0,3,2,3,1,2,0,3,4,3,0,0,1,1,0,0,1,0,2,2,3,1,2,3,1,3,2,3,309.0
14,13,13,0,1,0,1,1,0,2,2,3,4,1,0,1,1,0,0,0,0,0,0,0,1,1,4,3,1,1,1,2,0,2,2,2,310.0
12,13,13,0,1,0,0,0,0,2,2,2,2,2,0,3,2,0,1,0,0,1,0,0,0,1,4,3,3,2,3,4,0,2,2,2,311.0
11,13,13,0,1,0,0,0,0,4,2,1,4,3,0,1,2,0,1,0,0,1,0,0,0,1,4,3,3,1,1,5,0,2,2,2,312.0
10,13,13,0,1,0,0,0,1,3,3,4,4,3,0,1,1,0,1,1,0,1,0,0,0,1,5,3,4,4,4,1,0,1,2,2,313.0
10,13,13,0,0,0,1,1,0,4,4,4,4,0,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,0,1,2,2,314.0
10,13,13,0,1,0,0,1,0,2,2,3,4,0,0,1,2,1,0,1,1,0,0,0,0,1,3,1,2,1,1,5,0,1,2,2,315.0
13,14,13,0,0,0,0,1,0,3,3,4,2,0,1,2,1,0,1,1,1,0,0,0,0,1,5,4,2,1,1,5,0,2,2,2,316.0
14,13,13,0,0,0,0,1,0,3,4,4,4,1,1,1,1,0,1,1,1,1,0,0,0,1,3,4,3,1,2,4,0,2,2,2,317.0
13,13,13,0,1,0,0,0,0,2,4,4,1,2,1,2,2,0,1,0,0,0,0,0,0,0,4,2,2,1,2,5,0,2,2,2,318.0
14,11,13,0,0,0,0,1,0,4,4,1,4,2,0,1,1,0,1,0,1,0,0,0,0,1,3,4,4,1,4,5,0,2,2,2,319.0
14,14,13,0,1,0,0,0,0,1,1,3,3,2,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,0,2,2,2,320.0
16,12,13,0,0,0,1,0,0,1,2,4,4,1,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,0,3,2,2,321.0
11,12,13,0,1,0,0,1,0,2,3,2,2,2,0,1,2,0,1,1,1,1,0,0,0,1,4,3,3,1,1,2,0,2,2,2,322.0
11,12,13,0,1,0,0,1,0,4,3,0,4,3,0,1,2,0,1,1,0,0,0,0,0,0,1,3,2,1,1,1,0,2,2,2,323.0
12,12,13,0,0,0,0,0,0,4,4,2,4,0,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,0,2,2,2,324.0
12,13,13,0,0,0,0,1,0,2,2,4,4,0,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,2,2,2,325.0
14,13,13,0,0,0,0,1,0,4,4,1,4,1,1,1,2,0,1,0,0,0,0,0,0,1,4,2,4,2,4,1,0,2,2,2,326.0
14,13,13,0,0,0,0,0,0,2,2,4,4,0,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,0,2,2,2,327.0
12,12,13,0,0,0,0,1,0,2,3,4,4,2,1,2,1,0,1,1,1,1,0,0,0,1,5,2,2,1,1,2,0,2,2,2,328.0
14,12,13,0,1,0,0,0,0,4,2,0,2,1,0,1,4,0,1,0,0,0,0,0,0,1,4,2,3,1,1,4,0,2,2,2,329.0
12,12,13,0,1,0,0,0,0,2,1,2,3,1,0,1,2,1,1,1,1,1,0,0,0,0,5,4,3,1,1,5,0,2,2,2,330.0
15,14,13,0,0,1,0,1,0,3,3,4,4,0,2,1,2,1,1,0,1,0,0,0,0,0,4,4,4,1,1,3,0,2,2,2,331.0
14,12,13,0,1,1,0,1,0,2,1,3,4,3,2,3,2,0,1,0,1,1,0,1,0,0,3,4,1,1,1,2,0,2,2,2,332.0
15,13,13,0,1,1,0,1,0,1,1,3,1,0,2,1,3,2,1,1,1,1,1,0,0,0,4,1,2,1,1,3,0,2,2,2,333.0
13,13,13,0,1,0,0,1,1,4,3,2,2,2,0,1,2,0,1,0,0,1,0,0,0,0,5,2,2,1,2,5,0,2,2,2,334.0
14,13,13,0,1,1,1,1,1,3,1,2,3,0,2,1,3,1,1,1,0,1,0,0,1,1,5,4,3,1,2,5,0,2,2,2,335.0
11,13,13,1,0,0,1,1,0,3,2,4,4,2,0,2,1,1,1,0,1,1,1,0,0,1,2,5,5,5,5,5,0,2,2,2,336.0
13,13,13,1,0,0,0,1,0,3,3,1,4,2,0,2,2,0,1,0,0,1,0,0,0,1,4,5,4,2,3,3,0,2,2,2,337.0
12,13,13,1,1,0,1,1,0,4,4,0,2,3,1,2,2,0,1,0,0,0,0,0,0,1,4,3,3,1,2,5,0,2,2,2,338.0
13,13,13,1,1,0,1,0,1,1,4,3,4,2,0,3,2,0,1,1,1,1,0,0,1,0,4,3,4,1,4,5,0,2,2,2,339.0
13,13,13,1,0,0,0,0,0,4,4,0,2,3,0,2,3,0,1,1,0,1,0,0,0,0,4,2,2,2,2,5,0,2,2,2,340.0
17,4,13,0,0,0,0,0,0,0,1,4,4,0,1,1,1,1,0,1,1,1,0,0,0,1,2,5,3,5,1,3,1,2,2,3,341.0
19,14,13,1,0,0,1,0,0,1,0,4,1,1,1,4,3,0,1,0,0,1,1,1,1,0,2,3,3,2,2,3,1,3,2,3,342.0
13,9,13,1,0,0,1,1,0,2,3,2,2,3,0,4,3,0,0,0,1,1,1,1,0,0,1,4,3,4,3,3,2,2,3,2,343.0
15,12,13,0,0,1,0,1,1,0,0,1,1,3,2,2,3,2,1,1,1,1,1,1,1,1,1,3,4,2,2,2,2,3,3,1,344.0
8,9,13,0,1,0,1,1,0,3,3,3,3,0,1,1,4,1,0,1,0,1,1,1,1,1,3,2,3,3,1,3,1,3,0,3,345.0
16,12,13,0,1,1,0,0,1,0,4,4,3,2,0,2,1,3,0,1,0,1,0,1,1,1,1,4,4,4,3,2,1,1,3,2,346.0
4,0,13,1,1,0,0,1,1,2,1,2,2,2,2,3,1,0,1,1,1,0,1,1,0,1,4,4,5,3,4,2,2,2,2,1,347.0
10,15,13,1,1,1,0,0,0,2,3,0,4,0,2,2,4,3,1,0,0,1,0,1,1,0,3,4,2,3,1,5,1,1,0,0,348.0
5,14,13,0,0,0,1,0,0,0,1,4,3,1,2,1,1,2,0,0,0,0,0,1,0,1,5,1,5,1,2,4,2,2,2,2,349.0
18,18,13,0,1,1,0,0,0,4,3,0,2,3,1,2,4,2,1,1,0,0,0,0,1,1,1,3,5,1,3,2,1,3,0,1,350.0
16,13,13,1,0,1,0,1,0,3,1,1,0,3,0,4,1,1,0,1,1,0,0,0,1,0,5,4,3,2,4,1,2,1,0,2,351.0
18,11,13,0,0,1,1,0,0,4,2,0,0,2,1,4,2,0,0,0,1,1,0,0,1,0,1,1,3,1,5,5,2,3,3,0,352.0
5,16,13,1,0,1,1,0,0,0,1,1,0,2,0,1,2,3,0,1,0,0,1,1,1,0,5,4,3,4,2,1,0,2,3,3,353.0
9,7,13,0,1,1,0,0,1,0,1,0,4,1,1,3,4,3,1,0,1,0,1,0,0,0,4,2,5,4,1,3,1,1,1,3,354.0
12,4,13,0,1,0,0,0,1,0,4,0,1,3,2,4,2,2,1,0,0,1,0,1,1,1,2,2,4,3,3,3,2,0,0,2,355.0
9,3,13,0,1,0,0,1,0,2,3,2,1,3,2,1,4,2,1,1,0,1,0,1,1,1,2,4,3,5,2,1,0,2,2,3,356.0
19,3,13,1,1,0,0,0,1,3,2,0,1,0,0,4,2,3,1,1,0,1,1,0,1,0,2,2,2,5,2,3,2,1,0,3,357.0
5,12,13,0,1,0,1,1,0,4,0,2,3,0,1,4,1,2,0,0,0,0,0,1,0,0,1,5,1,5,2,5,2,1,0,3,358.0
10,17,13,0,1,1,1,0,0,2,1,4,0,3,0,3,1,0,0,1,1,0,1,0,0,0,2,3,1,5,1,3,2,3,3,0,359.0
