G1,G2,G3,school_C,sex_C,age_C,address_C,famsize_C,Pstatus_C,Medu_C,Fedu_C,Mjob_C,Fjob_C,reason_C,guardian_C,traveltime_C,studytime_C,failures_C,schoolsup_C,famsup_C,paid_C,activities_C,nursery_C,higher_C,internet_C,romantic_C,famrel_C,freetime_C,goout_C,Dalc_C,Walc_C,health_C,absences_C,G1_C,G2_C,G3_C,rank
14,15,16,0,1,0,0,1,0,4,2,1,2,0,1,1,2,0,1,1,0,1,0,0,0,0,4,2,3,1,1,3,0,2,2,3,179.0
13,15,16,0,0,0,0,1,0,1,0,4,4,1,0,2,2,0,1,0,0,0,0,0,0,0,4,3,2,1,1,3,0,2,2,3,180.0
17,15,16,0,0,0,0,1,0,4,4,2,0,0,0,1,1,0,1,1,1,1,0,0,0,1,5,2,3,1,2,5,0,3,2,3,181.0
16,16,16,0,1,0,0,1,0,4,3,1,4,0,0,1,2,0,1,0,1,0,0,0,0,1,4,3,5,1,5,2,0,3,3,3,182.0
16,15,16,0,0,0,0,0,0,4,4,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,4,2,2,2,1,0,3,2,3,183.0
14,15,16,0,0,0,0,1,0,3,3,4,2,1,0,1,1,0,1,1,1,0,1,0,0,1,4,3,5,3,5,5,0,2,2,3,184.0
16,15,16,0,0,0,1,1,0,4,3,0,2,2,0,1,3,0,1,1,1,1,0,0,0,0,5,3,2,1,2,4,0,3,2,3,185.0
18,16,16,1,1,0,0,0,0,1,1,3,2,2,1,2,3,0,1,1,1,1,0,0,0,1,5,3,2,1,1,4,0,3,3,3,186.0
14,16,16,1,0,0,0,0,0,3,1,2,2,2,0,2,1,0,1,1,1,1,1,0,0,1,2,4,5,3,4,2,0,2,3,3,187.0
6,16,16,1,0,1,0,1,1,2,0,4,3,2,2,3,3,2,0,0,0,1,1,1,1,0,1,5,3,1,4,5,2,1,1,1,188.0
5,7,16,0,1,1,0,1,0,4,3,0,3,1,2,1,1,0,1,0,0,0,0,1,0,0,5,2,3,4,3,2,0,2,3,2,189.0
15,9,16,0,1,0,0,1,1,0,3,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,3,5,1,2,4,3,1,1,0,1,190.0
4,0,16,1,0,1,0,0,0,3,3,1,3,3,1,3,2,3,0,0,1,1,1,0,1,1,5,3,4,5,3,2,1,0,2,1,191.0
13,18,16,1,0,0,0,0,0,0,0,1,4,2,0,3,3,1,1,0,1,0,1,0,0,1,5,1,2,4,5,1,1,2,2,3,192.0
15,14,16,0,0,0,1,0,0,3,2,1,3,0,1,1,4,1,0,0,0,0,1,0,0,0,4,3,2,1,4,3,2,1,0,1,193.0
9,6,16,0,0,1,1,0,1,3,4,1,0,2,1,3,2,0,1,1,1,1,1,1,1,0,5,5,4,1,1,2,2,2,1,3,194.0
10,5,16,0,0,0,1,0,0,1,2,4,2,1,2,3,3,3,1,0,0,1,1,1,0,1,3,4,5,1,5,2,1,3,0,0,195.0
4,18,16,1,0,1,1,1,0,2,1,1,2,3,0,4,2,3,1,0,1,0,1,0,1,1,5,4,2,1,3,3,2,1,2,3,196.0
9,4,16,1,1,1,1,1,0,3,4,2,4,3,0,2,3,2,1,1,0,0,0,1,1,1,1,5,4,2,5,2,0,2,3,3,197.0
14,17,16,1,0,0,0,0,0,4,4,1,0,2,0,4,2,1,1,0,1,1,0,0,0,0,4,4,3,4,1,3,0,1,3,0,198.0
7,14,16,1,1,1,1,0,0,3,2,0,3,2,0,2,1,2,0,0,0,0,1,1,0,1,2,2,1,2,3,2,2,0,1,1,199.0
11,14,16,0,0,1,1,1,0,1,0,2,2,3,0,3,2,1,0,1,0,0,1,0,1,1,3,3,3,2,1,4,2,3,1,1,200.0
17,10,16,0,1,1,0,1,0,4,2,4,4,2,0,1,2,1,0,0,0,0,1,0,0,0,3,3,3,3,2,1,2,0,3,2,201.0
3,14,16,1,1,0,1,0,0,3,2,2,1,0,0,2,2,3,0,1,0,1,0,0,1,1,4,5,2,4,5,2,1,0,0,3,202.0
3,4,16,0,0,1,0,0,1,0,0,1,0,0,2,2,3,0,0,1,1,1,1,0,0,0,4,1,3,3,5,4,2,2,3,0,203.0
4,3,16,1,1,1,0,1,1,2,1,0,3,1,0,4,1,3,0,1,0,0,0,1,0,1,2,3,5,2,4,5,1,1,3,3,204.0
19,12,16,1,0,0,0,1,0,2,3,1,1,0,1,2,4,2,0,0,1,1,0,1,0,0,4,1,4,3,2,4,2,2,0,2,205.0
9,9,16,1,0,1,0,1,0,0,3,0,2,3,2,2,1,0,1,0,1,0,1,1,1,1,4,2,4,1,5,4,2,3,1,2,206.0
18,5,16,0,0,0,0,1,0,2,2,0,4,1,1,4,4,0,1,0,0,0,0,0,1,0,5,1,3,5,3,1,0,0,2,2,207.0
17,16,16,0,1,0,1,1,0,2,2,0,4,3,0,2,1,0,1,0,0,0,0,0,1,1,3,2,2,3,3,1,0,1,0,3,208.0
15,19,16,0,0,1,0,1,0,1,1,1,4,0,0,2,2,3,0,0,0,0,1,0,0,1,3,2,5,4,2,5,2,0,3,0,209.0
18,8,16,0,1,1,0,1,1,2,2,4,4,3,1,3,4,0,1,1,0,0,1,1,0,0,5,1,4,5,1,5,2,0,3,1,210.0
19,3,16,1,0,1,1,1,1,1,1,1,2,0,2,4,4,3,1,0,1,1,1,1,0,0,4,4,4,2,4,3,2,0,0,0,211.0
3,4,16,0,0,0,0,1,0,0,2,2,4,2,1,4,3,3,1,0,0,0,1,0,0,1,2,1,2,3,1,3,1,0,3,3,212.0
17,14,16,0,0,1,1,0,0,2,1,3,0,2,2,4,2,3,1,0,0,1,1,0,0,0,5,4,5,3,1,4,1,3,1,1,213.0
12,7,16,1,1,1,1,0,1,1,4,1,1,0,1,4,3,1,0,0,0,0,1,1,0,1,2,1,1,5,3,5,2,2,2,3,214.0
8,17,16,1,0,1,1,1,0,2,1,3,1,3,2,4,1,1,0,1,0,1,1,1,0,1,3,1,1,2,5,3,1,2,1,2,215.0
13,6,16,0,0,1,0,0,0,3,0,4,3,3,2,1,4,2,1,1,1,1,0,1,0,1,2,5,4,5,1,1,2,3,0,2,216.0
7,3,16,0,1,0,1,1,0,4,0,0,0,3,2,4,3,2,0,0,1,0,1,1,0,0,2,3,4,2,2,4,2,2,0,2,217.0
6,17,16,1,1,1,0,0,1,1,3,4,3,1,2,2,3,3,0,0,1,1,0,0,0,0,3,1,2,3,4,5,2,2,1,0,218.0
15,14,15,0,1,0,0,1,0,4,2,1,2,0,0,1,3,0,1,0,0,0,0,0,0,0,3,2,2,1,1,5,0,2,2,2,219.0
15,15,15,0,0,0,0,0,0,4,3,2,4,1,0,1,2,0,1,0,0,0,0,0,0,1,5,4,2,1,2,5,0,2,2,2,220.0
14,15,15,0,0,0,0,1,0,3,4,4,4,0,0,1,2,0,1,0,0,0,0,0,0,1,5,5,1,1,1,5,0,2,2,2,221.0
13,14,15,0,0,0,0,1,0,4,3,0,4,1,0,1,2,0,1,1,1,1,0,0,0,1,4,4,1,1,1,1,0,2,2,2,222.0
12,15,15,0,0,0,0,1,0,4,4,1,1,3,1,1,1,0,1,0,0,1,0,0,0,1,5,4,2,1,1,5,0,2,2,2,223.0
15,16,15,0,0,0,0,1,0,4,2,1,2,3,0,1,1,0,1,1,0,1,0,0,0,1,2,2,4,2,4,1,0,2,3,2,224.0
12,14,15,0,0,0,0,1,0,3,2,4,4,0,0,1,1,0,1,0,0,1,1,0,0,1,5,4,3,1,1,5,0,2,2,2,225.0
15,16,15,0,0,0,1,1,1,4,4,4,0,1,0,2,3,0,1,0,1,0,0,0,0,0,2,4,3,1,1,5,0,2,3,2,226.0
14,15,15,0,1,0,0,1,1,4,3,2,2,1,0,1,2,0,1,0,0,0,0,0,0,1,4,3,2,1,1,1,0,2,2,2,227.0
14,15,15,0,0,0,0,1,0,4,4,0,1,1,0,1,2,0,1,0,1,0,0,0,1,1,3,2,2,1,1,5,0,2,2,2,228.0
16,15,15,0,1,0,0,0,0,4,3,0,2,2,0,3,2,0,1,0,1,0,0,0,0,1,5,4,3,1,2,1,0,3,2,2,229.0
13,15,15,0,0,0,0,1,0,3,1,4,4,1,1,2,4,0,1,0,0,1,0,0,0,1,4,3,2,1,1,5,0,2,2,2,230.0
15,15,15,0,0,0,0,0,0,2,2,2,2,0,0,2,2,0,1,1,0,0,0,0,0,1,5,3,3,1,3,4,0,2,2,2,231.0
11,15,15,0,0,0,1,1,0,4,3,2,4,1,0,2,1,0,0,0,1,0,1,0,0,1,3,3,3,1,1,4,0,2,2,2,232.0
16,15,15,0,1,0,0,1,0,1,2,3,2,2,0,1,2,0,1,1,1,1,1,0,0,1,3,2,3,1,2,1,0,3,2,2,233.0
16,14,15,0,0,0,0,1,0,2,2,2,2,0,1,1,4,0,1,0,0,0,0,0,0,1,5,5,4,1,2,5,0,3,2,2,234.0
16,16,15,0,1,0,0,1,0,4,4,0,0,2,0,2,1,0,1,1,1,0,0,0,0,1,4,3,2,1,1,5,0,3,3,2,235.0
17,15,15,0,0,0,1,1,0,2,2,3,4,2,0,3,1,0,1,1,1,1,1,0,1,1,4,2,2,1,2,3,0,3,2,2,236.0
15,15,15,0,0,0,0,0,0,2,1,4,4,2,0,1,2,0,1,1,0,0,0,0,0,0,4,2,3,1,2,5,0,2,2,2,237.0
14,15,15,0,1,0,0,0,0,2,4,2,2,2,1,1,2,0,1,1,1,0,0,0,0,0,4,3,2,1,1,5,0,2,2,2,238.0
14,15,15,0,1,0,0,0,0,3,2,4,4,1,0,2,2,0,1,1,0,1,0,0,0,1,4,4,4,1,3,1,0,2,2,2,239.0
16,15,15,0,1,0,0,1,0,3,2,4,4,2,0,1,2,0,1,1,1,0,1,0,0,1,5,3,4,1,3,3,0,3,2,2,240.0
13,15,15,0,0,0,0,1,0,0,2,4,4,3,0,1,1,0,1,1,0,1,1,0,0,1,4,3,2,2,4,5,0,2,2,2,241.0
15,13,15,0,0,0,0,0,1,4,4,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,5,4,3,1,1,2,0,2,2,2,242.0
15,15,15,0,1,0,0,1,0,4,3,1,2,1,0,1,3,0,1,0,0,1,0,0,0,1,4,2,2,1,2,3,0,2,2,2,243.0
12,14,15,0,1,0,0,1,0,3,1,2,2,2,1,1,3,0,1,0,1,1,1,0,0,1,3,4,3,2,3,5,0,2,2,2,244.0
16,15,15,0,1,0,0,0,0,0,2,3,3,0,1,2,3,0,1,1,1,1,0,0,0,1,3,3,3,2,3,2,0,3,2,2,245.0
16,15,15,0,1,0,0,1,0,3,4,2,4,2,0,1,3,0,1,1,1,1,0,0,0,1,4,4,5,1,3,5,0,3,2,2,246.0
16,15,15,0,0,0,0,0,0,3,4,2,4,0,0,1,2,0,1,1,1,0,0,0,0,0,4,3,3,1,3,5,0,3,2,2,247.0
13,15,15,0,1,0,0,1,0,4,3,1,4,1,0,1,3,0,1,0,0,0,0,0,0,0,4,4,3,1,3,4,0,2,2,2,248.0
16,15,15,1,1,0,0,0,0,4,4,3,3,2,0,1,2,0,1,0,0,0,0,0,0,0,2,3,4,1,1,1,0,3,2,2,249.0
15,14,15,1,1,1,0,1,0,4,2,1,4,2,2,2,3,2,1,0,0,1,1,0,0,0,5,4,3,1,1,3,0,2,2,2,250.0
15,15,15,1,1,0,0,1,0,3,3,4,4,0,0,1,2,0,1,1,0,1,0,0,0,0,4,1,3,1,2,1,0,2,2,2,251.0
15,19,15,1,1,0,0,1,1,0,4,1,3,0,1,2,3,2,0,0,0,1,1,1,1,0,3,4,4,2,1,2,2,2,0,0,252.0
8,2,15,1,1,0,1,0,1,4,4,4,2,0,0,4,4,1,1,0,1,1,0,0,1,1,5,5,2,2,4,3,0,1,3,0,253.0
10,13,15,1,1,1,1,1,0,4,2,3,4,3,1,3,1,0,0,0,0,1,1,0,1,1,4,1,5,5,4,3,1,1,1,3,254.0
19,6,15,1,1,1,0,1,1,1,1,2,1,0,1,4,4,2,0,1,0,0,0,1,0,1,1,2,4,4,5,4,0,3,3,3,255.0
14,8,15,0,1,0,0,1,0,0,3,3,4,0,2,4,1,1,1,1,1,0,0,0,0,0,1,1,1,5,4,4,0,1,3,0,256.0
14,17,15,0,0,1,0,0,0,3,4,0,0,0,1,4,2,3,0,0,1,0,1,1,0,0,4,4,4,1,5,4,1,0,1,3,257.0
9,2,15,0,0,1,1,0,0,0,0,1,1,1,0,1,3,3,0,0,0,0,0,1,1,1,1,1,2,1,5,1,0,0,0,0,258.0
18,5,15,1,1,1,0,1,0,1,1,2,3,2,0,3,2,1,0,1,1,1,0,0,1,1,5,2,3,2,2,5,2,3,1,2,259.0
16,5,15,0,0,1,1,0,0,4,0,0,2,3,0,4,3,1,1,1,1,1,1,0,1,1,3,5,2,5,2,5,1,3,1,2,260.0
17,6,15,0,1,1,0,1,0,0,4,3,2,0,1,4,4,2,1,0,0,0,1,1,1,1,1,5,5,1,1,3,0,2,0,2,261.0
6,12,15,1,0,1,0,1,0,1,4,3,3,1,0,2,1,1,1,0,1,0,1,1,0,1,1,4,3,3,1,1,0,0,1,0,262.0
18,14,15,0,1,1,0,1,1,3,3,1,1,0,0,3,1,1,1,1,0,1,1,0,0,0,2,4,2,1,4,2,1,3,3,3,263.0
13,18,15,0,0,1,1,0,0,2,1,0,1,1,1,3,4,2,1,1,0,1,1,0,1,0,4,2,3,2,1,4,1,0,3,2,264.0
17,15,15,0,0,1,0,0,0,0,3,0,2,2,0,2,2,1,0,0,0,1,1,0,0,1,2,5,2,3,4,4,2,2,2,2,265.0
16,16,15,0,0,1,0,0,1,4,3,4,4,2,1,4,4,2,1,1,0,0,1,0,0,0,2,4,5,5,2,5,1,3,2,0,266.0
13,4,15,0,0,0,0,1,1,4,0,3,2,3,2,1,4,3,1,1,0,0,0,1,0,0,4,1,2,4,5,3,0,0,0,2,267.0
7,10,15,1,0,1,0,1,0,4,0,0,1,1,2,3,4,3,1,1,0,0,1,1,1,0,1,1,2,3,3,1,0,3,0,2,268.0
19,0,15,1,0,0,0,1,1,0,2,4,4,1,0,1,3,3,1,0,1,1,1,1,1,0,5,2,4,5,2,3,1,1,3,2,269.0
3,11,15,0,1,1,0,0,0,1,2,1,0,3,0,3,1,0,0,0,0,1,1,0,1,1,3,2,4,2,4,5,2,3,0,1,270.0
19,18,15,0,0,0,0,0,1,0,2,4,1,0,2,2,2,0,1,1,0,1,1,1,0,0,3,1,4,3,4,1,0,2,0,0,271.0
4,1,15,0,1,0,0,1,0,1,4,1,2,2,1,1,4,3,1,0,1,1,1,1,0,1,1,1,2,1,1,3,0,3,2,3,272.0
19,11,15,0,1,1,0,0,1,2,4,1,4,0,1,2,3,1,1,1,1,0,0,1,0,1,5,3,3,5,1,3,1,0,1,0,273.0
5,18,15,0,1,1,0,0,0,2,2,0,1,1,1,4,4,2,0,1,0,1,1,0,1,1,3,4,2,4,4,5,2,0,1,2,274.0
18,12,15,1,1,1,0,1,1,4,4,1,4,2,1,1,4,1,1,0,0,1,0,1,0,1,4,5,3,3,1,3,0,1,1,3,275.0
14,4,15,0,0,1,0,1,1,1,2,0,1,2,1,1,1,1,1,1,0,1,1,1,1,1,2,4,2,2,4,1,0,2,1,3,276.0
11,17,15,1,1,1,1,1,1,0,1,2,4,1,2,3,3,3,1,0,0,0,0,0,0,1,3,4,3,3,3,4,0,3,0,0,277.0
11,5,15,0,1,1,1,1,1,0,4,3,2,1,2,2,4,1,0,0,1,0,0,1,0,1,3,2,5,1,5,5,2,0,1,2,278.0
10,15,15,0,1,1,1,1,0,3,0,2,2,1,1,4,3,0,0,0,1,0,1,0,0,1,3,3,4,2,4,4,0,2,3,3,279.0
7,10,15,1,1,1,1,0,0,2,4,2,4,1,0,2,3,3,0,0,1,1,1,1,1,0,5,3,1,4,3,1,2,2,2,3,280.0
4,16,15,0,1,1,0,1,1,3,4,1,2,0,0,3,3,2,0,0,0,0,1,0,1,0,5,2,3,4,4,2,2,1,3,2,281.0
3,3,15,0,0,0,0,0,1,2,4,4,1,3,0,3,1,2,1,1,1,0,1,1,0,0,5,4,5,1,1,3,2,0,0,3,282.0
8,10,15,0,0,1,1,1,0,3,4,1,2,1,2,1,3,0,0,1,1,0,0,1,1,0,1,3,5,2,3,3,1,1,3,2,283.0
14,17,15,1,0,0,0,1,0,2,3,0,4,1,1,3,1,1,0,0,1,1,1,1,0,1,3,4,4,2,4,4,1,1,3,0,284.0
3,9,15,0,0,1,1,1,0,1,3,1,1,2,1,4,1,3,0,1,0,0,0,1,0,1,4,3,1,3,2,1,0,1,1,3,285.0
10,11,15,1,0,0,1,1,1,1,4,3,4,1,0,4,3,2,1,1,1,0,1,1,0,1,1,4,3,4,3,1,2,1,1,3,286.0
15,2,15,0,0,0,1,1,1,2,3,1,2,0,1,4,4,0,0,0,0,1,1,0,1,0,2,5,2,4,3,2,1,2,0,3,287.0
10,7,15,1,1,0,1,1,0,1,4,1,2,3,1,3,4,2,1,0,0,0,0,1,1,0,2,4,5,4,4,2,1,0,2,3,288.0
11,19,15,1,1,1,0,0,1,0,4,0,1,1,1,4,3,1,1,1,0,1,0,1,1,1,3,2,5,2,1,2,1,3,3,3,289.0
11,7,15,1,0,1,0,1,0,4,1,4,3,3,2,2,3,3,0,0,1,1,1,1,0,1,4,2,1,4,4,1,0,3,0,0,290.0
6,17,15,0,0,0,1,0,1,2,0,1,1,1,1,1,3,1,0,0,0,0,1,0,1,0,4,4,5,2,5,1,1,3,3,2,291.0
14,14,14,0,0,0,0,0,0,4,4,1,2,2,1,1,1,0,1,0,0,0,0,0,0,1,4,3,3,1,3,5,0,2,2,2,292.0
14,14,14,0,1,0,0,1,0,4,4,1,4,0,0,1,1,0,1,0,1,1,0,0,0,1,4,4,4,1,2,2,0,2,2,2,293.0
13,14,14,0,1,0,0,1,0,4,4,2,2,1,0,1,3,0,1,0,0,0,0,0,0,1,3,2,3,1,2,2,0,2,2,2,294.0
15,15,14,0,0,0,0,1,0,4,2,0,4,0,0,1,2,0,1,0,0,1,0,0,1,1,4,3,3,2,2,5,0,2,2,2,295.0
12,12,14,0,0,0,0,1,0,3,1,4,4,1,0,1,1,0,1,1,1,0,0,0,1,1,5,3,2,2,2,5,0,2,2,2,296.0
13,14,14,0,1,0,0,1,0,4,2,4,4,1,0,1,3,0,1,0,1,0,0,0,0,1,5,3,3,1,3,1,0,2,2,2,297.0
11,13,14,0,0,0,0,0,0,2,2,2,1,1,0,1,4,0,1,0,1,0,0,0,0,1,4,3,4,1,1,4,0,2,2,2,298.0
11,14,14,0,1,0,0,1,0,4,4,4,4,1,0,1,1,0,1,1,1,0,1,0,0,1,5,3,4,1,2,1,0,2,2,2,299.0
10,13,14,0,0,0,0,1,0,4,4,2,4,2,0,1,1,0,1,0,1,0,1,0,0,1,5,3,3,1,1,5,0,1,2,2,300.0
11,13,14,0,0,0,0,1,0,4,4,4,0,1,1,2,2,0,1,0,1,0,0,0,1,1,4,4,3,1,1,2,0,2,2,2,301.0
12,13,14,0,0,0,0,0,0,2,1,3,4,2,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,0,2,2,2,302.0
14,14,14,0,1,0,0,1,0,4,4,1,1,1,0,1,2,0,1,0,0,1,0,0,0,0,4,4,2,1,1,3,0,2,2,2,303.0
13,14,14,0,0,0,0,1,0,2,3,4,4,0,1,2,1,0,1,1,1,1,0,0,0,1,5,3,3,1,1,3,0,2,2,2,304.0
12,13,14,0,1,0,0,1,1,2,2,4,4,1,0,1,2,0,0,0,0,1,0,0,0,1,3,3,4,1,1,4,0,2,2,2,305.0
13,13,14,0,1,0,0,1,0,4,4,0,2,0,0,1,3,0,1,0,1,0,1,0,0,1,5,3,2,1,1,5,0,2,2,2,306.0
13,13,14,0,1,0,0,0,0,4,3,1,4,1,1,1,2,0,1,1,1,0,0,0,0,0,3,2,3,1,2,3,0,2,2,2,307.0
15,14,14,0,0,0,0,1,0,2,1,4,4,0,0,1,2,0,1,1,1,0,0,0,0,1,5,2,4,1,2,4,0,2,2,2,308.0
15,14,14,0,1,0,0,1,0,2,3,4,2,1,1,1,4,0,1,0,0,0,0,0,0,0,4,5,5,1,3,2,0,2,2,2,309.0
15,14,14,0,0,0,1,1,0,1,2,3,3,0,0,1,2,0,1,0,0,0,1,0,1,0,3,5,2,2,2,1,0,2,2,2,310.0
15,14,14,0,0,0,0,1,0,2,1,2,2,1,0,1,3,0,1,1,0,0,0,0,0,1,4,2,4,1,3,2,0,2,2,2,311.0
14,13,14,0,0,0,1,0,0,3,2,2,4,1,0,2,3,0,1,0,0,0,0,0,0,1,5,4,2,1,1,4,0,2,2,2,312.0
14,13,14,0,1,0,0,1,0,4,3,4,4,1,1,1,4,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,313.0
15,12,14,0,1,0,0,1,0,4,2,4,4,1,0,2,3,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,314.0
14,14,14,0,1,0,0,1,0,4,4,0,0,2,0,2,3,0,1,0,0,1,1,0,0,0,4,3,3,1,2,4,0,2,2,2,315.0
12,14,14,0,1,0,1,1,0,2,4,3,4,2,1,1,3,0,1,0,1,1,0,0,0,0,4,4,3,1,1,5,0,2,2,2,316.0
13,13,14,0,1,0,0,1,0,3,2,4,2,3,0,1,3,0,1,1,1,1,0,0,0,0,5,4,3,2,3,1,0,2,2,2,317.0
15,14,14,1,0,0,0,1,0,4,4,0,0,0,1,1,2,0,1,1,0,0,1,0,0,1,3,2,4,1,4,2,0,2,2,2,318.0
7,15,14,1,1,0,1,1,0,0,3,1,4,1,0,3,3,1,0,0,0,0,0,0,1,0,2,2,2,1,1,1,0,1,2,1,319.0
6,5,14,1,1,1,0,0,0,0,3,3,1,2,1,2,2,0,0,0,1,0,0,0,1,0,5,2,1,3,3,5,0,3,0,2,320.0
14,19,14,1,1,0,1,0,1,1,1,1,1,3,1,3,4,0,1,0,0,1,1,0,0,0,4,3,5,4,2,1,2,2,0,3,321.0
15,14,14,0,0,0,1,1,1,2,4,3,3,2,1,3,1,1,1,1,1,0,1,0,1,1,4,1,1,5,2,3,1,3,1,0,322.0
15,3,14,1,0,0,1,0,0,0,0,0,3,1,1,2,2,3,1,1,1,0,0,0,0,0,3,2,3,1,2,5,1,3,0,1,323.0
11,0,14,0,1,0,0,1,0,4,4,0,2,3,1,4,2,2,0,1,0,1,0,0,0,0,1,4,1,3,3,5,0,1,2,0,324.0
10,0,14,0,1,1,0,1,1,1,3,1,3,1,0,4,1,2,1,1,1,1,1,1,0,1,3,5,1,3,5,1,2,0,3,0,325.0
3,16,14,0,1,0,0,0,0,2,4,0,4,2,1,4,1,3,0,0,0,1,0,0,1,1,3,1,4,4,1,3,2,3,2,3,326.0
12,5,14,0,1,1,0,0,1,3,0,3,4,3,0,2,4,2,0,1,1,0,1,0,1,1,3,1,5,3,2,3,1,3,3,0,327.0
10,11,14,1,1,0,1,1,1,3,3,2,4,2,2,4,2,0,1,0,1,1,1,0,0,1,1,1,4,5,1,2,2,0,0,0,328.0
19,6,14,0,0,1,0,1,1,2,1,1,0,3,2,4,2,2,0,1,1,0,0,0,0,0,4,2,2,2,1,3,2,0,2,1,329.0
17,9,14,1,1,0,1,1,0,2,1,1,0,1,2,3,2,2,0,1,1,1,0,1,1,0,5,2,5,2,5,4,0,2,2,3,330.0
5,12,14,1,1,1,1,0,1,3,3,2,4,3,2,1,3,3,1,0,0,1,1,0,0,0,2,1,3,4,2,3,0,2,3,2,331.0
17,17,14,0,0,1,1,1,1,2,4,2,4,1,2,4,1,2,0,1,1,0,0,1,0,0,1,5,5,3,4,5,2,0,1,0,332.0
12,4,14,0,0,1,0,1,0,1,4,3,3,0,1,1,1,1,1,1,0,1,1,0,1,1,4,5,1,5,5,2,2,0,0,0,333.0
18,4,14,0,0,1,1,0,1,2,4,3,2,2,2,1,2,0,0,0,1,0,0,1,1,0,3,2,4,5,3,2,1,3,3,1,334.0
18,4,14,0,0,1,1,0,0,2,1,4,4,2,1,2,3,1,1,1,0,0,0,0,1,1,5,3,4,5,5,2,2,1,3,3,335.0
16,17,14,0,0,0,1,1,1,3,0,4,0,1,2,1,4,1,0,1,0,0,0,1,0,1,4,1,4,4,1,1,2,3,1,3,336.0
8,9,14,1,1,1,1,1,0,0,1,2,4,2,2,1,1,0,1,0,0,0,1,1,0,1,1,4,2,3,2,4,1,0,1,2,337.0
14,2,14,1,1,0,0,1,0,0,4,1,3,1,1,4,3,3,1,1,0,1,0,1,0,0,4,1,1,4,2,1,0,2,1,0,338.0
11,11,14,1,0,1,1,0,1,0,3,3,0,0,0,1,3,1,0,1,0,1,0,1,0,1,1,5,4,3,4,5,1,1,2,2,339.0
5,18,14,1,0,1,0,1,1,4,3,0,2,3,0,1,3,0,0,0,1,0,0,0,0,1,3,4,1,2,1,1,0,1,2,3,340.0
14,18,14,1,0,0,0,1,0,1,0,0,0,2,0,1,1,2,1,1,1,0,0,0,0,1,2,4,2,4,1,2,2,2,3,0,341.0
4,10,14,1,0,0,1,1,0,3,0,4,3,0,1,3,2,1,1,1,1,0,0,1,1,0,1,2,3,2,2,2,2,1,0,3,342.0
19,9,14,0,1,1,1,0,0,3,0,4,4,3,0,3,1,1,0,0,1,1,1,1,1,1,3,1,4,3,1,2,1,0,3,2,343.0
7,18,14,1,0,0,1,0,1,3,3,2,3,1,0,4,4,3,0,0,0,1,1,0,0,1,4,1,5,5,3,3,0,0,2,0,344.0
11,18,14,1,0,1,1,0,1,0,0,0,4,3,2,2,3,2,1,1,0,1,0,1,1,0,5,4,2,1,4,1,2,0,1,3,345.0
3,4,14,0,0,0,0,1,0,3,0,0,3,0,1,1,4,3,0,1,1,1,0,0,0,1,1,4,5,3,3,3,0,1,2,3,346.0
9,1,14,1,0,0,0,1,1,4,2,2,3,3,1,4,2,1,0,1,1,0,0,1,1,0,3,5,5,1,3,1,0,2,1,0,347.0
3,8,14,0,1,1,0,0,0,4,0,0,0,2,0,4,2,0,0,1,1,1,1,1,0,0,2,3,4,3,4,5,1,0,3,2,348.0
19,12,14,0,1,1,0,0,1,2,2,0,2,3,0,3,1,3,0,1,1,1,1,0,0,0,1,2,3,5,4,5,2,2,3,0,349.0
9,2,14,0,0,0,0,0,1,0,0,4,2,3,2,4,1,2,1,0,0,0,1,0,0,1,1,4,1,4,2,5,1,2,0,3,350.0
17,8,14,1,0,0,1,0,0,0,4,1,2,2,2,4,3,0,0,1,0,1,1,0,1,1,4,1,3,4,2,4,2,0,0,3,351.0
10,4,14,0,0,0,1,1,1,4,1,3,2,2,1,2,1,0,1,1,1,0,0,1,1,1,2,3,1,2,2,1,0,2,2,0,352.0
3,1,14,0,0,0,0,0,1,2,4,2,0,3,0,3,2,2,0,0,1,0,0,1,0,0,1,2,2,5,3,4,2,3,3,2,353.0
3,12,14,1,0,1,1,0,1,0,4,2,3,3,2,4,4,0,0,0,0,0,0,1,0,1,4,2,4,2,5,4,2,2,1,2,354.0
11,19,14,1,1,0,0,1,1,3,3,3,0,2,2,3,1,2,1,1,0,1,0,0,0,0,4,3,5,3,4,3,1,1,0,2,355.0
8,1,14,1,0,0,0,0,1,4,0,0,3,3,2,3,1,2,0,1,0,0,1,1,0,0,1,5,2,3,3,3,0,3,3,0,356.0
19,13,14,0,0,0,1,0,0,4,4,3,4,2,2,4,4,0,0,1,1,0,1,1,1,1,5,1,3,1,5,1,1,2,2,1,357.0
14,13,13,0,1,0,1,1,0,2,2,3,4,1,0,1,1,0,0,0,0,0,0,0,1,1,4,3,1,1,1,2,0,2,2,2,358.0
12,13,13,0,1,0,0,0,0,2,2,2,2,2,0,3,2,0,1,0,0,1,0,0,0,1,4,3,3,2,3,4,0,2,2,2,359.0
