G1,G2,G3,school_C,sex_C,age_C,address_C,famsize_C,Pstatus_C,Medu_C,Fedu_C,Mjob_C,Fjob_C,reason_C,guardian_C,traveltime_C,studytime_C,failures_C,schoolsup_C,famsup_C,paid_C,activities_C,nursery_C,higher_C,internet_C,romantic_C,famrel_C,freetime_C,goout_C,Dalc_C,Walc_C,health_C,absences_C,G1_C,G2_C,G3_C,rank
15,14,14,0,0,0,0,1,0,2,1,2,2,1,0,1,3,0,1,1,0,0,0,0,0,1,4,2,4,1,3,2,0,2,2,2,179.0
14,13,14,0,0,0,1,0,0,3,2,2,4,1,0,2,3,0,1,0,0,0,0,0,0,1,5,4,2,1,1,4,0,2,2,2,180.0
14,13,14,0,1,0,0,1,0,4,3,4,4,1,1,1,4,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,181.0
15,12,14,0,1,0,0,1,0,4,2,4,4,1,0,2,3,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,182.0
14,14,14,0,1,0,0,1,0,4,4,0,0,2,0,2,3,0,1,0,0,1,1,0,0,0,4,3,3,1,2,4,0,2,2,2,183.0
12,14,14,0,1,0,1,1,0,2,4,3,4,2,1,1,3,0,1,0,1,1,0,0,0,0,4,4,3,1,1,5,0,2,2,2,184.0
13,13,14,0,1,0,0,1,0,3,2,4,2,3,0,1,3,0,1,1,1,1,0,0,0,0,5,4,3,2,3,1,0,2,2,2,185.0
15,14,14,1,0,0,0,1,0,4,4,0,0,0,1,1,2,0,1,1,0,0,1,0,0,1,3,2,4,1,4,2,0,2,2,2,186.0
5,0,14,0,1,1,1,0,0,4,4,1,4,0,0,2,3,3,1,1,1,0,0,1,0,0,1,3,1,2,5,5,0,3,1,2,187.0
10,17,14,0,0,1,0,1,1,1,2,0,3,1,1,1,4,0,0,0,1,1,0,0,0,0,3,3,4,5,5,2,2,2,3,3,188.0
3,1,14,1,1,1,1,1,0,3,0,1,1,0,1,3,3,1,1,1,1,0,0,0,0,0,4,2,1,3,3,1,1,0,2,0,189.0
9,5,14,1,0,1,0,0,0,1,3,3,0,2,1,3,2,2,1,1,1,0,1,0,1,1,4,4,2,5,2,3,1,0,3,2,190.0
14,13,14,0,1,1,0,1,0,0,4,2,4,2,0,2,4,1,0,1,1,0,0,0,0,0,5,4,1,3,1,1,0,0,3,0,191.0
7,5,14,0,1,1,1,0,0,2,4,0,1,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,2,0,1,192.0
6,0,14,0,1,1,0,1,0,4,0,3,3,3,0,2,3,2,1,0,0,1,0,0,0,1,4,2,3,1,2,3,2,3,3,2,193.0
7,13,14,1,0,0,0,0,1,4,0,4,2,3,1,4,3,3,1,1,0,1,0,1,1,1,1,5,4,1,2,3,1,0,0,1,194.0
12,12,14,0,0,0,0,0,0,1,4,0,0,2,1,1,3,0,1,0,0,1,1,0,0,0,5,5,4,1,2,1,2,1,1,0,195.0
18,14,14,0,0,1,1,1,1,0,0,0,2,0,1,2,2,2,0,1,1,1,1,1,0,0,3,2,3,2,3,2,0,1,1,3,196.0
7,14,14,0,1,0,1,1,1,0,1,0,3,3,0,3,4,3,1,0,1,0,0,0,0,1,1,1,4,4,1,2,2,2,0,2,197.0
16,5,14,1,0,0,0,1,1,3,3,0,3,0,0,3,3,1,1,1,0,1,1,0,0,1,4,3,3,3,4,1,0,0,1,3,198.0
17,10,14,1,0,0,1,1,1,0,4,3,4,2,0,2,4,2,1,1,1,1,1,1,0,1,2,3,2,3,5,5,2,2,2,2,199.0
14,13,13,0,1,0,1,1,0,2,2,3,4,1,0,1,1,0,0,0,0,0,0,0,1,1,4,3,1,1,1,2,0,2,2,2,200.0
12,13,13,0,1,0,0,0,0,2,2,2,2,2,0,3,2,0,1,0,0,1,0,0,0,1,4,3,3,2,3,4,0,2,2,2,201.0
11,13,13,0,1,0,0,0,0,4,2,1,4,3,0,1,2,0,1,0,0,1,0,0,0,1,4,3,3,1,1,5,0,2,2,2,202.0
10,13,13,0,1,0,0,0,1,3,3,4,4,3,0,1,1,0,1,1,0,1,0,0,0,1,5,3,4,4,4,1,0,1,2,2,203.0
10,13,13,0,0,0,1,1,0,4,4,4,4,0,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,0,1,2,2,204.0
10,13,13,0,1,0,0,1,0,2,2,3,4,0,0,1,2,1,0,1,1,0,0,0,0,1,3,1,2,1,1,5,0,1,2,2,205.0
13,14,13,0,0,0,0,1,0,3,3,4,2,0,1,2,1,0,1,1,1,0,0,0,0,1,5,4,2,1,1,5,0,2,2,2,206.0
14,13,13,0,0,0,0,1,0,3,4,4,4,1,1,1,1,0,1,1,1,1,0,0,0,1,3,4,3,1,2,4,0,2,2,2,207.0
13,13,13,0,1,0,0,0,0,2,4,4,1,2,1,2,2,0,1,0,0,0,0,0,0,0,4,2,2,1,2,5,0,2,2,2,208.0
14,11,13,0,0,0,0,1,0,4,4,1,4,2,0,1,1,0,1,0,1,0,0,0,0,1,3,4,4,1,4,5,0,2,2,2,209.0
14,14,13,0,1,0,0,0,0,1,1,3,3,2,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,0,2,2,2,210.0
16,12,13,0,0,0,1,0,0,1,2,4,4,1,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,0,3,2,2,211.0
11,12,13,0,1,0,0,1,0,2,3,2,2,2,0,1,2,0,1,1,1,1,0,0,0,1,4,3,3,1,1,2,0,2,2,2,212.0
11,12,13,0,1,0,0,1,0,4,3,0,4,3,0,1,2,0,1,1,0,0,0,0,0,0,1,3,2,1,1,1,0,2,2,2,213.0
12,12,13,0,0,0,0,0,0,4,4,2,4,0,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,0,2,2,2,214.0
12,13,13,0,0,0,0,1,0,2,2,4,4,0,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,2,2,2,215.0
14,13,13,0,0,0,0,1,0,4,4,1,4,1,1,1,2,0,1,0,0,0,0,0,0,1,4,2,4,2,4,1,0,2,2,2,216.0
14,13,13,0,0,0,0,0,0,2,2,4,4,0,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,0,2,2,2,217.0
12,12,13,0,0,0,0,1,0,2,3,4,4,2,1,2,1,0,1,1,1,1,0,0,0,1,5,2,2,1,1,2,0,2,2,2,218.0
14,12,13,0,1,0,0,0,0,4,2,0,2,1,0,1,4,0,1,0,0,0,0,0,0,1,4,2,3,1,1,4,0,2,2,2,219.0
12,12,13,0,1,0,0,0,0,2,1,2,3,1,0,1,2,1,1,1,1,1,0,0,0,0,5,4,3,1,1,5,0,2,2,2,220.0
15,14,13,0,0,1,0,1,0,3,3,4,4,0,2,1,2,1,1,0,1,0,0,0,0,0,4,4,4,1,1,3,0,2,2,2,221.0
14,12,13,0,1,1,0,1,0,2,1,3,4,3,2,3,2,0,1,0,1,1,0,1,0,0,3,4,1,1,1,2,0,2,2,2,222.0
15,13,13,0,1,1,0,1,0,1,1,3,1,0,2,1,3,2,1,1,1,1,1,0,0,0,4,1,2,1,1,3,0,2,2,2,223.0
13,13,13,0,1,0,0,1,1,4,3,2,2,2,0,1,2,0,1,0,0,1,0,0,0,0,5,2,2,1,2,5,0,2,2,2,224.0
14,13,13,0,1,1,1,1,1,3,1,2,3,0,2,1,3,1,1,1,0,1,0,0,1,1,5,4,3,1,2,5,0,2,2,2,225.0
11,13,13,1,0,0,1,1,0,3,2,4,4,2,0,2,1,1,1,0,1,1,1,0,0,1,2,5,5,5,5,5,0,2,2,2,226.0
13,13,13,1,0,0,0,1,0,3,3,1,4,2,0,2,2,0,1,0,0,1,0,0,0,1,4,5,4,2,3,3,0,2,2,2,227.0
12,13,13,1,1,0,1,1,0,4,4,0,2,3,1,2,2,0,1,0,0,0,0,0,0,1,4,3,3,1,2,5,0,2,2,2,228.0
13,13,13,1,1,0,1,0,1,1,4,3,4,2,0,3,2,0,1,1,1,1,0,0,1,0,4,3,4,1,4,5,0,2,2,2,229.0
13,13,13,1,0,0,0,0,0,4,4,0,2,3,0,2,3,0,1,1,0,1,0,0,0,0,4,2,2,2,2,5,0,2,2,2,230.0
4,14,13,0,0,1,0,1,1,0,1,3,4,2,0,4,2,2,1,1,1,0,0,0,0,0,5,4,1,1,3,2,2,3,3,3,231.0
6,5,13,0,0,1,0,0,0,1,2,4,4,1,0,1,1,3,1,1,1,1,1,1,1,1,4,2,2,5,3,1,0,0,3,0,232.0
15,13,13,1,0,0,1,0,0,1,1,1,0,1,2,4,1,1,0,1,1,0,1,1,0,1,4,4,3,5,5,2,1,1,1,2,233.0
15,16,13,0,0,1,1,1,1,0,0,3,1,1,2,4,2,2,0,1,0,1,1,0,1,1,1,5,2,3,1,5,0,1,2,0,234.0
4,5,13,1,0,1,1,1,0,2,2,1,3,2,2,3,2,1,0,0,0,1,0,0,0,1,2,5,3,2,1,5,2,3,3,3,235.0
7,9,13,0,0,0,0,0,1,3,1,0,2,0,1,2,4,1,1,0,1,1,0,0,1,1,2,3,1,5,3,1,2,2,1,1,236.0
7,7,13,1,0,0,1,1,1,2,3,3,4,2,1,2,4,3,1,0,1,1,1,1,0,0,5,2,4,4,3,4,0,1,1,2,237.0
17,12,13,0,1,1,0,0,1,4,3,1,1,0,1,1,2,0,1,1,0,0,1,1,1,1,5,1,4,1,2,2,1,3,0,2,238.0
18,7,13,1,0,0,0,0,0,1,1,0,4,1,1,4,1,1,0,1,1,1,1,0,0,0,5,5,4,3,2,2,1,1,1,3,239.0
18,5,13,0,0,1,1,1,0,1,3,2,3,3,0,4,4,3,1,0,1,0,0,0,1,0,3,5,5,2,5,4,1,3,2,3,240.0
16,15,13,0,1,1,0,0,0,2,1,3,0,3,2,3,4,3,1,0,0,1,1,0,0,0,5,3,1,1,5,2,0,2,2,1,241.0
10,0,13,1,0,0,1,1,0,1,2,1,1,3,0,2,3,3,1,1,1,0,1,0,0,1,3,3,5,5,3,2,2,3,3,0,242.0
5,14,13,0,1,0,0,1,1,0,0,4,1,0,2,2,3,3,0,0,0,1,1,0,1,0,5,1,1,4,1,1,0,2,3,2,243.0
7,14,13,0,0,0,1,1,0,2,1,3,1,3,0,3,2,1,0,0,1,0,0,0,1,0,2,5,3,4,2,4,2,2,2,3,244.0
10,12,12,0,1,0,0,1,0,2,1,2,4,1,1,3,3,0,1,0,1,0,0,0,0,1,5,2,2,1,1,4,0,1,2,2,245.0
13,13,12,0,0,0,0,0,0,2,2,4,4,1,0,2,2,0,1,0,1,0,0,0,0,1,5,4,4,2,4,5,0,2,2,2,246.0
9,11,12,0,0,0,0,1,0,4,4,1,2,0,0,1,2,0,1,0,0,1,1,0,0,1,5,4,2,3,4,5,0,1,2,2,247.0
8,10,12,0,0,0,0,0,0,3,3,4,4,2,0,1,2,0,1,1,1,0,1,0,0,1,5,3,2,1,1,2,0,1,1,2,248.0
12,12,12,0,0,0,0,0,0,4,4,0,4,0,2,1,1,0,1,0,1,1,1,0,0,0,5,4,3,2,4,5,0,2,2,2,249.0
13,13,12,0,0,0,0,1,1,4,4,4,2,1,0,1,4,0,1,0,1,0,1,0,0,0,1,3,3,5,5,3,0,2,2,2,250.0
10,12,12,0,0,0,0,1,0,2,3,4,2,2,1,1,1,0,0,0,0,0,1,0,0,0,3,2,2,1,3,3,0,1,2,2,251.0
13,13,12,0,0,0,0,1,0,3,4,2,2,0,1,1,1,0,0,1,1,1,0,0,0,1,5,5,5,3,2,5,0,2,2,2,252.0
10,13,12,0,1,0,0,0,0,2,2,4,4,2,1,1,1,0,1,0,1,1,0,0,0,0,3,4,4,1,3,5,0,1,2,2,253.0
14,12,12,0,0,0,0,0,0,1,1,2,4,2,0,1,2,1,1,1,1,1,0,0,1,0,4,4,4,1,3,5,0,2,2,2,254.0
11,11,12,0,1,0,0,1,0,4,4,4,0,2,0,1,1,0,0,0,1,1,0,0,1,0,4,2,1,1,1,4,0,2,2,2,255.0
10,12,12,0,0,0,0,1,0,3,3,4,2,2,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,0,1,2,2,256.0
12,11,12,0,0,0,0,1,0,3,2,2,2,2,0,2,1,1,1,0,1,0,1,1,1,1,4,5,2,1,1,2,0,2,2,2,257.0
12,13,12,0,0,0,0,1,0,3,3,2,4,0,0,1,2,0,1,1,0,0,0,0,0,0,4,2,3,1,2,3,0,2,2,2,258.0
12,13,12,0,1,0,0,1,0,3,2,4,4,1,0,1,2,0,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0,2,2,2,259.0
12,11,12,0,0,0,0,0,0,2,3,2,2,1,1,1,2,0,1,0,0,1,1,0,0,1,5,3,3,1,3,3,0,2,2,2,260.0
12,10,12,0,1,0,0,1,1,2,1,4,4,2,0,2,3,0,1,1,1,0,0,0,0,0,3,2,3,1,2,3,0,2,1,2,261.0
13,12,12,0,1,0,0,1,0,2,1,4,4,0,0,1,1,0,1,1,1,1,0,0,0,0,4,5,2,1,1,5,0,2,2,2,262.0
12,12,12,0,0,0,0,0,0,4,3,1,4,2,0,2,2,0,1,1,1,0,0,0,0,0,2,5,5,1,4,5,0,2,2,2,263.0
10,11,12,0,0,0,1,0,1,4,4,0,4,2,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,2,3,4,0,1,2,2,264.0
13,12,12,0,0,0,0,1,0,4,4,2,2,2,0,1,1,0,1,1,1,0,0,0,0,1,5,3,2,1,2,5,0,2,2,2,265.0
8,12,12,0,0,0,1,1,0,2,1,4,4,2,0,1,1,0,1,1,1,1,1,0,0,1,4,4,2,2,4,5,0,1,2,2,266.0
13,12,12,0,0,0,1,1,0,3,2,4,4,2,0,1,3,0,1,1,1,0,1,0,1,1,5,3,2,1,1,3,0,2,2,2,267.0
12,12,12,0,1,0,0,0,0,2,2,2,4,2,0,2,2,0,0,0,0,1,0,0,0,0,4,4,4,2,3,5,0,2,2,2,268.0
12,12,12,0,1,0,1,0,0,1,1,3,4,1,0,2,4,0,1,0,0,0,0,0,1,1,5,2,2,1,1,3,0,2,2,2,269.0
13,12,12,0,1,0,0,1,0,1,1,2,0,1,0,1,3,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,270.0
14,12,12,0,1,0,0,1,0,2,4,2,3,1,2,1,2,1,1,0,0,0,0,0,0,1,4,4,3,1,1,3,0,2,2,2,271.0
15,12,12,0,0,1,1,1,0,3,3,4,2,1,1,1,2,1,1,1,1,0,0,0,1,0,4,5,3,1,2,5,0,2,2,2,272.0
13,12,12,1,0,0,1,0,0,1,1,3,4,3,0,2,2,1,1,1,1,0,1,1,1,1,4,4,3,2,3,5,0,2,2,2,273.0
12,11,12,1,1,0,1,1,0,1,2,4,2,2,1,2,2,0,1,1,1,1,1,0,1,1,3,2,2,1,2,3,0,2,2,2,274.0
14,12,12,1,0,0,1,0,0,1,2,3,2,3,1,3,1,0,1,0,0,0,0,1,0,0,4,3,3,2,3,3,0,2,2,2,275.0
9,7,12,1,1,1,0,1,1,3,4,1,4,1,2,4,3,2,1,0,1,0,1,1,1,0,2,1,1,3,5,4,2,1,1,3,276.0
13,2,12,1,0,1,1,1,1,4,3,4,3,0,0,2,1,1,0,1,0,0,1,0,1,0,3,2,2,5,4,3,2,1,3,3,277.0
11,8,12,1,0,0,1,1,0,4,4,0,4,3,2,4,4,1,0,0,1,1,0,0,0,1,5,2,3,2,4,1,1,0,3,1,278.0
17,3,12,0,0,1,1,0,1,1,4,1,3,1,2,2,2,1,1,0,1,1,0,0,1,0,1,2,2,3,1,1,2,1,2,1,279.0
12,6,12,1,0,0,0,1,1,0,2,2,2,0,2,3,1,2,0,1,1,0,0,0,1,1,4,1,1,2,3,3,0,1,0,2,280.0
14,15,12,0,1,0,0,1,0,3,1,2,2,0,2,2,2,3,0,0,0,1,0,0,0,1,4,2,1,5,5,3,2,2,1,2,281.0
17,11,12,1,1,0,0,1,0,4,3,0,1,3,1,1,3,1,1,1,0,0,1,1,0,0,1,2,1,4,1,4,1,3,0,3,282.0
11,1,12,1,0,1,1,1,1,3,4,0,2,2,2,4,1,3,1,1,0,0,1,1,1,0,1,1,4,4,2,3,0,3,3,0,283.0
4,10,12,0,1,1,0,1,1,1,4,1,2,0,0,4,2,1,1,1,1,1,0,0,0,1,4,2,5,3,2,4,1,0,2,0,284.0
7,19,12,0,1,1,1,1,1,3,3,3,0,0,1,3,4,3,0,0,0,0,1,1,0,0,1,4,2,2,1,2,0,3,0,1,285.0
13,9,12,1,0,1,0,1,0,2,1,1,4,1,0,1,2,1,1,1,0,1,1,1,0,0,3,2,2,4,1,1,2,2,1,1,286.0
19,9,12,1,1,0,0,1,1,2,4,2,2,3,2,3,2,2,1,0,1,1,0,1,1,0,5,4,5,4,3,1,2,0,0,2,287.0
4,6,12,1,0,1,1,0,0,2,3,4,2,2,1,1,1,0,0,1,1,1,1,0,1,0,4,5,5,5,2,2,1,2,1,1,288.0
12,12,11,0,0,0,0,0,0,2,2,4,4,0,0,1,2,0,1,1,1,1,0,0,0,1,4,4,4,1,1,3,0,2,2,2,289.0
10,10,11,0,0,0,0,1,0,4,3,0,4,2,0,2,2,0,1,0,0,1,0,0,0,1,5,4,3,1,2,3,0,1,1,2,290.0
12,12,11,0,0,0,0,1,0,2,2,4,4,0,0,1,1,0,1,0,0,1,0,0,0,1,4,2,2,1,2,5,0,2,2,2,291.0
11,11,11,0,0,0,0,0,1,3,4,2,4,0,0,1,2,0,0,0,1,0,0,0,0,1,5,3,3,1,1,5,0,2,2,2,292.0
10,12,11,0,0,0,0,1,0,4,4,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,4,4,5,5,5,5,0,1,2,2,293.0
12,12,11,0,1,0,1,1,0,3,4,2,1,2,0,1,3,0,0,0,0,0,0,0,0,1,4,3,2,1,1,5,0,2,2,2,294.0
7,10,11,0,1,0,0,0,0,2,2,4,4,0,0,2,2,1,1,0,1,0,1,0,0,0,3,3,3,1,2,3,0,1,1,2,295.0
8,8,11,0,0,0,0,1,0,2,2,2,2,2,1,1,1,0,0,0,1,1,0,0,0,1,5,4,1,1,1,1,0,1,1,2,296.0
11,12,11,0,1,0,0,0,1,3,3,4,2,0,0,1,2,0,1,0,1,1,0,0,0,1,2,3,5,1,4,3,0,2,2,2,297.0
8,10,11,0,1,0,0,1,0,4,4,2,2,2,0,1,1,0,0,0,0,1,0,0,0,1,3,3,4,2,3,5,0,1,1,2,298.0
10,11,11,0,1,0,1,1,0,4,4,1,0,3,0,1,2,0,1,0,1,0,0,0,1,1,2,4,4,2,3,4,0,1,2,2,299.0
10,8,11,0,1,0,0,1,0,1,1,2,2,2,1,4,1,0,0,0,1,0,1,0,0,0,5,5,5,5,5,5,0,1,1,2,300.0
11,12,11,0,1,0,0,1,0,3,3,4,2,0,0,1,2,0,0,0,0,0,0,0,0,1,4,3,3,2,4,5,1,2,2,2,301.0
11,11,11,0,1,0,0,1,0,2,2,4,4,1,0,1,4,0,1,1,0,1,0,0,0,0,5,2,3,1,3,3,0,2,2,2,302.0
11,10,11,0,0,0,0,1,0,2,3,4,4,0,0,1,3,0,0,1,0,1,1,0,0,1,5,3,2,1,2,5,0,2,1,2,303.0
10,11,11,0,1,0,0,1,1,3,3,4,1,1,1,1,4,0,0,1,1,1,0,0,1,1,4,3,3,1,1,4,0,1,2,2,304.0
7,10,11,0,1,0,0,0,1,3,4,4,4,0,0,1,2,0,0,1,1,0,0,0,0,0,5,3,2,1,1,1,0,1,1,2,305.0
12,11,11,0,1,0,0,1,1,3,4,2,4,2,1,1,1,0,1,1,1,1,0,0,0,1,3,2,1,1,4,5,0,2,2,2,306.0
9,11,11,0,1,0,0,1,0,4,4,0,2,2,0,1,3,0,1,0,0,0,0,0,0,1,4,2,2,1,1,5,0,1,2,2,307.0
8,11,11,0,1,0,0,1,0,1,1,4,2,2,1,1,2,0,1,0,0,1,0,0,0,1,4,4,2,1,2,5,0,1,2,2,308.0
10,11,11,0,1,0,0,1,0,1,2,3,4,2,0,1,2,0,1,0,0,1,1,0,0,1,4,3,2,1,1,5,0,1,2,2,309.0
13,13,11,0,1,0,0,1,0,2,2,2,4,1,0,2,2,0,1,1,0,0,1,0,0,1,3,4,4,1,4,5,0,2,2,2,310.0
10,10,11,0,0,0,0,1,0,4,3,4,4,2,0,1,2,0,1,0,1,0,0,0,0,0,5,2,3,1,1,2,0,1,1,2,311.0
12,12,11,0,0,0,0,1,0,3,3,2,2,3,0,1,2,0,1,0,1,0,0,0,0,0,4,3,4,2,3,4,0,2,2,2,312.0
11,12,11,0,0,0,0,1,0,1,2,2,2,3,0,1,1,0,1,0,0,0,0,0,0,0,3,3,3,1,2,3,0,2,2,2,313.0
10,10,11,0,1,0,1,1,0,2,2,2,2,1,0,2,4,0,1,0,0,0,1,0,0,1,5,3,5,1,1,5,0,1,1,2,314.0
11,11,11,0,0,0,1,1,0,2,2,4,4,2,1,2,2,0,1,0,0,0,0,0,0,1,4,5,2,1,1,1,0,2,2,2,315.0
13,11,11,0,1,0,1,1,0,2,1,3,2,2,0,3,2,0,1,1,1,0,0,0,1,1,2,1,1,1,1,3,0,2,2,2,316.0
11,11,11,0,0,1,0,0,1,4,3,2,3,1,0,1,2,0,1,0,1,1,0,0,0,1,4,3,1,1,1,1,0,2,2,2,317.0
12,10,11,0,1,0,1,1,0,4,4,0,4,1,0,2,2,0,1,1,0,0,0,0,0,1,4,3,4,2,2,4,0,2,1,2,318.0
11,11,11,0,1,0,0,0,0,1,1,4,4,0,0,2,2,0,1,0,0,1,1,0,1,1,4,4,3,1,1,3,0,2,2,2,319.0
10,9,11,0,1,0,0,1,0,2,2,4,4,2,0,1,2,0,1,0,1,1,1,0,0,1,5,4,5,1,2,5,0,1,1,2,320.0
12,10,11,0,0,0,0,1,0,1,1,4,4,1,1,1,2,0,1,1,0,1,1,0,0,1,4,3,3,1,2,4,0,2,1,2,321.0
12,11,11,0,0,0,0,1,0,4,2,0,4,0,0,1,2,0,1,0,0,0,0,0,0,0,4,3,2,1,4,5,0,2,2,2,322.0
14,12,11,0,0,0,0,1,0,3,3,1,4,0,0,1,1,0,1,0,0,1,0,0,0,1,4,4,3,1,3,5,0,2,2,2,323.0
12,10,11,0,1,0,0,0,1,4,4,1,4,0,0,1,2,0,1,0,1,1,0,0,0,0,4,2,4,1,1,4,0,2,1,2,324.0
13,11,11,0,0,1,0,1,0,1,2,4,2,2,2,1,2,1,1,1,1,1,1,0,0,1,4,5,2,2,2,4,0,2,2,2,325.0
13,10,11,0,1,1,0,0,0,3,2,2,4,1,2,2,2,1,1,0,0,1,1,0,0,0,4,2,2,1,2,1,0,2,1,2,326.0
13,11,11,0,1,1,1,1,0,2,3,4,4,1,2,1,3,1,1,1,1,1,0,0,0,0,4,1,2,1,1,3,1,2,2,2,327.0
11,11,11,0,1,0,0,1,0,4,4,0,4,2,0,1,2,0,1,0,0,1,0,0,0,1,4,4,4,3,3,5,0,2,2,2,328.0
11,11,11,0,1,0,1,0,0,2,2,2,2,2,0,1,3,0,1,0,0,0,0,0,0,1,3,3,2,2,2,3,0,2,2,2,329.0
9,12,11,0,0,0,0,1,0,4,4,4,4,2,0,1,3,0,1,1,1,0,0,0,0,1,4,3,3,2,2,3,0,1,2,2,330.0
11,12,11,0,1,1,0,1,0,2,1,2,2,0,2,1,3,1,1,1,0,0,0,0,0,0,4,3,4,1,3,3,0,2,2,2,331.0
13,11,11,1,0,0,1,1,0,4,3,2,4,0,0,2,2,0,1,0,0,0,1,0,0,0,4,5,5,1,3,2,0,2,2,2,332.0
12,12,11,1,1,0,0,0,1,3,2,2,4,1,0,2,2,0,1,1,1,1,0,0,1,0,1,2,3,1,2,5,0,2,2,2,333.0
14,12,11,1,1,0,1,1,0,4,4,4,0,3,1,3,2,0,1,0,0,1,1,0,0,0,3,2,2,4,2,5,0,2,2,2,334.0
13,11,11,1,1,0,0,1,0,2,2,4,3,0,0,1,3,0,1,1,1,0,0,0,1,0,3,4,3,1,1,3,0,2,2,2,335.0
18,10,11,1,1,0,0,0,1,1,1,1,0,3,2,3,1,0,0,0,1,1,0,0,1,0,1,3,5,5,5,2,0,2,3,3,336.0
6,6,11,0,0,0,1,0,1,3,2,4,2,1,1,4,3,1,0,0,0,1,1,0,1,1,2,5,5,4,3,1,2,3,3,1,337.0
18,0,11,0,0,0,1,1,0,1,0,2,1,1,0,3,3,1,0,0,0,0,0,0,0,1,2,4,1,3,1,2,1,2,3,0,338.0
14,12,11,1,0,0,0,1,1,0,1,0,3,2,2,1,2,1,0,1,1,1,0,1,0,0,4,3,1,2,1,5,2,1,1,0,339.0
19,16,11,0,0,0,0,1,1,2,2,0,0,2,2,1,1,0,1,1,0,1,0,1,0,1,4,5,5,3,2,2,0,0,0,3,340.0
19,8,11,1,1,0,0,0,1,3,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,5,1,5,5,3,4,2,2,3,3,341.0
13,10,11,1,1,0,1,0,0,0,3,1,3,3,2,1,4,1,1,1,1,0,0,0,0,1,3,2,3,4,3,5,2,1,0,2,342.0
6,0,11,1,0,0,1,1,1,0,2,4,4,1,0,3,2,0,0,1,0,0,0,1,1,1,3,5,2,1,1,2,2,3,3,0,343.0
9,12,11,1,1,1,1,0,0,0,3,3,0,2,2,4,1,1,0,0,1,1,1,0,0,1,3,3,3,2,1,4,1,1,3,1,344.0
9,5,11,0,1,1,1,0,1,2,2,2,3,1,2,4,2,0,1,0,1,0,0,1,1,0,1,3,5,3,5,2,2,3,2,1,345.0
12,9,11,1,1,1,0,1,1,4,1,3,3,0,1,4,3,0,1,0,0,1,1,1,1,0,3,2,1,5,1,3,2,3,2,2,346.0
3,2,11,0,0,0,0,0,1,2,2,4,4,2,2,4,1,1,1,0,0,1,0,1,1,1,1,1,2,2,4,5,2,0,1,0,347.0
7,8,10,0,1,0,0,0,0,1,1,3,4,3,0,1,2,3,0,1,0,1,0,0,0,1,4,3,2,2,3,3,0,1,1,1,348.0
6,10,10,0,1,0,0,1,0,3,3,4,4,0,1,1,2,0,1,0,0,1,0,0,1,1,4,3,2,1,2,5,0,1,1,1,349.0
8,10,10,0,1,0,0,1,0,3,3,4,4,1,0,3,2,0,0,0,1,0,0,0,1,1,5,3,2,1,1,4,0,1,1,1,350.0
8,10,10,0,0,0,0,0,0,4,3,1,4,0,1,1,1,0,1,1,0,0,0,0,0,1,3,1,3,1,3,5,0,1,1,1,351.0
11,11,10,0,0,0,0,0,1,4,2,1,1,3,1,2,1,1,1,1,1,1,0,0,1,1,5,5,5,3,4,5,0,2,2,1,352.0
8,9,10,0,1,0,0,1,1,2,1,4,4,3,0,1,2,0,1,1,0,0,0,0,0,0,5,3,4,1,1,2,0,1,1,1,353.0
10,10,10,0,1,0,0,0,0,4,3,2,2,1,1,1,2,0,0,1,1,0,0,0,0,0,4,4,4,2,4,2,0,1,1,1,354.0
10,10,10,0,0,0,0,1,0,4,2,4,4,2,0,1,4,0,1,1,1,1,0,0,0,1,3,3,3,1,1,3,0,1,1,1,355.0
9,9,10,0,0,0,0,1,0,4,3,0,4,0,0,1,2,0,1,0,0,0,0,0,0,1,4,3,3,2,3,5,0,1,1,1,356.0
11,11,10,0,0,0,0,1,0,4,0,0,4,2,0,2,4,0,1,1,1,0,0,0,0,1,3,4,3,1,1,1,0,2,2,1,357.0
8,8,10,0,0,0,0,1,0,2,1,4,4,0,0,2,1,3,0,0,1,0,0,1,0,1,4,5,1,1,1,3,0,1,1,1,358.0
9,10,10,0,1,0,0,1,0,1,1,4,4,0,1,1,2,0,1,0,1,0,1,0,0,1,4,3,2,2,3,4,0,1,1,1,359.0
