G1,G2,G3,school_C,sex_C,age_C,address_C,famsize_C,Pstatus_C,Medu_C,Fedu_C,Mjob_C,Fjob_C,reason_C,guardian_C,traveltime_C,studytime_C,failures_C,schoolsup_C,famsup_C,paid_C,activities_C,nursery_C,higher_C,internet_C,romantic_C,famrel_C,freetime_C,goout_C,Dalc_C,Walc_C,health_C,absences_C,G1_C,G2_C,G3_C,rank
14,14,14,0,0,0,0,0,0,4,4,1,2,2,1,1,1,0,1,0,0,0,0,0,0,1,4,3,3,1,3,5,0,2,2,2,179.0
14,14,14,0,1,0,0,1,0,4,4,1,4,0,0,1,1,0,1,0,1,1,0,0,0,1,4,4,4,1,2,2,0,2,2,2,180.0
13,14,14,0,1,0,0,1,0,4,4,2,2,1,0,1,3,0,1,0,0,0,0,0,0,1,3,2,3,1,2,2,0,2,2,2,181.0
15,15,14,0,0,0,0,1,0,4,2,0,4,0,0,1,2,0,1,0,0,1,0,0,1,1,4,3,3,2,2,5,0,2,2,2,182.0
12,12,14,0,0,0,0,1,0,3,1,4,4,1,0,1,1,0,1,1,1,0,0,0,1,1,5,3,2,2,2,5,0,2,2,2,183.0
13,14,14,0,1,0,0,1,0,4,2,4,4,1,0,1,3,0,1,0,1,0,0,0,0,1,5,3,3,1,3,1,0,2,2,2,184.0
11,13,14,0,0,0,0,0,0,2,2,2,1,1,0,1,4,0,1,0,1,0,0,0,0,1,4,3,4,1,1,4,0,2,2,2,185.0
11,14,14,0,1,0,0,1,0,4,4,4,4,1,0,1,1,0,1,1,1,0,1,0,0,1,5,3,4,1,2,1,0,2,2,2,186.0
10,13,14,0,0,0,0,1,0,4,4,2,4,2,0,1,1,0,1,0,1,0,1,0,0,1,5,3,3,1,1,5,0,1,2,2,187.0
11,13,14,0,0,0,0,1,0,4,4,4,0,1,1,2,2,0,1,0,1,0,0,0,1,1,4,4,3,1,1,2,0,2,2,2,188.0
12,13,14,0,0,0,0,0,0,2,1,3,4,2,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,0,2,2,2,189.0
14,14,14,0,1,0,0,1,0,4,4,1,1,1,0,1,2,0,1,0,0,1,0,0,0,0,4,4,2,1,1,3,0,2,2,2,190.0
13,14,14,0,0,0,0,1,0,2,3,4,4,0,1,2,1,0,1,1,1,1,0,0,0,1,5,3,3,1,1,3,0,2,2,2,191.0
12,13,14,0,1,0,0,1,1,2,2,4,4,1,0,1,2,0,0,0,0,1,0,0,0,1,3,3,4,1,1,4,0,2,2,2,192.0
13,13,14,0,1,0,0,1,0,4,4,0,2,0,0,1,3,0,1,0,1,0,1,0,0,1,5,3,2,1,1,5,0,2,2,2,193.0
13,13,14,0,1,0,0,0,0,4,3,1,4,1,1,1,2,0,1,1,1,0,0,0,0,0,3,2,3,1,2,3,0,2,2,2,194.0
15,14,14,0,0,0,0,1,0,2,1,4,4,0,0,1,2,0,1,1,1,0,0,0,0,1,5,2,4,1,2,4,0,2,2,2,195.0
15,14,14,0,1,0,0,1,0,2,3,4,2,1,1,1,4,0,1,0,0,0,0,0,0,0,4,5,5,1,3,2,0,2,2,2,196.0
15,14,14,0,0,0,1,1,0,1,2,3,3,0,0,1,2,0,1,0,0,0,1,0,1,0,3,5,2,2,2,1,0,2,2,2,197.0
15,14,14,0,0,0,0,1,0,2,1,2,2,1,0,1,3,0,1,1,0,0,0,0,0,1,4,2,4,1,3,2,0,2,2,2,198.0
14,13,14,0,0,0,1,0,0,3,2,2,4,1,0,2,3,0,1,0,0,0,0,0,0,1,5,4,2,1,1,4,0,2,2,2,199.0
14,13,14,0,1,0,0,1,0,4,3,4,4,1,1,1,4,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,200.0
15,12,14,0,1,0,0,1,0,4,2,4,4,1,0,2,3,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,201.0
14,14,14,0,1,0,0,1,0,4,4,0,0,2,0,2,3,0,1,0,0,1,1,0,0,0,4,3,3,1,2,4,0,2,2,2,202.0
12,14,14,0,1,0,1,1,0,2,4,3,4,2,1,1,3,0,1,0,1,1,0,0,0,0,4,4,3,1,1,5,0,2,2,2,203.0
13,13,14,0,1,0,0,1,0,3,2,4,2,3,0,1,3,0,1,1,1,1,0,0,0,0,5,4,3,2,3,1,0,2,2,2,204.0
15,14,14,1,0,0,0,1,0,4,4,0,0,0,1,1,2,0,1,1,0,0,1,0,0,1,3,2,4,1,4,2,0,2,2,2,205.0
12,13,14,1,1,0,1,0,1,1,1,1,0,2,0,4,3,1,1,0,1,0,0,1,0,0,4,2,1,1,5,4,1,1,0,3,206.0
18,17,14,0,1,1,1,0,0,2,2,0,3,3,2,4,2,3,0,0,0,0,1,1,0,0,4,4,5,4,4,3,0,2,0,3,207.0
4,13,14,0,1,1,1,0,0,4,2,0,3,1,2,3,3,2,1,0,0,1,0,0,1,1,2,1,2,4,1,5,1,1,0,0,208.0
18,2,14,1,0,0,0,1,1,4,4,4,1,2,1,2,2,0,0,1,1,1,0,1,0,1,2,3,4,2,1,4,0,2,3,2,209.0
19,13,14,1,0,1,0,1,0,0,0,4,4,2,1,3,1,0,0,1,0,1,1,0,0,1,5,1,4,4,4,4,2,1,3,3,210.0
3,11,14,1,1,1,0,1,1,0,0,1,4,3,2,4,3,0,1,1,0,0,0,0,1,1,1,2,2,2,1,5,2,2,2,3,211.0
8,5,14,0,0,0,0,1,0,4,0,2,4,2,0,4,1,1,0,1,0,0,0,1,0,1,5,3,2,4,2,3,1,3,2,0,212.0
13,17,14,0,0,1,1,0,1,1,4,0,4,3,0,4,2,2,1,1,0,1,0,0,1,1,3,4,5,2,2,1,2,2,0,0,213.0
6,2,14,0,0,0,0,1,1,1,4,1,1,1,0,2,3,3,1,1,1,1,1,1,0,0,3,4,3,5,1,5,1,3,0,3,214.0
12,0,14,0,0,0,0,1,1,3,2,4,3,2,0,3,1,0,0,0,0,0,0,1,0,0,3,1,5,1,5,1,0,1,3,1,215.0
9,11,14,1,1,1,1,0,1,3,1,4,1,0,2,1,2,3,0,0,1,1,0,0,1,0,4,1,1,1,4,1,0,2,3,2,216.0
15,15,14,0,1,1,0,0,1,4,2,0,2,3,1,2,2,3,0,0,1,0,1,0,1,1,4,4,3,2,5,4,0,3,0,1,217.0
10,3,14,1,0,1,1,1,0,4,0,4,1,3,0,2,4,3,0,0,0,1,0,0,1,0,3,4,2,4,3,5,2,2,0,1,218.0
10,2,14,0,0,0,1,0,0,0,2,2,0,2,0,1,4,2,0,1,1,0,1,0,1,0,2,5,4,3,3,2,2,1,1,0,219.0
16,17,14,0,0,1,0,1,0,4,0,4,3,0,1,3,1,0,0,1,1,1,1,0,1,0,1,2,2,4,4,4,2,3,1,3,220.0
5,16,14,1,1,1,0,1,0,0,0,2,3,3,1,2,2,3,1,0,0,0,0,1,1,1,3,5,1,1,1,5,0,0,1,2,221.0
19,7,14,0,0,1,0,1,1,1,2,3,1,1,2,3,3,3,0,0,1,0,1,0,0,0,2,2,2,1,1,4,1,0,2,0,222.0
14,13,13,0,1,0,1,1,0,2,2,3,4,1,0,1,1,0,0,0,0,0,0,0,1,1,4,3,1,1,1,2,0,2,2,2,223.0
12,13,13,0,1,0,0,0,0,2,2,2,2,2,0,3,2,0,1,0,0,1,0,0,0,1,4,3,3,2,3,4,0,2,2,2,224.0
11,13,13,0,1,0,0,0,0,4,2,1,4,3,0,1,2,0,1,0,0,1,0,0,0,1,4,3,3,1,1,5,0,2,2,2,225.0
10,13,13,0,1,0,0,0,1,3,3,4,4,3,0,1,1,0,1,1,0,1,0,0,0,1,5,3,4,4,4,1,0,1,2,2,226.0
10,13,13,0,0,0,1,1,0,4,4,4,4,0,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,0,1,2,2,227.0
10,13,13,0,1,0,0,1,0,2,2,3,4,0,0,1,2,1,0,1,1,0,0,0,0,1,3,1,2,1,1,5,0,1,2,2,228.0
13,14,13,0,0,0,0,1,0,3,3,4,2,0,1,2,1,0,1,1,1,0,0,0,0,1,5,4,2,1,1,5,0,2,2,2,229.0
14,13,13,0,0,0,0,1,0,3,4,4,4,1,1,1,1,0,1,1,1,1,0,0,0,1,3,4,3,1,2,4,0,2,2,2,230.0
13,13,13,0,1,0,0,0,0,2,4,4,1,2,1,2,2,0,1,0,0,0,0,0,0,0,4,2,2,1,2,5,0,2,2,2,231.0
14,11,13,0,0,0,0,1,0,4,4,1,4,2,0,1,1,0,1,0,1,0,0,0,0,1,3,4,4,1,4,5,0,2,2,2,232.0
14,14,13,0,1,0,0,0,0,1,1,3,3,2,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,0,2,2,2,233.0
16,12,13,0,0,0,1,0,0,1,2,4,4,1,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,0,3,2,2,234.0
11,12,13,0,1,0,0,1,0,2,3,2,2,2,0,1,2,0,1,1,1,1,0,0,0,1,4,3,3,1,1,2,0,2,2,2,235.0
11,12,13,0,1,0,0,1,0,4,3,0,4,3,0,1,2,0,1,1,0,0,0,0,0,0,1,3,2,1,1,1,0,2,2,2,236.0
12,12,13,0,0,0,0,0,0,4,4,2,4,0,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,0,2,2,2,237.0
12,13,13,0,0,0,0,1,0,2,2,4,4,0,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,2,2,2,238.0
14,13,13,0,0,0,0,1,0,4,4,1,4,1,1,1,2,0,1,0,0,0,0,0,0,1,4,2,4,2,4,1,0,2,2,2,239.0
14,13,13,0,0,0,0,0,0,2,2,4,4,0,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,0,2,2,2,240.0
12,12,13,0,0,0,0,1,0,2,3,4,4,2,1,2,1,0,1,1,1,1,0,0,0,1,5,2,2,1,1,2,0,2,2,2,241.0
14,12,13,0,1,0,0,0,0,4,2,0,2,1,0,1,4,0,1,0,0,0,0,0,0,1,4,2,3,1,1,4,0,2,2,2,242.0
12,12,13,0,1,0,0,0,0,2,1,2,3,1,0,1,2,1,1,1,1,1,0,0,0,0,5,4,3,1,1,5,0,2,2,2,243.0
15,14,13,0,0,1,0,1,0,3,3,4,4,0,2,1,2,1,1,0,1,0,0,0,0,0,4,4,4,1,1,3,0,2,2,2,244.0
14,12,13,0,1,1,0,1,0,2,1,3,4,3,2,3,2,0,1,0,1,1,0,1,0,0,3,4,1,1,1,2,0,2,2,2,245.0
15,13,13,0,1,1,0,1,0,1,1,3,1,0,2,1,3,2,1,1,1,1,1,0,0,0,4,1,2,1,1,3,0,2,2,2,246.0
13,13,13,0,1,0,0,1,1,4,3,2,2,2,0,1,2,0,1,0,0,1,0,0,0,0,5,2,2,1,2,5,0,2,2,2,247.0
14,13,13,0,1,1,1,1,1,3,1,2,3,0,2,1,3,1,1,1,0,1,0,0,1,1,5,4,3,1,2,5,0,2,2,2,248.0
11,13,13,1,0,0,1,1,0,3,2,4,4,2,0,2,1,1,1,0,1,1,1,0,0,1,2,5,5,5,5,5,0,2,2,2,249.0
13,13,13,1,0,0,0,1,0,3,3,1,4,2,0,2,2,0,1,0,0,1,0,0,0,1,4,5,4,2,3,3,0,2,2,2,250.0
12,13,13,1,1,0,1,1,0,4,4,0,2,3,1,2,2,0,1,0,0,0,0,0,0,1,4,3,3,1,2,5,0,2,2,2,251.0
13,13,13,1,1,0,1,0,1,1,4,3,4,2,0,3,2,0,1,1,1,1,0,0,1,0,4,3,4,1,4,5,0,2,2,2,252.0
13,13,13,1,0,0,0,0,0,4,4,0,2,3,0,2,3,0,1,1,0,1,0,0,0,0,4,2,2,2,2,5,0,2,2,2,253.0
4,3,13,0,0,1,0,0,0,1,1,0,4,1,2,1,2,0,0,1,1,0,0,1,1,1,2,5,5,2,2,4,1,0,2,0,254.0
10,2,13,0,0,0,1,1,1,3,3,0,0,0,2,3,4,0,1,0,1,1,0,1,0,1,5,4,3,1,2,5,1,2,2,2,255.0
14,8,13,1,1,1,1,0,0,0,2,4,1,1,1,2,1,1,1,1,1,1,1,1,0,1,2,4,2,1,5,3,0,3,3,3,256.0
18,6,13,1,0,0,0,0,0,0,2,0,2,1,2,4,4,0,0,1,1,0,0,0,0,1,4,2,2,5,4,2,2,3,1,3,257.0
3,8,13,1,1,0,1,1,1,4,4,0,4,1,2,3,2,1,0,1,1,0,1,1,1,1,3,5,5,1,5,1,0,2,2,0,258.0
19,16,13,0,0,0,0,1,1,1,4,4,2,2,0,3,2,1,1,1,0,0,1,0,0,1,1,4,3,2,3,2,2,1,2,2,259.0
9,2,13,1,0,1,0,1,1,1,1,2,0,3,1,4,3,1,1,0,1,1,0,0,1,0,4,4,3,5,4,3,0,0,1,1,260.0
5,17,13,1,0,1,1,0,1,1,0,3,4,2,1,1,1,3,1,1,1,0,1,0,0,0,1,4,5,4,4,5,0,2,2,1,261.0
5,12,13,0,1,0,0,0,0,0,2,4,2,2,0,3,4,0,0,0,0,1,1,0,1,0,1,3,5,5,4,5,2,3,0,3,262.0
9,12,13,0,1,0,0,1,1,3,0,3,1,2,0,1,3,3,1,1,0,0,0,1,1,1,5,1,4,5,5,4,2,0,0,0,263.0
7,2,13,1,1,1,0,1,1,1,0,4,0,0,2,1,2,2,0,0,0,0,1,1,1,0,4,4,2,5,4,1,1,1,1,2,264.0
5,17,13,1,1,0,1,1,1,2,3,3,4,2,0,3,2,2,0,0,0,0,1,1,0,0,4,4,5,3,3,4,0,3,1,2,265.0
19,0,13,1,1,1,1,0,0,4,4,3,4,1,1,3,2,1,1,0,1,1,0,0,0,1,2,1,1,5,3,1,1,3,3,0,266.0
10,6,13,0,1,1,1,0,1,3,2,0,1,1,1,1,3,2,0,0,1,1,1,1,0,1,1,2,1,4,3,3,1,3,3,3,267.0
7,8,13,0,1,1,1,0,1,2,1,1,2,2,1,1,1,2,1,0,1,1,0,1,1,1,2,5,4,3,1,1,1,0,1,2,268.0
9,13,13,0,1,0,0,1,0,4,1,1,1,2,0,1,1,1,0,1,0,0,1,1,0,0,1,4,1,4,5,4,0,3,2,1,269.0
9,17,13,1,0,1,0,1,0,1,1,2,1,3,0,3,1,0,1,0,1,1,0,1,1,0,3,3,1,3,5,5,1,1,0,0,270.0
3,13,13,0,1,0,1,0,1,4,2,2,2,2,0,3,1,3,1,0,0,1,0,0,1,0,1,5,2,4,5,5,1,0,0,0,271.0
10,12,12,0,1,0,0,1,0,2,1,2,4,1,1,3,3,0,1,0,1,0,0,0,0,1,5,2,2,1,1,4,0,1,2,2,272.0
13,13,12,0,0,0,0,0,0,2,2,4,4,1,0,2,2,0,1,0,1,0,0,0,0,1,5,4,4,2,4,5,0,2,2,2,273.0
9,11,12,0,0,0,0,1,0,4,4,1,2,0,0,1,2,0,1,0,0,1,1,0,0,1,5,4,2,3,4,5,0,1,2,2,274.0
8,10,12,0,0,0,0,0,0,3,3,4,4,2,0,1,2,0,1,1,1,0,1,0,0,1,5,3,2,1,1,2,0,1,1,2,275.0
12,12,12,0,0,0,0,0,0,4,4,0,4,0,2,1,1,0,1,0,1,1,1,0,0,0,5,4,3,2,4,5,0,2,2,2,276.0
13,13,12,0,0,0,0,1,1,4,4,4,2,1,0,1,4,0,1,0,1,0,1,0,0,0,1,3,3,5,5,3,0,2,2,2,277.0
10,12,12,0,0,0,0,1,0,2,3,4,2,2,1,1,1,0,0,0,0,0,1,0,0,0,3,2,2,1,3,3,0,1,2,2,278.0
13,13,12,0,0,0,0,1,0,3,4,2,2,0,1,1,1,0,0,1,1,1,0,0,0,1,5,5,5,3,2,5,0,2,2,2,279.0
10,13,12,0,1,0,0,0,0,2,2,4,4,2,1,1,1,0,1,0,1,1,0,0,0,0,3,4,4,1,3,5,0,1,2,2,280.0
14,12,12,0,0,0,0,0,0,1,1,2,4,2,0,1,2,1,1,1,1,1,0,0,1,0,4,4,4,1,3,5,0,2,2,2,281.0
11,11,12,0,1,0,0,1,0,4,4,4,0,2,0,1,1,0,0,0,1,1,0,0,1,0,4,2,1,1,1,4,0,2,2,2,282.0
10,12,12,0,0,0,0,1,0,3,3,4,2,2,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,0,1,2,2,283.0
12,11,12,0,0,0,0,1,0,3,2,2,2,2,0,2,1,1,1,0,1,0,1,1,1,1,4,5,2,1,1,2,0,2,2,2,284.0
12,13,12,0,0,0,0,1,0,3,3,2,4,0,0,1,2,0,1,1,0,0,0,0,0,0,4,2,3,1,2,3,0,2,2,2,285.0
12,13,12,0,1,0,0,1,0,3,2,4,4,1,0,1,2,0,1,0,0,1,0,0,0,1,1,2,2,1,2,1,0,2,2,2,286.0
12,11,12,0,0,0,0,0,0,2,3,2,2,1,1,1,2,0,1,0,0,1,1,0,0,1,5,3,3,1,3,3,0,2,2,2,287.0
12,10,12,0,1,0,0,1,1,2,1,4,4,2,0,2,3,0,1,1,1,0,0,0,0,0,3,2,3,1,2,3,0,2,1,2,288.0
13,12,12,0,1,0,0,1,0,2,1,4,4,0,0,1,1,0,1,1,1,1,0,0,0,0,4,5,2,1,1,5,0,2,2,2,289.0
12,12,12,0,0,0,0,0,0,4,3,1,4,2,0,2,2,0,1,1,1,0,0,0,0,0,2,5,5,1,4,5,0,2,2,2,290.0
10,11,12,0,0,0,1,0,1,4,4,0,4,2,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,2,3,4,0,1,2,2,291.0
13,12,12,0,0,0,0,1,0,4,4,2,2,2,0,1,1,0,1,1,1,0,0,0,0,1,5,3,2,1,2,5,0,2,2,2,292.0
8,12,12,0,0,0,1,1,0,2,1,4,4,2,0,1,1,0,1,1,1,1,1,0,0,1,4,4,2,2,4,5,0,1,2,2,293.0
13,12,12,0,0,0,1,1,0,3,2,4,4,2,0,1,3,0,1,1,1,0,1,0,1,1,5,3,2,1,1,3,0,2,2,2,294.0
12,12,12,0,1,0,0,0,0,2,2,2,4,2,0,2,2,0,0,0,0,1,0,0,0,0,4,4,4,2,3,5,0,2,2,2,295.0
12,12,12,0,1,0,1,0,0,1,1,3,4,1,0,2,4,0,1,0,0,0,0,0,1,1,5,2,2,1,1,3,0,2,2,2,296.0
13,12,12,0,1,0,0,1,0,1,1,2,0,1,0,1,3,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,297.0
14,12,12,0,1,0,0,1,0,2,4,2,3,1,2,1,2,1,1,0,0,0,0,0,0,1,4,4,3,1,1,3,0,2,2,2,298.0
15,12,12,0,0,1,1,1,0,3,3,4,2,1,1,1,2,1,1,1,1,0,0,0,1,0,4,5,3,1,2,5,0,2,2,2,299.0
13,12,12,1,0,0,1,0,0,1,1,3,4,3,0,2,2,1,1,1,1,0,1,1,1,1,4,4,3,2,3,5,0,2,2,2,300.0
12,11,12,1,1,0,1,1,0,1,2,4,2,2,1,2,2,0,1,1,1,1,1,0,1,1,3,2,2,1,2,3,0,2,2,2,301.0
14,12,12,1,0,0,1,0,0,1,2,3,2,3,1,3,1,0,1,0,0,0,0,1,0,0,4,3,3,2,3,3,0,2,2,2,302.0
3,6,12,1,0,0,1,1,1,1,1,0,0,3,2,3,2,1,0,1,1,0,1,1,1,1,4,3,3,1,5,3,2,3,0,0,303.0
14,6,12,0,0,0,1,0,0,2,1,2,1,0,2,1,3,2,0,1,1,1,0,0,0,0,1,5,5,1,5,3,2,2,0,1,304.0
19,12,12,0,0,0,0,0,0,1,3,2,2,0,2,3,3,3,1,0,1,0,1,1,1,0,1,2,1,4,2,5,0,0,0,2,305.0
13,19,12,1,1,0,1,1,0,4,2,1,0,1,1,3,4,0,1,0,0,1,0,0,1,0,1,3,3,3,3,5,1,0,2,1,306.0
19,10,12,0,1,0,0,0,1,3,0,1,4,2,1,4,4,2,0,0,0,0,1,0,0,0,3,4,2,2,1,5,1,0,3,3,307.0
10,4,12,1,1,0,1,0,1,4,2,2,4,2,2,1,4,2,0,1,1,1,0,1,0,1,5,2,1,4,1,3,2,3,0,2,308.0
3,2,12,1,0,0,0,1,1,3,1,4,1,2,1,3,2,2,0,1,1,1,1,1,0,0,3,1,3,1,2,2,2,1,2,3,309.0
8,2,12,0,1,1,0,1,0,3,0,1,0,3,1,2,1,2,0,0,0,1,0,0,1,1,5,2,5,3,3,1,0,2,0,1,310.0
5,18,12,1,1,1,0,0,1,3,3,4,4,2,1,3,2,0,0,0,1,1,0,0,1,1,1,1,4,1,1,4,2,2,2,0,311.0
14,7,12,1,1,0,1,0,0,3,0,4,4,3,1,3,3,0,0,1,1,1,1,1,1,0,4,3,2,2,4,5,2,3,2,2,312.0
14,16,12,0,1,1,0,0,1,0,1,4,0,0,2,2,1,1,0,0,0,0,1,1,0,0,3,4,2,3,1,3,0,2,0,2,313.0
19,15,12,0,0,0,1,1,1,4,3,2,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,3,4,2,3,3,1,3,2,1,314.0
12,12,11,0,0,0,0,0,0,2,2,4,4,0,0,1,2,0,1,1,1,1,0,0,0,1,4,4,4,1,1,3,0,2,2,2,315.0
10,10,11,0,0,0,0,1,0,4,3,0,4,2,0,2,2,0,1,0,0,1,0,0,0,1,5,4,3,1,2,3,0,1,1,2,316.0
12,12,11,0,0,0,0,1,0,2,2,4,4,0,0,1,1,0,1,0,0,1,0,0,0,1,4,2,2,1,2,5,0,2,2,2,317.0
11,11,11,0,0,0,0,0,1,3,4,2,4,0,0,1,2,0,0,0,1,0,0,0,0,1,5,3,3,1,1,5,0,2,2,2,318.0
10,12,11,0,0,0,0,1,0,4,4,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,4,4,5,5,5,5,0,1,2,2,319.0
12,12,11,0,1,0,1,1,0,3,4,2,1,2,0,1,3,0,0,0,0,0,0,0,0,1,4,3,2,1,1,5,0,2,2,2,320.0
7,10,11,0,1,0,0,0,0,2,2,4,4,0,0,2,2,1,1,0,1,0,1,0,0,0,3,3,3,1,2,3,0,1,1,2,321.0
8,8,11,0,0,0,0,1,0,2,2,2,2,2,1,1,1,0,0,0,1,1,0,0,0,1,5,4,1,1,1,1,0,1,1,2,322.0
11,12,11,0,1,0,0,0,1,3,3,4,2,0,0,1,2,0,1,0,1,1,0,0,0,1,2,3,5,1,4,3,0,2,2,2,323.0
8,10,11,0,1,0,0,1,0,4,4,2,2,2,0,1,1,0,0,0,0,1,0,0,0,1,3,3,4,2,3,5,0,1,1,2,324.0
10,11,11,0,1,0,1,1,0,4,4,1,0,3,0,1,2,0,1,0,1,0,0,0,1,1,2,4,4,2,3,4,0,1,2,2,325.0
10,8,11,0,1,0,0,1,0,1,1,2,2,2,1,4,1,0,0,0,1,0,1,0,0,0,5,5,5,5,5,5,0,1,1,2,326.0
11,12,11,0,1,0,0,1,0,3,3,4,2,0,0,1,2,0,0,0,0,0,0,0,0,1,4,3,3,2,4,5,1,2,2,2,327.0
11,11,11,0,1,0,0,1,0,2,2,4,4,1,0,1,4,0,1,1,0,1,0,0,0,0,5,2,3,1,3,3,0,2,2,2,328.0
11,10,11,0,0,0,0,1,0,2,3,4,4,0,0,1,3,0,0,1,0,1,1,0,0,1,5,3,2,1,2,5,0,2,1,2,329.0
10,11,11,0,1,0,0,1,1,3,3,4,1,1,1,1,4,0,0,1,1,1,0,0,1,1,4,3,3,1,1,4,0,1,2,2,330.0
7,10,11,0,1,0,0,0,1,3,4,4,4,0,0,1,2,0,0,1,1,0,0,0,0,0,5,3,2,1,1,1,0,1,1,2,331.0
12,11,11,0,1,0,0,1,1,3,4,2,4,2,1,1,1,0,1,1,1,1,0,0,0,1,3,2,1,1,4,5,0,2,2,2,332.0
9,11,11,0,1,0,0,1,0,4,4,0,2,2,0,1,3,0,1,0,0,0,0,0,0,1,4,2,2,1,1,5,0,1,2,2,333.0
8,11,11,0,1,0,0,1,0,1,1,4,2,2,1,1,2,0,1,0,0,1,0,0,0,1,4,4,2,1,2,5,0,1,2,2,334.0
10,11,11,0,1,0,0,1,0,1,2,3,4,2,0,1,2,0,1,0,0,1,1,0,0,1,4,3,2,1,1,5,0,1,2,2,335.0
13,13,11,0,1,0,0,1,0,2,2,2,4,1,0,2,2,0,1,1,0,0,1,0,0,1,3,4,4,1,4,5,0,2,2,2,336.0
10,10,11,0,0,0,0,1,0,4,3,4,4,2,0,1,2,0,1,0,1,0,0,0,0,0,5,2,3,1,1,2,0,1,1,2,337.0
12,12,11,0,0,0,0,1,0,3,3,2,2,3,0,1,2,0,1,0,1,0,0,0,0,0,4,3,4,2,3,4,0,2,2,2,338.0
11,12,11,0,0,0,0,1,0,1,2,2,2,3,0,1,1,0,1,0,0,0,0,0,0,0,3,3,3,1,2,3,0,2,2,2,339.0
10,10,11,0,1,0,1,1,0,2,2,2,2,1,0,2,4,0,1,0,0,0,1,0,0,1,5,3,5,1,1,5,0,1,1,2,340.0
11,11,11,0,0,0,1,1,0,2,2,4,4,2,1,2,2,0,1,0,0,0,0,0,0,1,4,5,2,1,1,1,0,2,2,2,341.0
13,11,11,0,1,0,1,1,0,2,1,3,2,2,0,3,2,0,1,1,1,0,0,0,1,1,2,1,1,1,1,3,0,2,2,2,342.0
11,11,11,0,0,1,0,0,1,4,3,2,3,1,0,1,2,0,1,0,1,1,0,0,0,1,4,3,1,1,1,1,0,2,2,2,343.0
12,10,11,0,1,0,1,1,0,4,4,0,4,1,0,2,2,0,1,1,0,0,0,0,0,1,4,3,4,2,2,4,0,2,1,2,344.0
11,11,11,0,1,0,0,0,0,1,1,4,4,0,0,2,2,0,1,0,0,1,1,0,1,1,4,4,3,1,1,3,0,2,2,2,345.0
10,9,11,0,1,0,0,1,0,2,2,4,4,2,0,1,2,0,1,0,1,1,1,0,0,1,5,4,5,1,2,5,0,1,1,2,346.0
12,10,11,0,0,0,0,1,0,1,1,4,4,1,1,1,2,0,1,1,0,1,1,0,0,1,4,3,3,1,2,4,0,2,1,2,347.0
12,11,11,0,0,0,0,1,0,4,2,0,4,0,0,1,2,0,1,0,0,0,0,0,0,0,4,3,2,1,4,5,0,2,2,2,348.0
14,12,11,0,0,0,0,1,0,3,3,1,4,0,0,1,1,0,1,0,0,1,0,0,0,1,4,4,3,1,3,5,0,2,2,2,349.0
12,10,11,0,1,0,0,0,1,4,4,1,4,0,0,1,2,0,1,0,1,1,0,0,0,0,4,2,4,1,1,4,0,2,1,2,350.0
13,11,11,0,0,1,0,1,0,1,2,4,2,2,2,1,2,1,1,1,1,1,1,0,0,1,4,5,2,2,2,4,0,2,2,2,351.0
13,10,11,0,1,1,0,0,0,3,2,2,4,1,2,2,2,1,1,0,0,1,1,0,0,0,4,2,2,1,2,1,0,2,1,2,352.0
13,11,11,0,1,1,1,1,0,2,3,4,4,1,2,1,3,1,1,1,1,1,0,0,0,0,4,1,2,1,1,3,1,2,2,2,353.0
11,11,11,0,1,0,0,1,0,4,4,0,4,2,0,1,2,0,1,0,0,1,0,0,0,1,4,4,4,3,3,5,0,2,2,2,354.0
11,11,11,0,1,0,1,0,0,2,2,2,2,2,0,1,3,0,1,0,0,0,0,0,0,1,3,3,2,2,2,3,0,2,2,2,355.0
9,12,11,0,0,0,0,1,0,4,4,4,4,2,0,1,3,0,1,1,1,0,0,0,0,1,4,3,3,2,2,3,0,1,2,2,356.0
11,12,11,0,1,1,0,1,0,2,1,2,2,0,2,1,3,1,1,1,0,0,0,0,0,0,4,3,4,1,3,3,0,2,2,2,357.0
13,11,11,1,0,0,1,1,0,4,3,2,4,0,0,2,2,0,1,0,0,0,1,0,0,0,4,5,5,1,3,2,0,2,2,2,358.0
12,12,11,1,1,0,0,0,1,3,2,2,4,1,0,2,2,0,1,1,1,1,0,0,1,0,1,2,3,1,2,5,0,2,2,2,359.0
