StatusExistingAcc,DurationMonth_C,CreditHistory,Purpose,CreditAmount_C,SavingsAccount,EmploymentLength,InstallmentRate,MarriedNSex,Debtors,ResidenceLength,Property,Age_C,InstallmentPlans,Housing,ExistingCredit,Job,NumPeopleLiable,Telephone,ForeignWorker,score,rank
12,1,34,3,1,65,75,4,93,103,4,121,3,143,152,2,173,1,192,201,0.621571954,276
12,1,32,8,1,65,75,4,93,101,4,122,2,143,152,2,173,1,191,201,0.62137956,277
11,2,31,2,2,61,75,4,93,101,4,123,1,141,152,1,173,1,191,201,0.620139382,278
12,1,34,0,1,61,75,3,93,103,3,121,1,141,152,2,173,1,191,201,0.619199991,279
14,1,34,3,1,65,75,4,93,101,4,123,2,143,152,2,173,1,191,201,0.619106955,280
12,1,30,1,3,62,75,3,94,101,4,123,1,141,152,2,173,1,192,201,0.619056974,281
14,1,34,0,1,61,75,3,93,101,4,121,1,143,152,2,172,2,191,202,0.618776512,282
14,1,34,3,1,61,75,4,93,101,4,123,2,143,152,2,173,1,192,201,0.618582762,283
14,2,31,2,2,65,74,3,94,102,2,121,2,142,152,1,174,1,192,202,0.6185352841098019,284
11,1,32,3,1,65,74,2,94,101,4,123,1,143,151,2,172,1,191,201,0.617943404,285
11,2,31,9,3,61,74,2,92,103,4,123,2,143,151,1,173,1,191,201,0.61791465,286
13,1,34,9,1,64,73,2,91,101,4,121,2,143,152,2,173,1,192,201,0.617870089,287
13,2,34,3,2,65,75,4,93,101,4,122,2,142,152,2,172,1,191,201,0.617663694,288
14,1,32,2,2,63,75,3,93,101,4,122,3,143,152,1,173,1,191,201,0.617404307,289
12,2,33,6,3,61,75,4,93,101,4,124,3,143,153,1,173,1,191,201,0.617366973,290
14,1,34,3,2,62,75,3,93,101,4,121,2,143,152,1,173,2,192,201,0.61702554,291
13,1,32,2,2,61,75,3,91,101,4,124,3,143,153,1,173,1,191,201,0.616820801,292
14,1,34,6,2,63,74,3,93,103,4,123,2,143,152,1,174,1,191,201,0.6164645150454781,293
14,1,34,3,1,63,75,4,93,101,3,122,1,141,152,2,174,1,192,201,0.615819235,294
14,3,33,3,3,61,74,2,93,101,4,123,1,143,152,2,173,1,192,201,0.615689918,295
13,1,34,0,1,61,75,4,93,101,4,124,3,143,153,2,173,1,192,201,0.615631206,296
13,2,34,1,3,61,75,4,93,101,4,124,3,143,153,1,173,1,191,201,0.615569483,297
11,1,32,1,3,65,75,1,93,101,4,122,3,143,153,1,173,2,192,201,0.615135917,298
14,1,32,3,1,62,75,2,93,101,4,124,2,141,153,1,173,2,192,201,0.614407287,299
14,1,34,3,3,61,75,3,93,101,4,123,1,143,152,2,173,1,192,201,0.614383501,300
14,1,32,3,2,63,75,3,93,101,4,123,2,143,152,1,173,1,191,201,0.613570265,301
14,1,33,5,1,64,75,4,93,101,4,124,3,143,153,2,173,2,191,201,0.613179755,302
14,2,32,3,1,65,75,4,93,101,4,123,3,143,152,1,173,1,192,201,0.612721801,303
14,1,33,0,2,61,75,4,93,101,4,123,2,143,152,2,172,2,191,201,0.612692747,304
11,1,32,0,3,61,75,1,91,101,4,122,2,143,152,1,174,1,192,202,0.612430199,305
12,1,30,2,2,61,73,1,92,101,4,123,1,141,152,2,173,1,192,201,0.612305398,306
14,2,34,0,2,61,74,4,93,101,4,123,2,143,152,2,173,1,192,201,0.612062421,307
14,1,32,1,2,61,75,4,93,101,4,123,2,143,152,1,174,1,192,201,0.611341468,308
11,2,30,0,2,65,74,4,92,103,1,123,3,142,153,3,172,2,192,202,0.6110110876955459,309
11,1,34,0,3,61,75,3,93,102,4,122,2,143,151,2,173,1,192,201,0.610528382,310
14,1,34,2,2,61,75,2,93,101,4,122,2,142,152,1,173,1,191,201,0.61050279,311
11,1,30,0,1,64,72,2,94,102,3,124,1,143,152,3,174,1,192,201,0.6098096942382981,312
11,1,34,3,1,63,75,4,93,101,4,123,3,143,152,2,173,1,191,201,0.609222267,313
11,1,32,2,1,65,75,2,91,101,4,122,2,143,152,1,172,1,192,201,0.608427246,314
14,1,32,9,3,64,73,2,93,101,3,122,3,143,152,3,174,1,192,201,0.607180144,315
12,1,31,1,3,61,75,2,92,101,4,124,3,141,153,1,174,2,192,201,0.607144615,316
14,2,32,3,3,65,74,2,94,101,4,122,1,143,151,1,173,1,192,201,0.606811764,317
11,1,34,0,2,61,74,1,93,101,4,121,2,143,152,2,172,1,191,202,0.606624939,318
14,1,34,3,1,65,75,4,93,101,4,124,2,143,153,2,173,1,191,201,0.605516487,319
12,2,31,1,3,61,74,1,93,102,1,124,1,143,152,4,173,2,191,201,0.6053111993458299,320
14,1,32,1,2,65,75,4,93,101,4,121,2,143,152,1,174,1,192,201,0.605119504,321
14,1,32,1,3,65,75,3,93,101,4,123,2,143,152,1,174,2,192,201,0.605055974,322
14,1,34,1,3,65,74,3,93,101,4,122,2,143,152,2,173,1,192,201,0.605048297,323
14,1,32,6,2,65,75,1,93,101,4,121,3,143,152,1,172,1,191,201,0.604918076,324
14,2,34,1,3,61,75,2,93,101,2,122,2,143,152,2,173,2,192,201,0.60394963,325
14,1,30,0,3,65,73,1,92,101,4,122,1,141,152,2,173,1,192,201,0.60250652,326
14,2,33,9,3,61,74,3,93,101,4,123,1,143,152,2,173,1,191,201,0.602251499,327
11,1,34,3,1,61,74,4,92,101,3,121,3,143,152,4,172,1,192,201,0.601901184,328
11,2,31,5,2,61,74,4,94,103,2,122,1,142,151,3,174,2,192,202,0.6013255376843665,329
13,2,34,3,2,61,75,4,93,101,4,122,2,143,152,1,173,1,191,201,0.600949297,330
12,3,33,5,1,61,73,1,93,102,2,122,3,142,153,2,171,2,192,201,0.6008984288663959,331
11,1,34,3,1,65,75,4,93,101,4,121,3,143,152,2,173,1,192,201,0.600715353,332
12,1,32,5,1,61,75,4,93,101,4,123,2,143,152,2,172,1,191,201,0.600660404,333
11,1,32,0,1,61,74,4,92,101,4,123,1,143,151,2,173,1,191,201,0.600656641,334
11,2,32,2,3,61,74,2,93,103,4,122,2,143,153,1,173,2,191,201,0.5994821,335
11,1,32,3,1,61,75,4,92,101,4,123,3,143,152,1,173,1,191,201,0.59900849,336
12,1,34,1,3,64,75,2,92,101,4,124,1,143,151,1,173,1,191,201,0.598015505,337
12,1,33,9,1,62,75,1,91,101,2,123,1,141,152,2,173,2,191,201,0.597849004,338
13,1,31,10,2,63,72,4,91,102,4,124,3,143,153,2,173,1,192,202,0.5973451960863221,339
13,3,32,6,1,65,74,1,91,103,2,122,3,143,151,2,174,1,192,201,0.5969803464939242,340
14,1,34,0,1,64,75,4,93,101,4,121,3,143,152,1,173,1,192,201,0.595558635,341
12,1,32,3,1,61,75,4,92,101,4,123,1,143,152,1,173,1,192,201,0.595282237,342
12,1,32,0,2,62,74,2,93,101,3,123,2,141,152,2,173,1,192,201,0.594970009,343
14,3,31,3,2,61,73,1,93,101,2,122,2,141,153,1,171,2,191,201,0.59473230459219,344
13,1,32,6,1,61,75,4,93,101,4,123,2,143,151,1,174,1,192,201,0.594548939,345
11,2,32,0,2,61,74,4,93,101,4,124,2,143,153,1,173,2,191,201,0.594328694,346
11,2,32,1,3,65,75,3,93,101,4,124,2,143,153,1,173,1,191,201,0.593932765,347
11,1,32,2,2,61,74,1,92,101,4,123,1,143,151,1,172,1,191,201,0.593623398,348
12,1,34,2,2,61,75,3,92,101,4,122,2,143,152,1,173,1,192,201,0.593034321,349
14,1,34,0,1,61,75,4,93,101,4,121,3,143,152,2,172,1,191,201,0.592995029,350
14,1,34,1,2,65,74,4,93,101,4,123,2,143,152,2,173,2,192,201,0.592927736,351
12,2,34,7,2,65,73,2,93,103,4,123,2,143,153,2,171,1,192,201,0.5929120275104458,352
11,2,30,2,3,61,73,3,93,101,4,124,3,143,153,2,173,2,191,201,0.592701017,353
11,1,34,3,1,61,74,1,92,101,4,123,1,143,152,1,173,1,191,201,0.592648628,354
14,1,32,2,2,65,74,1,92,101,4,121,1,141,151,1,172,1,191,201,0.591672353,355
12,1,31,6,1,61,72,3,93,103,2,123,2,141,151,1,174,1,192,202,0.5913049528366939,356
14,1,33,3,1,65,75,3,93,101,4,124,2,143,153,1,173,1,191,201,0.591253993,357
11,1,34,0,1,61,75,4,94,101,3,123,1,143,152,2,173,1,192,201,0.590810793,358
11,1,34,2,2,61,75,3,93,101,3,122,3,143,152,2,173,1,191,201,0.590602139,359
14,1,32,2,2,61,74,2,92,101,4,122,1,143,151,1,173,1,192,201,0.590261008,360
12,1,34,0,1,61,75,4,93,101,4,123,2,141,152,1,173,2,192,201,0.589952996,361
11,2,32,2,2,61,75,2,93,101,2,122,2,141,152,1,173,2,191,201,0.589479687,362
14,1,34,3,2,61,75,4,94,102,3,121,2,143,152,2,173,1,191,201,0.588689634,363
14,3,32,9,3,63,72,1,93,101,1,124,3,142,153,2,174,2,192,201,0.5883114507535604,364
11,2,32,4,2,61,73,3,93,101,4,123,3,143,152,1,173,1,191,201,0.587833343,365
14,1,32,0,2,63,75,2,93,101,4,124,3,143,153,1,172,1,191,201,0.587474297,366
11,1,34,0,1,61,75,4,93,101,4,121,2,143,152,2,172,1,191,201,0.587415284,367
12,1,32,1,2,65,75,4,93,101,4,124,2,141,153,1,173,1,192,201,0.587164327,368
14,1,31,3,1,63,75,2,93,101,4,122,2,141,152,1,172,2,191,201,0.587015741,369
14,3,34,6,2,61,71,2,93,102,3,123,3,142,152,1,174,1,191,202,0.5869694900113807,370
12,1,32,3,1,61,75,4,93,101,4,123,1,143,152,2,172,1,191,201,0.586558089,371
14,1,32,0,1,61,75,4,93,101,4,123,2,143,152,1,174,1,192,201,0.586555981,372
13,1,32,3,2,65,75,2,93,101,3,123,2,143,152,1,174,1,191,201,0.586550863,373
12,1,33,1,3,65,74,3,93,101,4,122,2,141,151,2,174,2,192,201,0.586495764,374
12,1,32,6,1,61,74,4,92,101,4,122,3,143,152,2,174,1,192,201,0.585360364,375
12,1,34,9,2,61,74,2,93,101,3,122,1,143,152,2,173,1,191,201,0.585328901,376
14,1,34,2,3,65,75,2,93,101,4,122,2,143,151,1,173,1,192,201,0.585217499,377
11,1,32,1,2,65,75,4,93,101,4,124,2,141,153,1,173,2,192,201,0.585075988,378
14,1,34,6,1,65,75,4,92,101,4,122,2,143,151,2,172,1,191,201,0.584899701,379
14,2,34,3,2,65,75,3,93,101,2,123,2,143,152,2,173,2,192,201,0.584831204,380
11,3,32,10,1,65,74,1,91,102,4,122,1,141,152,3,173,2,191,202,0.5847702013423502,381
14,1,34,1,3,65,73,2,93,101,4,122,2,143,152,2,174,2,192,201,0.584136747,382
14,1,32,0,2,65,75,4,92,101,4,124,3,143,153,1,174,1,192,201,0.584006978,383
12,1,32,2,2,62,75,4,93,101,4,124,1,143,153,1,173,1,191,201,0.584001107,384
12,1,32,2,2,61,74,2,92,101,4,121,2,143,151,1,173,1,191,201,0.583785227,385
14,1,32,9,1,61,74,2,93,101,4,123,2,143,152,1,173,1,192,201,0.582305083,386
12,2,30,4,1,65,75,1,91,103,1,121,2,141,151,4,173,2,191,201,0.5818343022957804,387
11,1,30,0,1,61,75,4,93,101,3,123,1,143,151,2,173,2,191,201,0.581069422,388
12,3,33,0,3,65,71,1,93,101,3,121,2,143,151,3,174,2,191,202,0.5803877856962959,389
12,1,34,8,1,65,74,1,92,101,3,122,2,143,152,2,172,1,191,201,0.579885698,390
14,2,34,9,3,65,75,4,91,101,2,123,2,141,152,2,174,2,191,201,0.57972823,391
14,2,30,2,2,61,71,3,93,103,3,123,3,141,152,3,172,1,192,201,0.5796546554290435,392
12,1,32,0,2,62,73,2,92,101,4,123,1,143,151,2,173,1,192,201,0.579364968,393
11,1,32,1,2,61,75,3,93,101,4,124,2,143,153,1,173,1,192,201,0.578932005,394
13,1,32,9,2,61,74,2,93,101,4,122,1,143,151,1,173,1,192,201,0.578791698,395
12,2,30,10,3,63,74,1,91,101,3,124,1,143,151,3,174,1,191,202,0.5785910615469358,396
12,1,32,3,1,61,75,3,94,103,3,121,2,141,152,2,172,1,191,201,0.578514849,397
14,2,32,2,1,61,74,3,94,103,3,124,1,143,151,2,172,1,192,201,0.5783473024756808,398
14,2,34,3,3,65,74,2,93,101,3,122,2,143,152,2,173,1,191,201,0.578320497,399
14,1,34,3,1,61,75,2,93,101,2,124,1,143,152,2,173,1,191,201,0.578292195,400
11,1,31,10,1,65,75,4,93,101,3,123,2,142,152,1,174,1,192,201,0.578260731,401
11,1,31,1,2,61,73,1,92,103,4,123,1,141,151,1,173,1,191,202,0.578237698,402
11,1,32,2,2,61,73,1,92,101,4,121,1,141,151,1,173,1,191,201,0.578129307,403
12,2,32,3,2,61,74,4,93,101,4,123,1,143,151,1,173,1,191,201,0.577957988,404
14,1,34,2,2,61,74,2,92,102,3,123,1,141,152,2,173,1,191,201,0.577757766,405
14,1,32,1,1,65,75,4,93,101,4,124,2,141,153,1,173,2,191,201,0.577486486,406
14,1,32,3,2,62,75,3,93,102,4,123,2,143,152,1,173,1,192,201,0.577204066,407
14,1,32,0,1,62,75,4,94,101,4,121,2,143,151,1,172,1,191,201,0.577124429,408
14,1,32,0,2,61,75,4,92,102,4,124,3,143,153,1,173,1,192,201,0.576958078,409
12,3,30,4,1,63,73,2,94,102,1,121,1,142,151,2,171,2,192,202,0.5768054276733319,410
14,2,34,2,3,63,73,4,93,101,4,121,2,143,152,2,173,1,192,201,0.576776523,411
14,1,34,3,1,61,75,4,93,101,4,121,3,143,152,1,173,1,191,201,0.576260158,412
11,1,32,2,1,61,75,4,92,101,4,122,1,143,151,1,173,1,191,201,0.575912102,413
11,1,34,0,1,61,75,4,93,101,3,122,2,143,152,2,173,1,191,201,0.57551286,414
14,1,32,3,2,63,75,3,93,101,2,123,2,141,152,2,173,1,192,201,0.575376468,415
14,1,34,2,1,65,75,4,93,101,4,122,3,143,152,1,173,1,191,201,0.575234355,416
11,1,34,0,2,61,73,1,93,101,3,121,2,143,151,3,173,2,191,201,0.575051294,417
12,2,34,3,3,61,74,2,93,103,2,121,1,143,152,2,173,1,191,201,0.574951333,418
14,2,32,1,3,65,74,2,92,101,4,122,1,142,151,1,172,1,191,201,0.574832253,419
12,2,34,2,3,61,73,2,92,101,3,123,1,143,152,1,174,1,192,201,0.574650698,420
14,1,32,3,1,61,75,4,93,101,4,123,2,143,152,1,173,1,191,201,0.574356084,421
11,1,32,10,1,61,75,4,92,103,4,121,3,143,152,1,172,1,192,201,0.574196658,422
12,1,32,9,1,63,75,1,94,101,2,121,2,143,152,1,173,1,192,201,0.573624442,423
12,2,34,1,3,61,73,3,93,101,4,123,1,143,152,2,173,1,192,201,0.57337183,424
12,1,32,2,1,62,72,4,92,101,4,123,1,141,151,4,173,1,191,201,0.572851251,425
12,2,33,0,2,62,75,4,93,101,3,124,1,143,153,1,173,1,191,201,0.572440267,426
14,1,34,5,1,65,74,4,92,101,4,121,1,143,152,2,173,1,191,201,0.572390588,427
14,2,34,3,2,62,73,2,94,101,4,121,1,142,151,4,173,1,192,202,0.5721224002260076,428
14,2,34,6,3,61,73,1,93,101,3,124,1,141,153,1,173,1,192,201,0.572022358,429
12,2,30,9,2,62,74,4,93,101,4,124,1,143,153,1,172,2,191,201,0.571963496,430
12,2,33,9,3,62,74,1,93,101,3,122,1,143,152,2,172,2,192,201,0.570600173,431
14,2,32,8,2,64,74,2,91,103,3,124,1,141,153,1,173,1,192,201,0.5701269957967748,432
12,1,32,0,1,61,75,1,91,101,1,121,2,143,151,2,173,1,191,201,0.570066798,433
14,1,32,6,1,63,75,4,93,101,4,124,2,143,153,1,173,1,192,201,0.569672374,434
12,1,33,0,2,65,75,4,93,101,4,123,2,143,152,1,173,2,191,201,0.569325521,435
12,1,32,0,1,64,75,4,93,101,4,121,3,143,152,1,173,1,192,201,0.569094286,436
12,2,31,9,3,61,75,4,92,101,3,124,3,143,151,1,173,1,191,201,0.568889848,437
12,2,32,3,3,64,74,1,93,102,2,124,1,141,152,2,173,1,192,201,0.568874493,438
14,1,32,9,1,64,75,4,92,101,4,121,2,141,152,1,172,1,191,201,0.567862088,439
11,1,32,3,2,61,75,4,93,101,4,121,3,141,151,1,172,1,191,201,0.56775761,440
14,1,33,2,1,62,74,4,93,101,3,121,1,143,152,2,174,1,191,201,0.567667585,441
12,1,30,1,2,61,72,3,94,103,4,124,3,143,153,1,173,2,192,201,0.5676127728587322,442
11,1,34,0,1,64,74,3,92,101,4,121,2,143,152,2,172,1,192,201,0.567104854,443
12,1,32,1,3,61,73,1,92,101,4,123,1,143,151,2,174,1,191,201,0.566846521,444
11,2,32,2,3,65,75,4,93,101,4,122,1,143,152,1,173,1,191,201,0.56682951,445
14,1,34,0,3,61,74,1,93,101,3,124,2,143,152,2,174,2,192,201,0.566726086,446
13,3,30,0,3,63,72,1,92,102,4,122,2,143,151,1,172,2,191,201,0.5665583424982803,447
14,2,34,1,3,64,75,4,93,101,2,123,2,143,152,2,174,1,192,201,0.566530982,448
12,1,32,9,1,62,74,2,92,101,4,121,1,143,151,1,172,1,191,201,0.566225378,449
13,1,31,10,2,63,72,4,93,103,3,123,3,142,153,1,171,2,191,201,0.5661286990953455,450
12,2,32,2,2,62,73,2,92,102,4,123,1,143,151,1,173,1,191,201,0.565601074,451
12,3,32,3,3,62,73,2,94,101,2,123,1,143,152,1,173,1,191,201,0.565438487,452
12,1,34,0,1,61,74,2,93,101,3,121,2,143,152,2,172,2,191,201,0.565027654,453
14,1,32,1,2,62,74,3,92,101,4,123,1,143,152,1,173,1,191,201,0.564207945,454
14,1,34,3,1,61,75,2,94,101,2,121,1,143,151,2,173,1,191,201,0.563862297,455
11,1,31,2,2,61,74,3,93,101,4,123,1,141,152,1,173,1,191,201,0.563552779,456
11,2,32,3,3,61,74,1,94,103,1,121,1,143,152,2,173,1,192,201,0.562921701,457
11,2,31,5,1,65,72,2,91,101,2,124,3,143,153,4,173,2,192,202,0.5628676105169257,458
12,1,34,6,1,64,75,4,93,101,3,124,1,143,153,2,173,2,191,201,0.562749479,459
14,1,34,2,3,61,75,4,93,101,4,123,1,143,152,1,173,1,192,201,0.562697993,460
12,1,32,3,1,65,75,4,93,101,4,122,2,143,152,1,173,1,191,201,0.56240353,461
13,1,34,3,1,65,73,3,93,101,4,124,2,143,153,2,173,1,192,201,0.562279482,462
14,2,34,3,3,61,74,4,92,101,4,123,1,143,151,1,174,1,192,201,0.562204963,463
12,1,32,3,1,61,75,4,92,101,4,121,1,143,152,1,173,1,191,201,0.562032892,464
11,1,32,3,2,61,75,3,93,101,4,121,3,143,152,1,172,1,191,201,0.561168019,465
11,1,31,0,1,61,74,4,93,101,4,124,1,143,153,2,172,2,191,201,0.560984958,466
11,2,32,3,1,61,73,4,93,101,4,124,1,143,153,1,173,1,192,201,0.56096343,467
11,2,32,2,2,61,74,4,92,101,4,121,1,143,151,1,173,1,191,201,0.560692452,468
11,1,31,0,2,62,74,2,93,101,3,123,1,141,152,1,173,1,191,201,0.560609653,469
12,2,33,9,2,62,75,4,93,101,2,122,2,142,152,2,173,1,191,201,0.559699467,470
14,1,32,3,1,65,75,4,93,101,2,123,1,143,152,2,173,1,191,201,0.558679986,471
14,2,32,9,3,62,74,2,93,101,2,123,1,143,152,2,173,1,192,201,0.558461698,472
14,1,34,3,2,64,75,2,93,101,2,123,1,143,152,1,173,1,191,201,0.558019702,473
14,1,32,9,2,64,75,1,91,101,2,121,1,143,152,1,173,1,192,201,0.557923053,474
11,2,33,3,3,61,74,3,93,101,2,122,1,141,152,2,173,2,192,201,0.557914924,475
14,1,32,1,2,64,73,2,92,101,4,123,1,143,151,1,173,1,192,201,0.557763778,476
12,3,33,6,3,63,73,2,91,102,1,124,3,141,151,4,172,1,191,201,0.5575979920404204,477
14,1,32,3,1,61,73,1,93,101,4,122,2,143,152,1,173,1,192,202,0.557418732,478
14,2,32,9,3,65,75,3,93,101,2,122,2,143,152,2,173,1,191,201,0.556900562,479
14,1,34,5,2,65,75,4,93,101,1,122,3,142,153,3,171,2,192,201,0.5565544153465991,480
12,3,32,6,3,61,73,4,93,101,4,124,2,143,153,1,173,1,191,201,0.556520289,481
14,2,34,8,2,64,75,2,92,103,4,122,3,142,152,4,172,1,191,201,0.5563948726546192,482
14,2,33,3,3,61,73,4,92,101,4,121,1,143,152,2,173,1,191,201,0.556143027,483
11,1,32,0,1,65,74,4,92,101,4,124,1,143,151,1,173,1,191,201,0.555752216,484
14,1,32,0,2,63,74,1,92,101,2,123,1,141,152,1,174,1,191,201,0.555475366,485
12,1,32,3,1,61,75,4,93,101,4,123,1,143,152,1,173,2,191,201,0.555237658,486
11,1,34,2,2,61,73,1,91,101,4,121,2,143,151,1,174,1,192,201,0.554784672,487
14,2,34,1,3,62,73,2,92,101,4,123,1,141,151,2,172,1,191,201,0.554683507,488
12,1,32,2,2,65,75,1,92,101,2,122,1,141,152,1,173,1,192,201,0.554312116,489
14,3,32,0,3,65,73,4,93,101,4,124,1,143,153,1,173,2,192,201,0.554073655,490
11,1,31,6,1,61,75,4,92,101,4,124,2,143,153,1,173,1,191,201,0.553906853,491
11,1,32,2,2,65,73,2,94,101,4,123,1,143,152,1,173,1,191,201,0.553740653,492
14,1,31,9,1,61,74,4,93,101,4,123,3,141,152,1,173,1,192,201,0.552947289,493
14,1,34,2,1,63,74,3,92,101,4,123,2,143,151,1,173,1,192,201,0.552730506,494
14,1,34,2,1,61,74,4,93,101,3,122,2,143,152,2,173,1,191,201,0.552681128,495
14,1,34,1,2,61,75,4,92,101,2,123,2,143,151,2,174,1,192,201,0.552565962,496
14,1,34,0,2,61,73,4,93,101,4,123,2,143,152,3,173,1,192,201,0.552532993,497
14,1,32,4,1,63,73,1,91,101,4,121,3,143,152,1,173,1,191,201,0.552473679,498
14,2,33,0,3,61,75,2,93,101,2,123,2,143,152,2,173,2,192,201,0.55242701,499
14,2,30,0,2,63,73,3,91,102,2,121,2,141,152,4,171,2,192,202,0.5524114443085695,500
11,1,32,3,1,61,75,4,93,101,4,121,3,142,152,1,172,1,191,201,0.552072781,501
14,1,32,6,1,61,75,4,93,101,4,123,2,141,152,1,172,2,191,201,0.551970412,502
14,2,34,3,2,61,75,4,93,101,2,123,1,143,152,2,173,1,191,201,0.55177064,503
14,1,32,5,1,63,74,2,94,101,4,121,1,143,151,1,172,1,191,201,0.5516624,504
14,1,31,3,1,62,75,4,93,101,4,123,1,141,152,1,172,2,191,201,0.55147693,505
14,1,32,9,2,61,74,1,93,101,4,121,3,143,152,1,172,1,191,201,0.551393529,506
14,1,32,0,1,65,74,4,92,101,4,122,1,143,151,1,173,1,191,201,0.550300733,507
14,1,34,3,1,61,74,1,92,101,2,123,1,143,151,2,173,1,192,201,0.550262495,508
12,1,32,0,1,61,75,4,93,101,4,123,2,141,152,1,172,2,191,201,0.550240365,509
13,1,30,9,2,61,74,2,94,103,1,123,1,141,152,3,172,2,192,201,0.5501215838343636,510
11,1,33,0,3,61,73,3,93,101,4,124,3,143,153,2,173,2,191,201,0.550060466,511
11,1,34,2,1,61,73,2,91,101,3,122,1,143,152,2,173,1,191,201,0.549805746,512
11,2,34,1,3,61,74,4,93,101,4,123,1,143,152,2,173,1,192,201,0.549678386,513
12,2,32,3,2,62,73,4,93,103,4,122,1,143,151,1,173,1,191,201,0.548822396,514
12,1,33,0,1,65,73,4,92,101,4,123,2,143,151,2,173,1,192,201,0.548791083,515
11,2,33,9,2,61,74,2,93,101,1,123,1,143,152,2,173,1,192,201,0.548772415,516
12,2,33,9,3,61,73,2,91,101,2,121,1,142,152,2,174,1,192,201,0.548380852,517
13,3,30,5,2,65,74,1,91,101,2,123,3,143,152,1,172,2,192,201,0.5482564412711346,518
12,2,32,0,3,65,74,1,92,101,2,123,1,143,152,1,173,1,191,201,0.547689104,519
12,1,32,2,3,65,73,1,92,101,4,122,2,143,152,1,172,1,192,201,0.54762151,520
11,1,32,3,2,61,73,2,92,101,4,123,1,143,152,1,173,1,191,201,0.546943311,521
12,1,32,0,2,61,74,3,93,101,4,122,1,143,151,1,173,2,192,201,0.54658833,522
12,1,33,10,2,61,73,2,93,101,3,123,1,141,152,2,173,1,192,201,0.546553705,523
12,1,33,3,3,61,74,2,93,101,4,122,3,143,152,1,173,1,191,201,0.546513961,524
14,1,34,9,1,65,75,4,93,101,4,124,3,143,151,1,172,1,191,201,0.546391268,525
11,1,32,0,1,61,73,2,92,101,4,123,1,143,151,1,173,1,191,201,0.545424327,526
14,1,32,0,3,65,73,2,93,101,4,123,3,143,151,2,173,1,191,201,0.545294258,527
12,2,31,4,2,62,73,3,94,102,1,124,1,143,151,1,172,1,191,201,0.5450263268953712,528
11,1,32,3,1,61,74,3,93,101,4,121,3,143,152,1,173,1,191,201,0.544911576,529
14,1,34,1,2,61,74,4,93,101,3,123,2,143,152,2,173,1,192,201,0.544890801,530
12,3,32,8,1,63,71,4,94,102,1,123,3,142,152,3,171,1,191,202,0.5445521974785194,531
14,2,34,2,3,61,72,2,92,101,4,122,1,143,151,2,173,1,192,201,0.544283508,532
14,1,34,0,2,62,74,4,94,101,3,122,1,143,152,2,173,1,192,201,0.543693077,533
14,1,32,3,2,63,75,3,91,101,2,123,1,143,152,1,174,1,192,201,0.543542082,534
14,1,32,3,2,64,74,2,91,101,4,121,3,143,152,1,172,1,191,201,0.543519801,535
11,2,33,0,1,64,75,1,93,103,4,123,3,141,152,1,171,1,192,202,0.5426309808826898,536
12,1,30,0,2,61,72,2,93,101,2,123,2,143,153,2,172,1,192,202,0.5423835455475616,537
14,1,33,2,3,62,73,2,93,101,3,122,2,143,152,2,173,1,191,201,0.541916964,538
11,3,30,7,1,64,73,2,92,102,1,123,3,141,152,4,174,1,191,202,0.5413290671766644,539
11,1,32,3,1,61,73,2,93,101,4,121,1,143,151,1,172,2,191,201,0.540813932,540
14,1,34,2,2,61,74,2,93,101,2,122,1,143,152,2,172,1,191,201,0.540394216,541
13,1,32,0,1,61,75,3,92,101,2,123,1,143,152,1,174,1,191,201,0.5401681,542
12,1,34,9,2,65,74,4,93,101,3,124,1,143,152,2,173,2,192,201,0.539987297,543
14,1,34,0,2,61,74,2,93,101,2,122,1,141,152,2,173,1,191,201,0.539587152,544
11,2,32,1,3,61,74,4,93,101,3,122,1,143,152,1,173,2,191,201,0.539043991,545
14,1,30,3,1,61,75,4,94,101,4,123,2,143,152,1,172,1,191,201,0.538553972,546
11,1,32,2,1,61,73,2,92,101,4,123,1,143,151,1,173,1,191,201,0.538455065,547
14,1,33,9,2,65,73,4,93,101,4,121,1,143,152,2,173,2,192,201,0.538421042,548
14,2,32,3,2,63,75,4,93,101,2,123,1,141,152,1,174,1,191,201,0.538183936,549
12,1,34,3,3,64,75,4,92,103,1,121,3,142,152,2,171,1,191,202,0.5380106228079102,550
14,1,34,0,2,65,72,2,91,101,4,121,2,143,152,2,173,1,192,201,0.537790867,551
14,1,32,2,2,61,75,4,93,101,2,121,3,143,152,2,173,1,191,201,0.537757747,552
14,1,32,2,2,63,75,4,93,101,3,124,1,143,151,1,173,1,192,201,0.537561138,553
11,1,32,0,1,61,74,2,91,101,3,123,2,143,152,1,173,1,191,201,0.537533739,554
12,1,33,3,1,62,74,3,92,101,2,122,1,143,151,2,173,1,192,201,0.537504834,555
14,2,32,1,2,63,73,4,93,101,4,123,1,143,152,1,173,1,191,201,0.537136003,556
14,1,32,2,2,63,73,2,92,101,4,123,1,143,151,1,173,1,191,201,0.537050494,557
14,2,32,6,1,61,73,4,93,101,4,124,2,142,153,1,173,1,192,201,0.536605788,558
12,1,32,3,1,61,75,4,93,101,3,123,2,143,152,1,173,2,191,201,0.536072864,559
12,1,34,9,2,63,73,2,93,101,4,123,1,141,152,1,173,1,191,201,0.535975613,560
12,1,32,2,2,65,74,2,93,101,3,123,2,143,152,1,173,1,192,201,0.535500498,561
