StatusExistingAcc,DurationMonth_C,CreditHistory,Purpose,CreditAmount_C,SavingsAccount,EmploymentLength,InstallmentRate,MarriedNSex,Debtors,ResidenceLength,Property,Age_C,InstallmentPlans,Housing,ExistingCredit,Job,NumPeopleLiable,Telephone,ForeignWorker,score,rank
13,1,33,7,1,65,75,1,91,103,3,121,3,142,151,2,174,2,191,202,0.7646590122411949,915
12,2,31,3,2,64,73,1,91,102,3,124,3,143,153,2,173,2,191,202,0.7646517534151082,916
12,2,31,10,3,61,75,3,91,103,3,122,3,143,151,2,173,1,191,202,0.7645346673686029,917
14,3,33,0,3,62,73,3,92,101,3,124,3,143,151,1,173,2,192,202,0.7643713569048687,918
14,3,30,4,3,62,71,3,93,102,4,121,1,143,151,2,172,1,192,202,0.7640161003318167,919
11,1,33,9,2,63,75,1,94,101,3,124,3,143,152,1,172,2,191,201,0.7639053060951915,920
14,1,32,4,1,62,73,2,93,102,3,123,2,141,152,1,171,1,192,201,0.7633395087590547,921
11,1,33,8,1,63,73,2,92,101,4,122,3,141,153,2,174,1,192,201,0.7630556892192337,922
12,3,32,2,1,63,71,3,94,103,3,121,1,142,152,4,172,2,192,202,0.7630300702359804,923
14,2,31,5,3,63,73,1,94,101,4,123,2,143,151,2,171,1,191,201,0.7628658764044763,924
11,3,30,9,2,61,72,2,91,103,3,123,1,141,153,3,171,1,192,202,0.762660405983146,925
11,3,34,9,1,63,73,3,92,101,4,123,2,143,151,1,173,2,192,202,0.7621620968116073,926
11,2,32,4,1,62,72,1,94,102,3,121,2,141,153,4,173,1,191,202,0.7621601750361557,927
14,3,34,1,1,63,71,3,93,103,2,121,3,143,151,2,172,1,191,201,0.7619990298895887,928
11,2,34,9,2,61,75,4,93,101,4,123,2,142,152,4,174,2,192,201,0.761418313,929
13,3,33,6,2,65,74,4,92,102,4,122,1,141,151,1,173,2,192,201,0.7607394965347632,930
11,1,31,4,1,65,74,4,94,102,4,122,1,141,153,3,173,2,191,201,0.7605087582026081,931
11,3,34,1,3,61,71,3,91,103,3,122,1,141,153,3,173,2,191,202,0.7602190688736864,932
14,2,33,6,2,63,71,1,94,102,4,124,1,141,153,4,172,2,191,201,0.7600173598900066,933
12,1,32,6,1,63,73,2,94,103,4,124,3,141,153,3,171,1,191,202,0.759921077838575,934
12,1,32,7,2,62,74,1,92,103,1,123,2,142,152,1,174,1,191,202,0.7595668685685144,935
14,1,33,6,2,63,74,1,94,102,1,122,3,143,152,4,173,1,191,202,0.7593151638352484,936
11,1,33,9,3,62,75,1,92,102,3,124,2,141,152,2,172,1,191,201,0.7590738077656055,937
11,2,30,1,3,65,75,4,91,101,4,121,3,141,151,1,173,1,192,201,0.7589774573393144,938
14,2,34,9,1,64,73,4,93,103,4,122,2,142,153,1,173,2,191,202,0.7586260262726061,939
14,2,30,10,3,64,74,2,93,101,3,124,1,142,152,1,171,1,192,202,0.7581160555326278,940
12,2,32,10,2,64,73,4,91,101,1,122,3,141,153,1,172,2,192,202,0.7579914308055208,941
13,2,30,9,1,64,72,3,91,101,2,123,3,142,152,3,173,1,191,202,0.7571295920225387,942
14,2,31,8,2,62,72,2,94,101,4,122,2,141,151,2,171,1,191,201,0.7565812205308318,943
11,2,31,6,3,62,72,3,92,102,1,123,1,142,152,3,174,1,191,202,0.7562838612492941,944
14,1,34,6,3,63,75,1,93,101,1,121,3,142,153,4,173,2,192,202,0.756029998953369,945
12,1,33,3,1,65,71,2,91,101,2,124,3,143,151,3,174,2,192,202,0.7558372088293586,946
13,1,30,2,3,62,74,2,93,103,3,121,2,141,153,4,173,2,192,202,0.7556686143482902,947
13,1,32,4,2,64,75,4,94,103,3,121,1,143,153,2,171,2,192,202,0.755650588916918,948
11,3,33,8,2,61,71,4,94,102,4,121,1,142,153,2,172,1,192,201,0.755084856875916,949
11,2,33,4,2,63,75,3,92,103,3,122,1,142,153,3,172,2,192,201,0.7548713625311853,950
13,1,30,4,1,62,74,3,91,102,1,123,2,143,152,1,172,2,192,202,0.7540929257467246,951
14,1,34,10,3,62,73,2,93,101,4,122,3,141,152,4,172,1,191,201,0.7536903797014942,952
13,1,31,4,3,62,74,1,94,101,2,123,1,142,153,4,171,2,192,202,0.753557802040686,953
13,2,34,5,2,61,71,1,94,103,4,121,3,142,153,2,173,1,191,202,0.7535436984928645,954
14,3,33,5,2,62,73,2,94,102,1,121,2,142,151,4,171,1,191,202,0.7525551593378788,955
11,1,34,10,1,65,72,4,91,103,1,124,1,141,153,1,173,1,191,202,0.7524170512153121,956
12,2,32,5,1,62,73,4,94,103,1,124,2,142,153,1,173,1,192,202,0.752101650425358,957
13,3,34,0,1,63,75,1,91,102,3,123,1,143,151,4,171,2,191,201,0.7511660895905519,958
14,3,34,3,3,63,73,1,94,102,1,121,1,143,152,4,174,2,192,201,0.7510282604520717,959
11,1,33,3,3,61,75,3,92,103,3,124,1,142,152,4,173,1,192,201,0.7507835234950274,960
13,2,30,3,3,65,71,1,94,103,1,121,1,141,151,2,171,2,191,202,0.7504018448837577,961
14,2,30,1,1,62,75,4,93,101,1,124,1,142,153,1,174,2,191,202,0.7503000350036655,962
12,2,32,3,1,61,75,3,92,102,1,124,1,143,152,4,172,2,191,202,0.7499581307108332,963
14,2,32,10,1,61,73,3,94,102,4,124,1,141,151,1,172,2,192,201,0.7489877670599523,964
12,3,34,10,1,64,75,1,92,101,3,123,2,143,153,1,172,2,192,202,0.7488496604574942,965
14,1,30,10,2,64,73,4,93,102,3,124,1,141,153,3,174,1,192,201,0.7486636683857615,966
11,1,33,5,2,65,72,2,93,101,1,122,2,143,152,2,172,2,192,202,0.7483902155435822,967
12,2,32,1,1,65,75,3,94,103,3,121,1,142,153,1,174,2,191,202,0.748121531798379,968
11,2,34,8,1,64,73,4,94,103,2,121,1,143,153,2,171,2,191,201,0.74808656812211,969
11,1,31,10,2,63,72,3,92,102,3,124,1,141,153,3,171,2,191,202,0.7480407698633335,970
14,2,34,9,2,64,75,3,94,101,4,122,1,141,153,4,173,2,191,201,0.7480064518666999,971
13,3,30,3,2,63,73,3,92,103,4,123,3,143,152,3,173,1,192,202,0.747965690768894,972
14,2,33,7,1,61,71,3,92,102,4,122,3,141,152,2,172,1,191,202,0.7477579937425546,973
12,3,33,6,3,64,74,2,93,101,3,123,3,143,153,4,171,1,192,202,0.7476210754750517,974
14,3,31,10,2,65,72,4,93,102,1,121,2,142,151,2,173,2,191,202,0.7475216817059275,975
14,1,34,1,3,64,75,4,93,101,4,122,3,143,152,1,174,1,191,202,0.7473143428030772,976
14,2,34,2,3,65,71,4,94,102,2,122,2,141,151,4,174,1,191,201,0.7473041137281325,977
14,1,33,1,1,65,73,4,93,103,3,123,3,143,152,2,173,2,191,201,0.7470225614635612,978
11,1,33,10,1,61,73,3,92,103,2,124,1,141,153,4,172,2,191,202,0.7468833146221048,979
14,1,32,7,1,63,75,3,93,102,4,123,2,141,152,4,174,1,191,201,0.7464882944612525,980
14,1,30,3,3,64,74,1,91,101,4,123,2,141,152,1,171,2,191,202,0.7462125589372609,981
11,2,33,9,1,62,73,1,92,103,1,124,3,143,152,3,172,1,192,202,0.7458289807761234,982
14,2,31,4,1,64,73,2,94,103,2,122,1,143,153,2,173,1,192,202,0.7456305635485556,983
11,3,31,8,1,63,71,4,91,102,3,121,1,142,151,3,171,1,191,201,0.7455739159230134,984
11,3,32,10,3,62,73,4,91,102,2,122,1,142,151,1,172,1,192,202,0.7449830993011024,985
11,3,31,6,3,64,74,1,93,101,2,121,2,142,151,3,174,2,192,202,0.744701353652515,986
11,2,33,9,2,64,73,1,93,102,4,123,2,143,153,4,173,2,192,202,0.7445001263448214,987
11,1,34,0,2,61,75,1,92,101,4,121,1,141,151,3,173,1,192,201,0.744449197,988
12,3,32,1,3,61,73,1,91,101,3,121,2,142,152,2,171,1,191,201,0.7441269479061331,989
14,1,34,8,1,64,71,2,94,101,3,122,3,142,152,1,173,2,192,201,0.7438721374031134,990
11,3,30,10,2,62,71,1,92,101,2,124,3,142,152,4,171,2,192,201,0.7438377510996498,991
12,1,34,5,2,62,74,1,93,101,1,121,2,143,151,3,174,2,192,202,0.7434588859196477,992
13,1,31,2,1,61,75,4,93,101,1,121,2,141,152,4,174,1,191,201,0.7433482789273925,993
14,1,32,4,1,61,74,1,91,101,2,123,3,142,151,4,174,1,192,202,0.743164083143578,994
11,1,34,0,1,61,74,2,92,101,4,124,3,143,152,1,171,2,191,202,0.742519916316085,995
14,3,33,2,3,61,74,4,94,103,4,124,2,141,153,1,171,2,192,201,0.7424373157302168,996
14,2,32,6,2,63,72,1,93,101,4,124,1,143,153,3,172,1,191,202,0.74219971758024,997
11,1,30,7,3,62,74,4,91,103,2,123,1,141,152,3,172,1,191,201,0.7404122183878119,998
13,2,31,9,2,63,73,2,92,102,3,122,1,143,153,3,172,2,192,202,0.7399701654650077,999
12,3,32,5,3,64,71,3,92,102,3,124,1,141,151,2,172,2,192,202,0.7397909205399209,1000
14,1,33,1,3,61,71,3,92,102,4,123,3,143,152,1,174,1,191,201,0.7394315836069267,1001
12,2,31,0,3,62,73,1,93,103,1,124,2,143,153,3,172,1,191,202,0.7393597743028144,1002
11,2,32,0,1,63,72,2,94,102,4,123,2,142,151,1,171,2,192,201,0.7389918240729341,1003
11,2,30,4,3,65,75,1,94,101,3,123,2,141,153,1,172,2,191,201,0.7389005266233598,1004
11,1,32,1,2,62,73,2,94,101,1,122,3,143,152,1,173,1,192,202,0.7385934473454882,1005
12,1,30,4,3,61,75,2,91,103,1,124,2,142,152,2,173,2,192,202,0.737862779021609,1006
12,2,34,10,2,65,72,3,93,101,1,122,2,142,153,4,173,2,191,202,0.7378050465144157,1007
14,2,34,9,3,64,71,4,94,103,1,124,1,141,153,3,172,1,191,201,0.7377746196278943,1008
12,2,30,1,3,63,72,4,92,103,2,124,1,141,151,3,173,1,192,202,0.7372777139407013,1009
11,1,33,10,2,61,72,1,94,103,2,124,3,141,152,1,174,1,192,202,0.7371682125622196,1010
13,3,32,1,1,61,74,2,93,102,1,124,1,143,151,1,171,2,192,201,0.7368406929355372,1011
11,1,30,2,2,62,73,2,94,101,2,123,1,141,151,4,173,2,192,202,0.7365506124358796,1012
12,3,33,5,3,65,74,1,94,101,1,124,2,141,151,2,174,2,191,201,0.7361651868749611,1013
14,1,32,7,2,63,72,3,93,103,2,123,1,141,151,1,174,1,191,201,0.7356599192201897,1014
13,1,31,6,1,63,71,4,91,103,1,121,2,142,152,3,173,1,191,202,0.7352689609407687,1015
12,3,31,2,1,64,74,1,93,101,3,123,2,141,152,3,171,1,191,201,0.7348971054231884,1016
12,1,33,2,2,62,73,2,93,101,2,123,1,143,151,3,171,1,191,202,0.7347789627995011,1017
13,1,32,0,3,65,72,3,92,101,4,121,2,142,152,4,172,1,192,201,0.734403719598251,1018
14,3,31,2,1,64,74,1,93,102,2,123,3,141,151,3,173,2,191,202,0.73407807446386,1019
14,2,33,3,3,64,75,2,93,103,1,121,3,143,153,1,173,2,192,201,0.7334509576889917,1020
13,2,34,6,3,62,72,4,92,102,3,122,1,142,151,3,173,1,192,202,0.7329705470623074,1021
11,1,34,4,2,64,72,2,93,103,4,121,3,141,151,2,174,1,192,202,0.732832297880513,1022
13,1,34,9,3,63,74,3,92,103,1,122,3,143,152,1,172,2,191,202,0.7327979752948995,1023
14,2,31,1,1,61,72,4,91,103,1,122,2,141,153,4,171,2,191,202,0.732686473748422,1024
11,2,32,2,2,64,72,3,93,102,2,123,3,142,152,1,174,1,192,201,0.7325024386344593,1025
13,1,33,7,2,65,71,3,93,103,2,122,1,143,151,4,171,2,192,201,0.7324532813077941,1026
14,1,31,5,1,65,72,1,92,102,4,123,1,141,153,2,173,1,192,201,0.7324345452264451,1027
14,3,31,2,2,64,74,3,91,101,4,124,3,143,152,2,174,1,191,201,0.7320595111105852,1028
12,1,34,2,2,61,75,1,93,101,4,123,1,143,151,3,173,1,192,201,0.731606027,1029
12,1,33,5,1,62,75,3,93,101,1,124,2,141,152,4,172,2,192,201,0.7315158191189145,1030
14,3,32,10,3,61,71,3,93,101,1,121,3,142,152,3,171,1,191,201,0.7313372671234295,1031
11,2,30,5,1,61,73,4,92,103,1,122,2,143,151,3,171,1,191,202,0.7311556837071392,1032
11,2,30,1,1,62,72,1,92,101,3,124,1,143,151,1,172,2,192,201,0.7306733366921425,1033
12,3,30,2,1,62,73,1,93,103,3,122,1,141,153,4,171,2,192,202,0.7302387676225708,1034
12,2,34,1,1,62,74,3,93,103,4,123,3,142,152,4,172,2,191,201,0.7299643379827072,1035
14,3,33,1,3,64,73,1,93,101,3,122,1,142,153,3,171,1,191,202,0.7299356691013802,1036
11,3,33,3,1,61,74,1,94,103,3,124,1,142,151,4,171,1,192,202,0.7296389447790113,1037
11,3,33,7,3,63,73,2,92,102,1,122,2,142,151,2,171,1,191,202,0.7295717476943395,1038
12,1,34,1,1,65,73,3,92,101,3,123,1,141,152,1,173,2,192,202,0.7294943307975871,1039
14,3,32,4,1,65,75,4,94,102,1,124,1,142,152,2,173,2,192,201,0.7293890936028339,1040
11,1,32,9,1,63,72,3,92,103,4,123,2,141,153,4,174,1,191,201,0.7292762591639714,1041
11,1,34,8,3,64,73,3,92,102,1,121,1,141,151,3,174,1,192,201,0.7289519928463336,1042
11,3,34,8,3,61,71,1,93,103,1,122,2,143,151,2,172,1,192,202,0.7284475230827648,1043
13,2,34,3,1,65,71,2,91,103,2,124,2,143,151,2,171,1,191,201,0.7283406641070346,1044
14,1,31,8,1,61,75,4,91,101,3,124,2,141,152,3,171,1,191,201,0.7282694105441087,1045
14,2,31,7,1,64,74,4,91,102,1,123,3,142,153,2,171,2,192,202,0.7280524832657161,1046
14,2,34,0,3,65,74,1,94,102,3,123,3,142,152,4,174,2,192,202,0.727997206054061,1047
11,2,30,5,3,63,75,2,92,103,4,121,3,142,153,4,172,1,192,201,0.7277606651295503,1048
13,2,30,9,2,62,74,2,91,101,3,121,1,143,152,2,174,2,192,201,0.7267003126833109,1049
11,1,34,2,2,63,75,1,91,102,3,123,3,141,152,4,174,2,192,201,0.7266323543760407,1050
13,1,34,10,1,65,74,2,94,102,3,121,1,143,153,3,173,2,191,202,0.7266297612059297,1051
13,3,32,1,3,65,74,4,94,101,4,123,2,143,152,3,172,2,191,202,0.7264736870759354,1052
13,3,30,5,2,65,73,2,91,101,3,124,3,142,153,3,173,2,191,201,0.7260988646132182,1053
14,3,31,4,3,63,75,2,92,101,1,121,1,141,153,1,171,2,192,202,0.7259605039727293,1054
14,1,33,3,3,63,72,2,91,103,1,123,3,143,153,3,171,2,191,202,0.7255463944167493,1055
12,1,31,7,2,62,71,4,91,102,2,122,1,143,152,2,173,2,192,201,0.7250729290161664,1056
11,3,31,7,3,62,71,1,92,102,4,123,2,141,151,1,171,2,191,202,0.7249420192846466,1057
13,3,32,7,3,63,71,2,91,103,3,124,1,143,151,2,174,1,192,201,0.72481672121986,1058
14,1,30,2,2,63,75,3,93,102,3,122,1,141,153,3,172,1,191,202,0.7247721057865673,1059
14,2,34,8,2,63,74,1,92,101,3,123,1,143,152,4,174,1,191,202,0.7244079766540249,1060
14,3,33,3,3,63,72,4,94,101,1,123,3,142,151,3,171,2,192,201,0.7243167079512287,1061
13,2,30,3,2,63,75,1,93,103,2,122,3,141,152,1,174,1,191,202,0.7235740564518968,1062
12,1,30,9,2,62,73,2,91,102,2,123,2,142,153,1,172,2,192,201,0.723172538382228,1063
11,1,34,8,2,61,74,4,91,101,3,123,3,143,151,4,173,1,191,202,0.7230274217396676,1064
11,1,34,0,3,61,75,2,93,101,4,124,2,143,153,3,174,1,192,201,0.72302068,1065
11,3,31,4,1,62,73,1,94,102,1,122,1,143,151,2,172,1,192,201,0.7230144320062036,1066
11,2,32,9,3,62,74,1,92,102,3,124,1,142,152,3,172,2,191,201,0.7223907625123994,1067
11,1,31,0,1,64,73,3,93,103,4,124,2,141,153,4,173,1,192,201,0.7222930882770725,1068
14,1,30,6,3,63,71,2,94,101,1,123,3,141,151,2,172,2,192,201,0.7221867610262832,1069
11,2,34,2,1,64,73,4,93,102,1,123,3,143,153,2,173,1,192,201,0.7218360309951799,1070
11,3,33,9,3,61,75,3,93,101,4,124,3,143,152,2,173,1,192,201,0.72145307,1071
14,1,32,5,1,65,72,2,92,102,2,122,3,142,151,1,174,1,192,202,0.7211040727423409,1072
13,1,34,10,2,63,75,4,94,101,2,123,3,141,151,4,171,2,192,202,0.7208286989317909,1073
13,3,30,8,1,62,74,4,93,102,4,122,3,141,152,1,174,2,191,201,0.7192611605994322,1074
11,2,34,6,1,61,72,4,91,101,1,122,2,142,152,4,174,2,191,202,0.7192182988888458,1075
12,1,31,9,3,64,71,2,93,102,1,123,1,141,152,1,171,1,192,202,0.7191685276710496,1076
13,2,33,3,2,63,71,3,92,103,4,123,2,142,151,3,173,1,192,202,0.7187360748313685,1077
12,3,31,6,2,64,73,4,92,101,2,122,3,142,151,4,173,1,191,201,0.7183249295852087,1078
14,3,32,3,2,65,73,4,94,103,3,123,2,143,151,3,173,1,191,201,0.7181254928889347,1079
13,3,33,8,3,64,71,2,94,101,4,123,3,143,151,2,173,2,191,201,0.7181118190704355,1080
14,2,33,2,1,63,71,1,93,103,4,124,2,141,153,1,171,1,191,202,0.717792067380871,1081
14,3,31,6,2,64,74,3,91,102,3,122,1,143,152,1,172,2,192,201,0.7173702152479833,1082
14,2,30,0,3,63,73,4,92,102,2,121,1,142,152,2,174,2,191,201,0.717237145985994,1083
13,2,34,7,3,63,72,4,93,102,1,124,3,141,153,3,173,1,191,202,0.7171832999174564,1084
13,3,30,8,3,61,75,2,93,103,4,123,1,142,152,3,171,2,192,201,0.7167772623736971,1085
12,3,30,9,1,61,73,1,93,101,4,123,3,143,153,3,171,1,192,201,0.716289688581333,1086
12,3,32,2,1,65,73,1,91,103,1,124,1,142,152,2,173,1,191,201,0.7161827447480733,1087
13,1,34,8,2,62,73,2,92,102,4,122,2,141,151,3,172,2,192,201,0.7161721344893542,1088
14,3,32,9,3,63,73,3,92,103,2,124,3,143,152,2,173,1,191,202,0.7157146560252147,1089
12,2,34,4,3,65,74,2,94,101,3,124,1,142,153,2,173,1,191,202,0.7156516693613835,1090
11,1,30,9,2,65,72,1,94,102,4,124,3,143,151,3,174,2,192,202,0.7154064091831962,1091
12,3,31,4,1,63,71,2,93,103,3,121,3,141,153,1,171,2,192,202,0.7152808561474626,1092
12,1,31,2,1,61,71,3,94,102,3,123,3,143,153,2,171,2,192,202,0.7152173846377748,1093
13,3,30,0,3,65,73,3,94,102,4,123,3,142,153,3,173,1,191,202,0.7145254169277077,1094
14,2,31,6,3,65,75,3,93,103,4,123,3,141,153,2,174,2,192,202,0.7130661710499788,1095
11,3,32,10,2,62,72,4,92,101,2,124,3,141,152,1,172,1,191,201,0.7130125141240925,1096
13,2,31,10,1,62,73,1,91,102,2,124,3,143,151,2,171,1,192,202,0.7128778991105974,1097
14,3,30,0,1,65,74,2,94,103,4,121,1,141,153,3,172,2,192,202,0.7128166763306663,1098
13,2,33,2,2,61,75,3,94,101,4,123,3,142,153,4,173,2,191,201,0.7126927182351863,1099
11,1,30,6,3,65,73,2,92,102,1,124,3,143,152,4,173,2,192,202,0.7126565882283726,1100
13,1,31,3,3,64,73,4,93,103,3,124,2,141,151,3,173,1,191,202,0.7126242330652942,1101
14,1,34,3,1,65,75,4,93,101,4,121,3,143,152,4,173,1,191,201,0.712601111,1102
11,3,34,4,2,61,72,1,91,102,4,121,1,141,152,2,173,2,191,202,0.7123583531302822,1103
11,2,33,8,3,61,72,2,93,102,1,123,1,143,152,1,174,1,191,202,0.7122875273193358,1104
11,1,30,10,1,62,75,4,91,102,2,124,1,142,152,1,172,2,192,202,0.7121272513072702,1105
13,1,31,9,2,61,73,4,94,102,1,122,2,141,151,1,173,2,192,201,0.7118242294921094,1106
14,1,32,6,2,64,72,4,92,102,1,122,2,142,151,3,174,2,191,202,0.7114844655360887,1107
11,2,30,1,3,61,75,3,93,101,4,124,1,143,153,2,173,2,191,201,0.711459991,1108
11,2,33,3,2,65,74,4,92,103,4,123,2,143,151,3,174,1,191,202,0.7102047322070985,1109
14,1,34,6,1,63,73,2,94,102,2,124,1,141,153,2,174,2,192,202,0.7101150331331516,1110
13,2,33,2,2,64,73,4,91,101,1,121,3,141,152,2,174,2,192,201,0.7100985155980495,1111
14,2,32,5,3,65,75,4,93,101,4,122,2,143,152,4,173,2,192,201,0.710031333,1112
11,2,33,4,2,62,75,3,94,102,2,122,2,141,153,3,173,2,192,202,0.7099977237524032,1113
14,1,34,7,3,65,75,4,91,103,4,122,3,142,151,1,173,1,192,201,0.709136176264768,1114
11,3,32,6,2,64,72,2,93,101,4,124,1,143,153,2,171,2,191,201,0.7090379348209849,1115
12,3,30,10,1,63,74,1,92,102,1,123,1,143,152,2,174,2,192,201,0.708491407350249,1116
13,3,31,9,1,63,72,3,93,103,2,121,1,142,151,1,173,2,191,201,0.7083839061744951,1117
13,2,32,7,2,65,71,3,93,103,2,122,2,143,152,2,171,1,191,201,0.7081856297391881,1118
13,2,30,7,3,63,71,3,92,101,1,122,2,141,152,2,173,1,191,201,0.7081147530013077,1119
13,1,34,6,3,61,73,1,92,101,1,124,2,143,151,2,171,2,191,202,0.7078509729343692,1120
13,1,31,10,2,63,72,2,93,101,3,123,2,142,151,1,174,1,191,202,0.7069992042883655,1121
12,3,31,2,2,61,74,3,93,102,4,121,1,142,151,2,173,2,191,201,0.7067744231461727,1122
14,2,34,7,3,61,72,1,92,101,1,124,1,143,152,3,171,2,192,202,0.7065854439730463,1123
11,2,33,1,3,65,71,4,92,101,4,123,2,143,153,2,173,1,192,201,0.7065809163917076,1124
12,3,34,0,1,63,72,2,93,101,4,122,3,141,153,3,173,1,191,202,0.7062768062999915,1125
11,2,34,1,3,62,72,3,91,103,3,122,2,141,153,3,172,2,191,201,0.7062586148492765,1126
11,2,33,1,3,61,72,2,91,101,3,124,2,141,153,4,174,1,191,202,0.705838386427401,1127
13,1,30,7,3,62,71,1,91,101,2,121,1,141,153,1,173,2,192,201,0.7052802992344416,1128
11,2,32,6,3,65,72,4,92,103,4,122,2,141,151,2,172,1,192,201,0.7051711281984214,1129
12,2,30,0,3,63,72,3,91,103,3,122,2,142,153,3,172,1,192,201,0.704914387751206,1130
14,2,33,2,2,63,71,1,93,103,4,121,2,141,153,1,171,1,192,202,0.7046984620784559,1131
14,1,32,3,1,65,75,2,93,102,1,124,1,141,152,2,173,2,192,201,0.7044749733699445,1132
14,3,32,4,3,63,74,3,94,103,4,124,1,143,153,1,172,2,192,202,0.7043775351056376,1133
13,1,34,4,3,63,75,2,94,103,3,122,3,141,151,3,172,1,192,202,0.7041238574883353,1134
12,1,33,4,3,63,75,1,94,103,1,121,3,143,152,3,173,2,192,201,0.7039290375665417,1135
11,1,31,3,3,64,73,4,94,102,3,122,1,141,151,2,174,1,192,202,0.7039265069015966,1136
14,2,32,1,3,65,71,4,91,101,2,123,1,143,152,2,172,1,191,202,0.7036070312156751,1137
11,1,32,7,2,64,71,4,91,102,1,123,3,142,152,1,173,1,191,201,0.7033101923482071,1138
13,1,32,3,1,64,74,1,93,102,4,122,1,143,151,3,173,2,191,201,0.7030725120706048,1139
12,2,31,6,3,65,72,3,92,102,3,124,3,143,152,3,171,2,191,201,0.703064153290153,1140
13,1,33,3,3,63,75,1,93,102,2,123,1,141,152,2,173,2,191,201,0.7030442273530186,1141
14,3,31,8,1,61,73,3,91,103,4,122,2,142,153,1,173,1,192,202,0.7027793756632773,1142
13,1,33,7,3,65,75,1,94,101,1,124,1,141,151,4,174,1,191,202,0.7026542930469453,1143
12,2,31,1,3,65,74,4,92,102,2,124,2,143,152,1,171,1,192,202,0.7025244336187041,1144
11,1,30,8,3,61,74,1,93,103,4,123,1,143,152,1,173,1,191,202,0.7023742660014097,1145
12,2,32,0,1,65,72,1,92,101,1,121,3,141,153,3,171,1,191,201,0.7018303228088243,1146
14,2,31,10,2,64,71,1,92,102,4,122,2,141,151,4,173,1,191,201,0.70173074655081,1147
11,1,33,5,1,65,73,3,93,102,2,123,2,141,152,1,172,2,192,202,0.7009462934382532,1148
14,1,32,5,2,64,73,4,94,102,4,122,1,141,153,1,172,1,191,201,0.7007730887655723,1149
11,3,33,0,1,65,75,1,91,102,1,122,2,141,152,3,173,2,192,202,0.700633750455964,1150
11,3,33,8,2,65,71,4,94,102,3,124,2,141,152,2,174,2,192,201,0.7003943799053322,1151
11,1,34,2,3,61,75,1,92,101,4,122,1,143,152,2,173,1,191,201,0.700277015,1152
11,3,31,8,2,62,74,3,92,101,2,124,2,141,151,1,173,2,192,202,0.7000923959005028,1153
13,1,32,7,3,64,71,4,92,103,4,122,3,143,153,2,172,2,192,202,0.7000807137202032,1154
11,1,30,5,3,65,75,3,91,102,2,124,3,143,152,1,172,1,191,201,0.6993342269703727,1155
11,1,32,5,1,65,72,4,91,103,2,122,3,142,152,4,171,1,191,202,0.6988659136841144,1156
12,1,32,0,3,63,71,2,94,103,2,121,1,141,151,2,174,2,192,201,0.6986301508476073,1157
12,1,31,3,3,63,72,1,92,103,4,122,2,143,151,3,174,1,191,201,0.6980746911832238,1158
11,3,33,9,2,62,71,4,91,101,2,123,2,143,152,1,174,2,192,201,0.6979028835168772,1159
13,3,33,3,3,62,73,4,92,102,2,123,2,141,151,2,172,2,192,201,0.6977873884392142,1160
12,2,32,0,1,61,72,4,91,103,4,123,2,143,151,2,172,2,192,202,0.6974300992016492,1161
11,3,32,8,2,62,75,2,94,102,2,121,1,143,152,3,173,1,191,201,0.6974056183893963,1162
11,1,34,2,2,64,74,1,91,103,2,121,2,142,151,4,174,2,191,202,0.6973789007585383,1163
14,3,32,3,2,63,75,4,93,102,2,123,1,142,152,1,171,1,192,201,0.6973631585775928,1164
14,2,33,1,2,65,75,4,94,103,1,123,3,141,153,3,174,1,191,202,0.6972418435522542,1165
13,2,34,2,3,63,72,2,91,103,2,123,1,142,153,2,173,2,191,201,0.6971388423358529,1166
11,1,34,0,1,61,75,1,92,101,4,124,2,143,152,2,173,1,192,201,0.696901829,1167
13,2,31,4,1,63,71,1,91,102,3,124,2,142,153,2,171,2,192,201,0.6965911821687035,1168
12,3,33,10,3,65,74,2,94,102,2,121,2,141,151,1,171,1,191,201,0.6958087093551066,1169
13,2,32,5,2,61,72,3,92,103,4,121,2,142,152,4,171,2,191,202,0.6955616957096327,1170
11,1,31,2,2,64,72,3,93,102,3,124,2,142,152,3,171,2,191,202,0.6954661507219975,1171
12,2,33,2,2,64,72,3,91,101,4,124,2,143,153,3,174,1,191,202,0.6954274502377763,1172
11,2,31,8,3,64,72,4,93,101,2,124,3,142,153,2,172,2,191,201,0.6954272459496553,1173
12,3,31,4,1,61,74,1,91,101,1,121,3,143,151,3,174,2,191,202,0.6951885347904699,1174
12,1,34,3,1,61,75,2,93,101,4,121,2,143,152,3,172,1,191,201,0.694348159,1175
12,3,34,10,2,61,75,3,91,102,1,124,3,141,151,1,172,2,192,201,0.6940444486014982,1176
13,2,30,2,2,61,72,3,92,102,3,123,1,143,151,2,174,2,192,202,0.6939091354482426,1177
12,3,30,9,2,62,71,1,91,101,3,122,3,141,152,4,172,1,191,201,0.6938218290407706,1178
14,2,31,9,1,62,75,4,93,101,3,124,2,142,153,3,171,1,192,201,0.6937754472329511,1179
11,1,30,6,2,65,71,3,93,103,4,121,1,143,151,1,172,1,191,202,0.6937478113170704,1180
14,2,34,1,3,65,75,1,93,101,4,123,3,143,152,2,173,1,191,201,0.693609141,1181
14,3,30,2,1,65,75,2,94,101,2,122,3,142,153,3,174,2,192,202,0.693341727267191,1182
14,3,32,0,3,61,75,2,93,101,4,122,2,143,152,1,174,1,192,201,0.693068539,1183
