StatusExistingAcc,DurationMonth_C,CreditHistory,Purpose,CreditAmount_C,SavingsAccount,EmploymentLength,InstallmentRate,MarriedNSex,Debtors,ResidenceLength,Property,Age_C,InstallmentPlans,Housing,ExistingCredit,Job,NumPeopleLiable,Telephone,ForeignWorker,score,rank
11,1,33,5,2,65,72,2,93,101,1,122,2,143,152,2,172,2,192,202,0.7483902155435822,625
12,2,32,1,1,65,75,3,94,103,3,121,1,142,153,1,174,2,191,202,0.748121531798379,626
11,2,34,8,1,64,73,4,94,103,2,121,1,143,153,2,171,2,191,201,0.74808656812211,627
14,2,34,9,2,64,75,3,94,101,4,122,1,141,153,4,173,2,191,201,0.7480064518666999,628
13,3,30,3,2,63,73,3,92,103,4,123,3,143,152,3,173,1,192,202,0.747965690768894,629
12,3,33,6,3,64,74,2,93,101,3,123,3,143,153,4,171,1,192,202,0.7476210754750517,630
14,3,31,10,2,65,72,4,93,102,1,121,2,142,151,2,173,2,191,202,0.7475216817059275,631
14,2,34,2,3,65,71,4,94,102,2,122,2,141,151,4,174,1,191,201,0.7473041137281325,632
14,1,33,1,1,65,73,4,93,103,3,123,3,143,152,2,173,2,191,201,0.7470225614635612,633
11,1,33,10,1,61,73,3,92,103,2,124,1,141,153,4,172,2,191,202,0.7468833146221048,634
11,2,33,9,1,62,73,1,92,103,1,124,3,143,152,3,172,1,192,202,0.7458289807761234,635
11,3,31,8,1,63,71,4,91,102,3,121,1,142,151,3,171,1,191,201,0.7455739159230134,636
11,2,33,9,2,64,73,1,93,102,4,123,2,143,153,4,173,2,192,202,0.7445001263448214,637
11,1,34,0,2,61,75,1,92,101,4,121,1,141,151,3,173,1,192,201,0.744449197,638
14,1,34,8,1,64,71,2,94,101,3,122,3,142,152,1,173,2,192,201,0.7438721374031134,639
11,3,30,10,2,62,71,1,92,101,2,124,3,142,152,4,171,2,192,201,0.7438377510996498,640
13,1,31,2,1,61,75,4,93,101,1,121,2,141,152,4,174,1,191,201,0.7433482789273925,641
14,1,32,4,1,61,74,1,91,101,2,123,3,142,151,4,174,1,192,202,0.743164083143578,642
11,1,34,0,1,61,74,2,92,101,4,124,3,143,152,1,171,2,191,202,0.742519916316085,643
14,3,33,2,3,61,74,4,94,103,4,124,2,141,153,1,171,2,192,201,0.7424373157302168,644
13,2,31,9,2,63,73,2,92,102,3,122,1,143,153,3,172,2,192,202,0.7399701654650077,645
14,1,33,1,3,61,71,3,92,102,4,123,3,143,152,1,174,1,191,201,0.7394315836069267,646
12,2,31,0,3,62,73,1,93,103,1,124,2,143,153,3,172,1,191,202,0.7393597743028144,647
11,2,32,0,1,63,72,2,94,102,4,123,2,142,151,1,171,2,192,201,0.7389918240729341,648
11,1,32,1,2,62,73,2,94,101,1,122,3,143,152,1,173,1,192,202,0.7385934473454882,649
12,1,30,4,3,61,75,2,91,103,1,124,2,142,152,2,173,2,192,202,0.737862779021609,650
12,2,34,10,2,65,72,3,93,101,1,122,2,142,153,4,173,2,191,202,0.7378050465144157,651
14,2,34,9,3,64,71,4,94,103,1,124,1,141,153,3,172,1,191,201,0.7377746196278943,652
12,2,30,1,3,63,72,4,92,103,2,124,1,141,151,3,173,1,192,202,0.7372777139407013,653
11,1,33,10,2,61,72,1,94,103,2,124,3,141,152,1,174,1,192,202,0.7371682125622196,654
12,3,33,5,3,65,74,1,94,101,1,124,2,141,151,2,174,2,191,201,0.7361651868749611,655
14,1,32,7,2,63,72,3,93,103,2,123,1,141,151,1,174,1,191,201,0.7356599192201897,656
13,1,31,6,1,63,71,4,91,103,1,121,2,142,152,3,173,1,191,202,0.7352689609407687,657
12,3,31,2,1,64,74,1,93,101,3,123,2,141,152,3,171,1,191,201,0.7348971054231884,658
14,3,31,2,1,64,74,1,93,102,2,123,3,141,151,3,173,2,191,202,0.73407807446386,659
14,2,33,3,3,64,75,2,93,103,1,121,3,143,153,1,173,2,192,201,0.7334509576889917,660
13,2,34,6,3,62,72,4,92,102,3,122,1,142,151,3,173,1,192,202,0.7329705470623074,661
11,1,34,4,2,64,72,2,93,103,4,121,3,141,151,2,174,1,192,202,0.732832297880513,662
13,1,34,9,3,63,74,3,92,103,1,122,3,143,152,1,172,2,191,202,0.7327979752948995,663
14,2,31,1,1,61,72,4,91,103,1,122,2,141,153,4,171,2,191,202,0.732686473748422,664
11,2,32,2,2,64,72,3,93,102,2,123,3,142,152,1,174,1,192,201,0.7325024386344593,665
13,1,33,7,2,65,71,3,93,103,2,122,1,143,151,4,171,2,192,201,0.7324532813077941,666
14,1,31,5,1,65,72,1,92,102,4,123,1,141,153,2,173,1,192,201,0.7324345452264451,667
14,3,31,2,2,64,74,3,91,101,4,124,3,143,152,2,174,1,191,201,0.7320595111105852,668
12,1,34,2,2,61,75,1,93,101,4,123,1,143,151,3,173,1,192,201,0.731606027,669
14,3,32,10,3,61,71,3,93,101,1,121,3,142,152,3,171,1,191,201,0.7313372671234295,670
11,2,30,1,1,62,72,1,92,101,3,124,1,143,151,1,172,2,192,201,0.7306733366921425,671
12,3,30,2,1,62,73,1,93,103,3,122,1,141,153,4,171,2,192,202,0.7302387676225708,672
12,2,34,1,1,62,74,3,93,103,4,123,3,142,152,4,172,2,191,201,0.7299643379827072,673
11,3,33,3,1,61,74,1,94,103,3,124,1,142,151,4,171,1,192,202,0.7296389447790113,674
11,3,33,7,3,63,73,2,92,102,1,122,2,142,151,2,171,1,191,202,0.7295717476943395,675
11,1,32,9,1,63,72,3,92,103,4,123,2,141,153,4,174,1,191,201,0.7292762591639714,676
14,1,31,8,1,61,75,4,91,101,3,124,2,141,152,3,171,1,191,201,0.7282694105441087,677
14,2,31,7,1,64,74,4,91,102,1,123,3,142,153,2,171,2,192,202,0.7280524832657161,678
14,2,34,0,3,65,74,1,94,102,3,123,3,142,152,4,174,2,192,202,0.727997206054061,679
11,2,30,5,3,63,75,2,92,103,4,121,3,142,153,4,172,1,192,201,0.7277606651295503,680
13,2,30,9,2,62,74,2,91,101,3,121,1,143,152,2,174,2,192,201,0.7267003126833109,681
11,1,34,2,2,63,75,1,91,102,3,123,3,141,152,4,174,2,192,201,0.7266323543760407,682
13,1,34,10,1,65,74,2,94,102,3,121,1,143,153,3,173,2,191,202,0.7266297612059297,683
13,3,32,1,3,65,74,4,94,101,4,123,2,143,152,3,172,2,191,202,0.7264736870759354,684
14,1,33,3,3,63,72,2,91,103,1,123,3,143,153,3,171,2,191,202,0.7255463944167493,685
12,1,31,7,2,62,71,4,91,102,2,122,1,143,152,2,173,2,192,201,0.7250729290161664,686
11,3,31,7,3,62,71,1,92,102,4,123,2,141,151,1,171,2,191,202,0.7249420192846466,687
13,3,32,7,3,63,71,2,91,103,3,124,1,143,151,2,174,1,192,201,0.72481672121986,688
14,1,30,2,2,63,75,3,93,102,3,122,1,141,153,3,172,1,191,202,0.7247721057865673,689
14,3,33,3,3,63,72,4,94,101,1,123,3,142,151,3,171,2,192,201,0.7243167079512287,690
11,1,34,8,2,61,74,4,91,101,3,123,3,143,151,4,173,1,191,202,0.7230274217396676,691
11,1,34,0,3,61,75,2,93,101,4,124,2,143,153,3,174,1,192,201,0.72302068,692
11,3,31,4,1,62,73,1,94,102,1,122,1,143,151,2,172,1,192,201,0.7230144320062036,693
11,2,32,9,3,62,74,1,92,102,3,124,1,142,152,3,172,2,191,201,0.7223907625123994,694
11,1,31,0,1,64,73,3,93,103,4,124,2,141,153,4,173,1,192,201,0.7222930882770725,695
11,2,34,2,1,64,73,4,93,102,1,123,3,143,153,2,173,1,192,201,0.7218360309951799,696
11,3,33,9,3,61,75,3,93,101,4,124,3,143,152,2,173,1,192,201,0.72145307,697
13,3,30,8,1,62,74,4,93,102,4,122,3,141,152,1,174,2,191,201,0.7192611605994322,698
11,2,34,6,1,61,72,4,91,101,1,122,2,142,152,4,174,2,191,202,0.7192182988888458,699
12,1,31,9,3,64,71,2,93,102,1,123,1,141,152,1,171,1,192,202,0.7191685276710496,700
12,3,31,6,2,64,73,4,92,101,2,122,3,142,151,4,173,1,191,201,0.7183249295852087,701
14,3,32,3,2,65,73,4,94,103,3,123,2,143,151,3,173,1,191,201,0.7181254928889347,702
13,3,33,8,3,64,71,2,94,101,4,123,3,143,151,2,173,2,191,201,0.7181118190704355,703
14,2,33,2,1,63,71,1,93,103,4,124,2,141,153,1,171,1,191,202,0.717792067380871,704
14,3,31,6,2,64,74,3,91,102,3,122,1,143,152,1,172,2,192,201,0.7173702152479833,705
14,2,30,0,3,63,73,4,92,102,2,121,1,142,152,2,174,2,191,201,0.717237145985994,706
13,2,34,7,3,63,72,4,93,102,1,124,3,141,153,3,173,1,191,202,0.7171832999174564,707
13,3,30,8,3,61,75,2,93,103,4,123,1,142,152,3,171,2,192,201,0.7167772623736971,708
12,3,30,9,1,61,73,1,93,101,4,123,3,143,153,3,171,1,192,201,0.716289688581333,709
12,2,34,4,3,65,74,2,94,101,3,124,1,142,153,2,173,1,191,202,0.7156516693613835,710
11,1,30,9,2,65,72,1,94,102,4,124,3,143,151,3,174,2,192,202,0.7154064091831962,711
12,3,31,4,1,63,71,2,93,103,3,121,3,141,153,1,171,2,192,202,0.7152808561474626,712
12,1,31,2,1,61,71,3,94,102,3,123,3,143,153,2,171,2,192,202,0.7152173846377748,713
13,3,30,0,3,65,73,3,94,102,4,123,3,142,153,3,173,1,191,202,0.7145254169277077,714
14,2,31,6,3,65,75,3,93,103,4,123,3,141,153,2,174,2,192,202,0.7130661710499788,715
11,3,32,10,2,62,72,4,92,101,2,124,3,141,152,1,172,1,191,201,0.7130125141240925,716
11,1,30,6,3,65,73,2,92,102,1,124,3,143,152,4,173,2,192,202,0.7126565882283726,717
14,1,34,3,1,65,75,4,93,101,4,121,3,143,152,4,173,1,191,201,0.712601111,718
11,3,34,4,2,61,72,1,91,102,4,121,1,141,152,2,173,2,191,202,0.7123583531302822,719
11,1,30,10,1,62,75,4,91,102,2,124,1,142,152,1,172,2,192,202,0.7121272513072702,720
13,1,31,9,2,61,73,4,94,102,1,122,2,141,151,1,173,2,192,201,0.7118242294921094,721
14,1,32,6,2,64,72,4,92,102,1,122,2,142,151,3,174,2,191,202,0.7114844655360887,722
11,2,30,1,3,61,75,3,93,101,4,124,1,143,153,2,173,2,191,201,0.711459991,723
14,1,34,6,1,63,73,2,94,102,2,124,1,141,153,2,174,2,192,202,0.7101150331331516,724
13,2,33,2,2,64,73,4,91,101,1,121,3,141,152,2,174,2,192,201,0.7100985155980495,725
14,2,32,5,3,65,75,4,93,101,4,122,2,143,152,4,173,2,192,201,0.710031333,726
11,2,33,4,2,62,75,3,94,102,2,122,2,141,153,3,173,2,192,202,0.7099977237524032,727
14,1,34,7,3,65,75,4,91,103,4,122,3,142,151,1,173,1,192,201,0.709136176264768,728
11,3,32,6,2,64,72,2,93,101,4,124,1,143,153,2,171,2,191,201,0.7090379348209849,729
12,3,30,10,1,63,74,1,92,102,1,123,1,143,152,2,174,2,192,201,0.708491407350249,730
13,3,31,9,1,63,72,3,93,103,2,121,1,142,151,1,173,2,191,201,0.7083839061744951,731
13,2,30,7,3,63,71,3,92,101,1,122,2,141,152,2,173,1,191,201,0.7081147530013077,732
13,1,31,10,2,63,72,2,93,101,3,123,2,142,151,1,174,1,191,202,0.7069992042883655,733
11,2,33,1,3,65,71,4,92,101,4,123,2,143,153,2,173,1,192,201,0.7065809163917076,734
11,2,34,1,3,62,72,3,91,103,3,122,2,141,153,3,172,2,191,201,0.7062586148492765,735
11,2,33,1,3,61,72,2,91,101,3,124,2,141,153,4,174,1,191,202,0.705838386427401,736
13,1,30,7,3,62,71,1,91,101,2,121,1,141,153,1,173,2,192,201,0.7052802992344416,737
12,2,30,0,3,63,72,3,91,103,3,122,2,142,153,3,172,1,192,201,0.704914387751206,738
14,2,33,2,2,63,71,1,93,103,4,121,2,141,153,1,171,1,192,202,0.7046984620784559,739
13,1,34,4,3,63,75,2,94,103,3,122,3,141,151,3,172,1,192,202,0.7041238574883353,740
12,1,33,4,3,63,75,1,94,103,1,121,3,143,152,3,173,2,192,201,0.7039290375665417,741
11,1,31,3,3,64,73,4,94,102,3,122,1,141,151,2,174,1,192,202,0.7039265069015966,742
14,2,32,1,3,65,71,4,91,101,2,123,1,143,152,2,172,1,191,202,0.7036070312156751,743
13,1,33,3,3,63,75,1,93,102,2,123,1,141,152,2,173,2,191,201,0.7030442273530186,744
14,3,31,8,1,61,73,3,91,103,4,122,2,142,153,1,173,1,192,202,0.7027793756632773,745
12,2,31,1,3,65,74,4,92,102,2,124,2,143,152,1,171,1,192,202,0.7025244336187041,746
11,1,30,8,3,61,74,1,93,103,4,123,1,143,152,1,173,1,191,202,0.7023742660014097,747
12,2,32,0,1,65,72,1,92,101,1,121,3,141,153,3,171,1,191,201,0.7018303228088243,748
14,2,31,10,2,64,71,1,92,102,4,122,2,141,151,4,173,1,191,201,0.70173074655081,749
14,1,32,5,2,64,73,4,94,102,4,122,1,141,153,1,172,1,191,201,0.7007730887655723,750
11,3,33,0,1,65,75,1,91,102,1,122,2,141,152,3,173,2,192,202,0.700633750455964,751
11,1,34,2,3,61,75,1,92,101,4,122,1,143,152,2,173,1,191,201,0.700277015,752
13,1,32,7,3,64,71,4,92,103,4,122,3,143,153,2,172,2,192,202,0.7000807137202032,753
11,1,30,5,3,65,75,3,91,102,2,124,3,143,152,1,172,1,191,201,0.6993342269703727,754
11,1,32,5,1,65,72,4,91,103,2,122,3,142,152,4,171,1,191,202,0.6988659136841144,755
12,1,32,0,3,63,71,2,94,103,2,121,1,141,151,2,174,2,192,201,0.6986301508476073,756
12,1,31,3,3,63,72,1,92,103,4,122,2,143,151,3,174,1,191,201,0.6980746911832238,757
11,3,33,9,2,62,71,4,91,101,2,123,2,143,152,1,174,2,192,201,0.6979028835168772,758
13,3,33,3,3,62,73,4,92,102,2,123,2,141,151,2,172,2,192,201,0.6977873884392142,759
12,2,32,0,1,61,72,4,91,103,4,123,2,143,151,2,172,2,192,202,0.6974300992016492,760
11,3,32,8,2,62,75,2,94,102,2,121,1,143,152,3,173,1,191,201,0.6974056183893963,761
11,1,34,2,2,64,74,1,91,103,2,121,2,142,151,4,174,2,191,202,0.6973789007585383,762
14,2,33,1,2,65,75,4,94,103,1,123,3,141,153,3,174,1,191,202,0.6972418435522542,763
13,2,34,2,3,63,72,2,91,103,2,123,1,142,153,2,173,2,191,201,0.6971388423358529,764
11,1,34,0,1,61,75,1,92,101,4,124,2,143,152,2,173,1,192,201,0.696901829,765
13,2,31,4,1,63,71,1,91,102,3,124,2,142,153,2,171,2,192,201,0.6965911821687035,766
13,2,32,5,2,61,72,3,92,103,4,121,2,142,152,4,171,2,191,202,0.6955616957096327,767
11,1,31,2,2,64,72,3,93,102,3,124,2,142,152,3,171,2,191,202,0.6954661507219975,768
11,2,31,8,3,64,72,4,93,101,2,124,3,142,153,2,172,2,191,201,0.6954272459496553,769
12,3,31,4,1,61,74,1,91,101,1,121,3,143,151,3,174,2,191,202,0.6951885347904699,770
12,1,34,3,1,61,75,2,93,101,4,121,2,143,152,3,172,1,191,201,0.694348159,771
12,3,34,10,2,61,75,3,91,102,1,124,3,141,151,1,172,2,192,201,0.6940444486014982,772
13,2,30,2,2,61,72,3,92,102,3,123,1,143,151,2,174,2,192,202,0.6939091354482426,773
11,1,30,6,2,65,71,3,93,103,4,121,1,143,151,1,172,1,191,202,0.6937478113170704,774
14,2,34,1,3,65,75,1,93,101,4,123,3,143,152,2,173,1,191,201,0.693609141,775
14,3,32,0,3,61,75,2,93,101,4,122,2,143,152,1,174,1,192,201,0.693068539,776
12,1,31,10,1,63,71,3,93,102,1,123,1,142,151,1,174,1,191,202,0.6927303497497067,777
13,1,34,0,1,61,75,1,93,101,4,121,2,143,152,2,173,2,191,202,0.691957378,778
14,1,30,1,1,64,71,1,94,103,4,123,3,143,151,4,172,1,191,201,0.6919418584445471,779
14,1,33,7,3,63,71,3,92,102,2,123,1,143,152,2,173,2,191,201,0.6910984186970046,780
13,3,32,6,1,62,73,1,93,101,1,124,2,142,153,1,174,1,191,202,0.6906243371390243,781
13,1,33,7,2,64,74,3,92,102,1,122,1,143,152,1,174,2,192,202,0.6906038289458939,782
13,1,34,4,3,63,71,1,92,101,2,123,3,143,152,3,173,1,192,202,0.6902570980445336,783
12,1,31,4,1,61,72,1,94,103,1,121,1,142,152,2,173,1,192,201,0.6901276565682073,784
14,1,34,1,2,61,75,1,93,101,4,123,2,143,152,1,174,1,192,201,0.689963428,785
11,3,31,9,2,63,72,1,92,101,2,122,2,141,153,3,173,2,191,202,0.6898555078885789,786
12,2,32,2,2,64,74,2,94,102,2,123,2,141,153,4,171,2,192,202,0.6894632998049942,787
14,3,33,5,3,63,71,1,93,101,2,124,1,141,152,1,173,2,192,202,0.6893180643594023,788
13,1,32,3,1,61,73,1,94,102,4,121,1,141,152,3,172,1,192,202,0.6886866906510846,789
12,3,30,8,3,61,72,4,91,103,4,121,2,141,153,4,171,2,192,202,0.6882393954011277,790
11,3,32,10,3,63,73,3,94,103,3,123,1,141,151,3,171,2,191,201,0.6882139540513326,791
12,2,33,7,2,61,72,1,92,102,3,124,3,141,151,4,171,1,192,202,0.687899419935959,792
11,2,34,9,2,62,71,4,92,103,4,123,2,141,153,1,171,1,191,201,0.6876742214217314,793
14,3,33,9,2,61,75,1,93,101,1,122,2,141,152,4,172,2,191,202,0.687023211495177,794
11,3,31,9,3,64,74,1,91,101,1,121,3,141,152,3,172,1,192,202,0.6868846660072342,795
14,1,32,3,2,62,75,2,93,101,4,123,1,143,152,2,173,1,191,201,0.686877437,796
12,3,31,2,2,62,75,2,91,103,2,121,1,142,151,1,171,2,192,201,0.6867458209703976,797
14,3,34,0,3,64,73,4,93,103,3,124,1,142,151,1,171,2,192,201,0.6865373726158387,798
14,1,34,6,2,61,75,2,92,101,4,124,3,141,153,3,172,1,191,201,0.686238379,799
13,2,31,1,2,64,71,2,92,102,1,122,3,141,151,3,171,2,192,202,0.6856415219728987,800
13,1,30,4,3,62,74,2,91,101,1,124,1,141,153,4,171,2,192,201,0.685529996131522,801
12,1,33,4,3,61,75,3,92,101,2,121,2,143,153,3,171,1,192,202,0.6854288825841034,802
12,2,32,0,1,61,74,4,93,103,2,121,2,143,152,3,174,1,191,201,0.6842164695846569,803
12,3,31,3,3,64,73,3,93,101,2,121,1,142,152,4,172,1,192,202,0.6840493384270055,804
13,3,32,8,2,62,74,1,91,101,3,123,3,141,151,1,172,1,192,201,0.6840429772010284,805
11,3,31,4,2,62,74,2,92,101,3,124,3,142,152,3,174,2,192,202,0.6835236608131867,806
13,3,32,0,1,61,72,4,93,103,1,121,1,143,152,2,173,1,192,202,0.683408890214187,807
11,2,32,2,2,65,71,2,94,103,1,124,3,141,151,4,172,1,191,202,0.6832711099201171,808
13,3,31,4,2,62,74,2,92,103,3,121,1,143,152,2,174,1,191,202,0.6832122723980111,809
12,2,33,1,3,61,74,4,93,101,3,123,1,143,151,3,171,1,192,202,0.6824002225822345,810
13,1,32,3,1,64,73,1,94,103,1,122,3,141,151,1,172,1,192,202,0.6817228576053214,811
13,1,31,5,1,62,75,2,93,103,4,122,2,142,153,2,171,1,191,202,0.6815929990663436,812
11,1,34,1,3,61,75,2,92,101,4,124,2,143,153,2,174,2,192,201,0.681490236,813
13,1,30,8,1,62,71,4,92,101,4,124,1,143,151,3,171,1,191,202,0.6808517669022475,814
14,3,34,10,1,65,73,4,91,101,4,123,3,142,152,4,172,1,192,202,0.6804496131778681,815
13,2,32,3,3,62,71,1,93,103,1,121,3,142,151,4,174,1,191,202,0.6802607833162949,816
11,1,30,4,2,61,73,4,91,101,1,124,2,142,151,4,173,1,191,202,0.6802167299609481,817
13,1,31,2,3,65,75,4,94,103,1,121,1,141,153,3,172,1,191,201,0.6795709666058439,818
13,3,34,0,1,64,73,4,93,103,3,124,3,143,153,1,171,1,191,202,0.6792647542304506,819
11,2,30,0,3,62,72,2,91,102,3,121,2,141,153,1,173,2,191,201,0.6788721666544676,820
14,2,34,6,2,64,73,2,94,102,3,124,1,141,153,1,171,2,191,201,0.6786727189148437,821
12,2,30,3,1,61,72,4,92,103,2,121,2,141,153,2,172,2,192,201,0.6781279265012519,822
14,3,31,7,3,63,75,4,93,101,2,121,1,142,152,1,173,1,192,202,0.6770751148146131,823
13,2,34,5,3,63,74,4,94,102,2,121,1,142,151,1,174,2,191,201,0.6763405049939202,824
14,2,34,4,3,64,73,4,91,103,3,124,3,141,151,2,172,1,192,202,0.6760261920376279,825
12,2,33,5,2,62,71,1,93,103,4,124,1,143,151,3,174,1,191,201,0.6752657847303136,826
12,3,31,6,2,63,73,3,92,103,2,123,2,141,153,3,174,2,192,201,0.6749996354328062,827
11,1,30,9,3,63,75,3,94,103,2,123,3,142,151,2,174,1,192,201,0.674182814804668,828
13,3,32,9,2,61,73,4,94,102,2,123,1,143,152,4,172,1,191,202,0.6738446571728939,829
12,2,31,1,2,65,72,2,94,101,1,122,3,142,151,1,172,2,192,202,0.6729934383875383,830
11,1,34,3,1,64,75,4,92,101,4,122,3,143,151,2,174,1,192,201,0.672584081,831
14,2,34,4,2,64,74,4,91,101,2,124,2,142,153,4,173,2,192,201,0.6721601199120866,832
12,2,33,0,2,61,75,4,93,101,4,124,3,141,153,2,173,1,192,201,0.671984466,833
13,2,33,6,1,62,73,4,93,103,3,121,3,141,152,4,173,2,192,201,0.6717230543226047,834
11,3,33,8,1,62,75,1,91,102,3,122,1,142,151,3,173,2,192,202,0.6712394162674408,835
11,2,31,0,2,63,74,4,92,103,4,122,2,141,152,1,171,1,191,201,0.6707089438067739,836
14,1,34,3,1,61,72,1,92,103,4,123,2,143,152,1,171,2,192,202,0.6705678053279455,837
13,3,30,0,2,61,75,3,93,102,4,123,2,143,152,3,174,1,191,202,0.6704660729134488,838
11,2,34,1,3,61,75,3,93,101,4,124,2,143,153,3,174,2,192,201,0.670373801,839
12,2,30,9,3,61,75,2,92,101,4,124,2,143,153,2,174,1,192,201,0.670258184,840
13,2,32,4,3,62,72,1,91,101,2,124,1,141,151,1,172,2,192,201,0.6698292552135097,841
11,1,33,2,2,61,75,1,92,101,4,122,1,143,152,2,172,1,191,201,0.669780358,842
13,3,32,0,1,62,73,1,91,101,3,121,3,141,153,4,172,1,192,202,0.6697729866142871,843
11,3,30,9,3,64,72,1,91,102,3,124,3,143,152,1,172,1,191,202,0.669732504511694,844
11,3,31,0,1,61,74,4,92,101,2,123,2,141,151,3,173,2,192,202,0.6690467178671793,845
12,2,33,1,1,62,74,4,92,102,1,121,2,141,152,3,171,1,192,202,0.668886419213799,846
12,3,30,6,3,65,74,3,91,101,1,122,3,142,152,1,173,1,191,202,0.6688375666802954,847
14,3,31,3,3,64,73,2,93,103,3,124,2,142,153,2,171,1,192,202,0.6688371664722067,848
14,1,34,3,1,61,75,4,93,101,4,121,3,143,152,3,173,1,191,201,0.668269955,849
12,2,34,0,3,64,72,2,93,103,1,122,3,142,151,3,174,1,192,201,0.6680120934456574,850
12,3,32,5,1,62,75,3,93,102,2,124,1,141,153,4,172,1,192,202,0.6679521976579678,851
13,3,33,3,3,63,75,3,92,102,1,122,1,142,151,3,173,1,192,201,0.6674394855365896,852
13,1,31,3,1,65,71,2,94,102,3,124,2,143,152,4,173,2,192,201,0.6673097372546378,853
12,1,30,1,3,61,73,3,93,101,1,124,1,141,153,2,173,2,192,201,0.6672466425204819,854
11,2,32,6,3,61,72,4,94,101,2,124,2,143,152,1,173,2,191,202,0.6671933409988479,855
12,2,30,9,3,63,71,2,91,103,2,122,3,141,152,1,172,1,192,202,0.6665131661539325,856
11,2,30,6,1,63,74,4,91,101,4,123,3,142,152,1,173,2,191,202,0.6664148794767113,857
12,3,34,8,1,65,71,4,91,102,2,123,1,141,151,3,173,2,191,202,0.6652965344889303,858
11,1,34,9,3,63,75,4,91,103,2,124,2,141,153,4,172,2,191,201,0.6651099542577917,859
13,3,31,3,1,65,75,2,91,103,3,123,1,141,151,3,174,1,192,201,0.665024477097267,860
12,3,33,8,3,62,75,3,92,103,4,123,3,142,153,3,173,1,191,202,0.6648068092472306,861
14,3,32,10,1,63,75,3,92,101,1,123,1,141,153,1,172,2,191,202,0.6647198194614489,862
14,1,31,0,3,61,75,2,93,101,4,124,2,141,152,2,174,2,192,201,0.664675126,863
11,3,31,7,1,64,75,4,94,102,2,122,2,142,151,2,174,2,191,202,0.6645163190710914,864
12,1,33,8,1,63,75,4,94,102,1,121,2,142,151,3,172,1,192,202,0.6640115944194658,865
13,1,33,1,1,65,75,4,93,101,3,123,2,143,153,3,171,1,191,201,0.663429853128778,866
12,3,31,10,3,62,75,3,92,101,4,124,3,141,153,2,174,1,192,201,0.663366,867
14,2,34,8,2,64,74,4,94,103,3,122,3,142,153,1,172,1,192,201,0.6633606174902253,868
12,2,32,3,2,65,75,2,92,101,4,123,1,143,152,1,173,1,191,201,0.663230962,869
14,1,30,2,2,61,75,2,93,101,4,122,1,143,152,2,173,1,191,201,0.662869959,870
11,2,34,1,3,61,75,4,93,101,4,124,2,143,153,2,173,1,192,201,0.662783246,871
14,3,31,8,3,64,74,1,94,102,2,122,3,142,151,1,173,1,191,202,0.6622273960262469,872
12,1,34,7,1,61,75,4,93,101,2,124,3,141,153,1,171,2,192,202,0.6621618494970238,873
11,3,30,2,3,65,71,2,91,102,4,121,1,141,151,2,173,2,191,202,0.6620938984352681,874
14,1,32,8,1,63,74,2,94,102,3,122,1,142,153,2,171,1,192,202,0.6620232364908808,875
11,3,30,2,3,63,71,2,93,103,1,121,3,141,152,2,174,2,192,202,0.6619704565312233,876
11,2,34,1,3,62,74,1,94,101,4,123,1,143,151,2,173,1,191,201,0.66152139,877
14,1,32,6,1,61,75,4,93,101,4,122,2,141,152,3,173,2,192,201,0.66134977,878
13,1,34,0,1,62,75,2,91,101,4,123,1,143,152,2,173,2,192,201,0.661154365,879
12,3,34,9,2,62,73,3,92,102,1,124,3,143,153,4,173,2,192,202,0.6609807249919868,880
11,1,34,10,1,61,75,3,93,101,4,124,3,141,153,2,174,2,192,201,0.66050206,881
11,2,30,9,3,61,75,2,93,101,4,123,1,143,151,2,173,1,191,201,0.66044109,882
11,2,34,8,2,64,71,1,93,102,2,123,2,141,153,2,171,2,191,201,0.6602754149402961,883
11,2,30,7,1,63,75,1,93,102,2,124,1,142,152,3,172,2,191,202,0.6601005309951511,884
11,2,34,7,1,64,71,4,93,103,2,123,2,141,153,3,174,2,192,202,0.6599225648129179,885
12,1,34,10,1,62,71,2,91,102,1,123,2,142,153,2,174,2,192,201,0.6595506412793635,886
14,1,32,10,1,64,74,2,92,101,1,124,3,142,153,2,173,2,192,201,0.6592521309256908,887
12,3,32,8,1,61,74,1,92,103,1,122,2,141,151,1,172,1,192,201,0.6590899492425955,888
11,1,31,10,2,65,74,4,93,102,1,124,3,143,151,3,171,1,191,202,0.658998615127841,889
11,2,32,1,3,63,75,3,92,102,4,121,1,141,153,3,172,1,191,202,0.65898132877479,890
12,3,34,4,2,63,74,2,91,102,1,121,1,142,152,3,173,2,192,201,0.6589807021077861,891
14,1,30,7,3,64,73,3,93,102,2,121,3,143,153,4,173,2,191,201,0.6588367276429625,892
14,1,30,7,2,63,71,2,93,103,3,124,3,141,151,4,172,2,191,201,0.658494888278703,893
14,3,34,0,3,65,75,2,93,101,4,124,3,141,153,1,174,1,192,201,0.658365245,894
12,1,32,9,1,61,75,2,92,101,4,122,2,143,152,1,173,2,191,201,0.657064398,895
14,1,32,2,2,61,75,4,93,101,4,122,2,141,152,3,173,2,192,201,0.656994847,896
13,3,31,9,1,61,73,4,91,102,4,124,3,141,152,1,174,2,191,201,0.656985868450179,897
12,2,33,10,2,64,72,1,94,101,4,122,2,142,153,3,174,2,192,202,0.6567902768179663,898
