StatusExistingAcc,DurationMonth_C,CreditHistory,Purpose,CreditAmount_C,SavingsAccount,EmploymentLength,InstallmentRate,MarriedNSex,Debtors,ResidenceLength,Property,Age_C,InstallmentPlans,Housing,ExistingCredit,Job,NumPeopleLiable,Telephone,ForeignWorker,score,rank
11,1,30,8,3,61,74,1,93,103,4,123,1,143,152,1,173,1,191,202,0.7023742660014097,584
12,2,32,0,1,65,72,1,92,101,1,121,3,141,153,3,171,1,191,201,0.7018303228088243,585
14,2,31,10,2,64,71,1,92,102,4,122,2,141,151,4,173,1,191,201,0.70173074655081,586
14,1,32,5,2,64,73,4,94,102,4,122,1,141,153,1,172,1,191,201,0.7007730887655723,587
11,1,34,2,3,61,75,1,92,101,4,122,1,143,152,2,173,1,191,201,0.700277015,588
13,1,32,7,3,64,71,4,92,103,4,122,3,143,153,2,172,2,192,202,0.7000807137202032,589
11,1,30,5,3,65,75,3,91,102,2,124,3,143,152,1,172,1,191,201,0.6993342269703727,590
11,1,32,5,1,65,72,4,91,103,2,122,3,142,152,4,171,1,191,202,0.6988659136841144,591
12,1,32,0,3,63,71,2,94,103,2,121,1,141,151,2,174,2,192,201,0.6986301508476073,592
12,1,31,3,3,63,72,1,92,103,4,122,2,143,151,3,174,1,191,201,0.6980746911832238,593
11,3,33,9,2,62,71,4,91,101,2,123,2,143,152,1,174,2,192,201,0.6979028835168772,594
13,3,33,3,3,62,73,4,92,102,2,123,2,141,151,2,172,2,192,201,0.6977873884392142,595
12,2,32,0,1,61,72,4,91,103,4,123,2,143,151,2,172,2,192,202,0.6974300992016492,596
11,3,32,8,2,62,75,2,94,102,2,121,1,143,152,3,173,1,191,201,0.6974056183893963,597
11,1,34,2,2,64,74,1,91,103,2,121,2,142,151,4,174,2,191,202,0.6973789007585383,598
13,2,34,2,3,63,72,2,91,103,2,123,1,142,153,2,173,2,191,201,0.6971388423358529,599
11,1,34,0,1,61,75,1,92,101,4,124,2,143,152,2,173,1,192,201,0.696901829,600
13,2,31,4,1,63,71,1,91,102,3,124,2,142,153,2,171,2,192,201,0.6965911821687035,601
13,2,32,5,2,61,72,3,92,103,4,121,2,142,152,4,171,2,191,202,0.6955616957096327,602
11,1,31,2,2,64,72,3,93,102,3,124,2,142,152,3,171,2,191,202,0.6954661507219975,603
11,2,31,8,3,64,72,4,93,101,2,124,3,142,153,2,172,2,191,201,0.6954272459496553,604
12,3,31,4,1,61,74,1,91,101,1,121,3,143,151,3,174,2,191,202,0.6951885347904699,605
12,1,34,3,1,61,75,2,93,101,4,121,2,143,152,3,172,1,191,201,0.694348159,606
12,3,34,10,2,61,75,3,91,102,1,124,3,141,151,1,172,2,192,201,0.6940444486014982,607
13,2,30,2,2,61,72,3,92,102,3,123,1,143,151,2,174,2,192,202,0.6939091354482426,608
14,2,34,1,3,65,75,1,93,101,4,123,3,143,152,2,173,1,191,201,0.693609141,609
14,3,32,0,3,61,75,2,93,101,4,122,2,143,152,1,174,1,192,201,0.693068539,610
13,1,34,0,1,61,75,1,93,101,4,121,2,143,152,2,173,2,191,202,0.691957378,611
14,1,30,1,1,64,71,1,94,103,4,123,3,143,151,4,172,1,191,201,0.6919418584445471,612
13,3,32,6,1,62,73,1,93,101,1,124,2,142,153,1,174,1,191,202,0.6906243371390243,613
13,1,33,7,2,64,74,3,92,102,1,122,1,143,152,1,174,2,192,202,0.6906038289458939,614
13,1,34,4,3,63,71,1,92,101,2,123,3,143,152,3,173,1,192,202,0.6902570980445336,615
12,1,31,4,1,61,72,1,94,103,1,121,1,142,152,2,173,1,192,201,0.6901276565682073,616
14,1,34,1,2,61,75,1,93,101,4,123,2,143,152,1,174,1,192,201,0.689963428,617
11,3,31,9,2,63,72,1,92,101,2,122,2,141,153,3,173,2,191,202,0.6898555078885789,618
12,2,32,2,2,64,74,2,94,102,2,123,2,141,153,4,171,2,192,202,0.6894632998049942,619
14,3,33,5,3,63,71,1,93,101,2,124,1,141,152,1,173,2,192,202,0.6893180643594023,620
13,1,32,3,1,61,73,1,94,102,4,121,1,141,152,3,172,1,192,202,0.6886866906510846,621
12,3,30,8,3,61,72,4,91,103,4,121,2,141,153,4,171,2,192,202,0.6882393954011277,622
11,3,32,10,3,63,73,3,94,103,3,123,1,141,151,3,171,2,191,201,0.6882139540513326,623
11,2,34,9,2,62,71,4,92,103,4,123,2,141,153,1,171,1,191,201,0.6876742214217314,624
14,3,33,9,2,61,75,1,93,101,1,122,2,141,152,4,172,2,191,202,0.687023211495177,625
11,3,31,9,3,64,74,1,91,101,1,121,3,141,152,3,172,1,192,202,0.6868846660072342,626
14,1,32,3,2,62,75,2,93,101,4,123,1,143,152,2,173,1,191,201,0.686877437,627
12,3,31,2,2,62,75,2,91,103,2,121,1,142,151,1,171,2,192,201,0.6867458209703976,628
14,3,34,0,3,64,73,4,93,103,3,124,1,142,151,1,171,2,192,201,0.6865373726158387,629
14,1,34,6,2,61,75,2,92,101,4,124,3,141,153,3,172,1,191,201,0.686238379,630
13,2,31,1,2,64,71,2,92,102,1,122,3,141,151,3,171,2,192,202,0.6856415219728987,631
13,1,30,4,3,62,74,2,91,101,1,124,1,141,153,4,171,2,192,201,0.685529996131522,632
12,1,33,4,3,61,75,3,92,101,2,121,2,143,153,3,171,1,192,202,0.6854288825841034,633
12,2,32,0,1,61,74,4,93,103,2,121,2,143,152,3,174,1,191,201,0.6842164695846569,634
12,3,31,3,3,64,73,3,93,101,2,121,1,142,152,4,172,1,192,202,0.6840493384270055,635
13,3,32,8,2,62,74,1,91,101,3,123,3,141,151,1,172,1,192,201,0.6840429772010284,636
11,3,31,4,2,62,74,2,92,101,3,124,3,142,152,3,174,2,192,202,0.6835236608131867,637
13,3,32,0,1,61,72,4,93,103,1,121,1,143,152,2,173,1,192,202,0.683408890214187,638
11,2,32,2,2,65,71,2,94,103,1,124,3,141,151,4,172,1,191,202,0.6832711099201171,639
13,3,31,4,2,62,74,2,92,103,3,121,1,143,152,2,174,1,191,202,0.6832122723980111,640
12,2,33,1,3,61,74,4,93,101,3,123,1,143,151,3,171,1,192,202,0.6824002225822345,641
13,1,32,3,1,64,73,1,94,103,1,122,3,141,151,1,172,1,192,202,0.6817228576053214,642
11,1,34,1,3,61,75,2,92,101,4,124,2,143,153,2,174,2,192,201,0.681490236,643
13,1,30,8,1,62,71,4,92,101,4,124,1,143,151,3,171,1,191,202,0.6808517669022475,644
14,3,34,10,1,65,73,4,91,101,4,123,3,142,152,4,172,1,192,202,0.6804496131778681,645
13,2,32,3,3,62,71,1,93,103,1,121,3,142,151,4,174,1,191,202,0.6802607833162949,646
11,1,30,4,2,61,73,4,91,101,1,124,2,142,151,4,173,1,191,202,0.6802167299609481,647
13,1,31,2,3,65,75,4,94,103,1,121,1,141,153,3,172,1,191,201,0.6795709666058439,648
13,3,34,0,1,64,73,4,93,103,3,124,3,143,153,1,171,1,191,202,0.6792647542304506,649
11,2,30,0,3,62,72,2,91,102,3,121,2,141,153,1,173,2,191,201,0.6788721666544676,650
12,2,30,3,1,61,72,4,92,103,2,121,2,141,153,2,172,2,192,201,0.6781279265012519,651
14,3,31,7,3,63,75,4,93,101,2,121,1,142,152,1,173,1,192,202,0.6770751148146131,652
13,2,34,5,3,63,74,4,94,102,2,121,1,142,151,1,174,2,191,201,0.6763405049939202,653
14,2,34,4,3,64,73,4,91,103,3,124,3,141,151,2,172,1,192,202,0.6760261920376279,654
12,2,33,5,2,62,71,1,93,103,4,124,1,143,151,3,174,1,191,201,0.6752657847303136,655
12,3,31,6,2,63,73,3,92,103,2,123,2,141,153,3,174,2,192,201,0.6749996354328062,656
13,3,32,9,2,61,73,4,94,102,2,123,1,143,152,4,172,1,191,202,0.6738446571728939,657
12,2,31,1,2,65,72,2,94,101,1,122,3,142,151,1,172,2,192,202,0.6729934383875383,658
11,1,34,3,1,64,75,4,92,101,4,122,3,143,151,2,174,1,192,201,0.672584081,659
14,2,34,4,2,64,74,4,91,101,2,124,2,142,153,4,173,2,192,201,0.6721601199120866,660
12,2,33,0,2,61,75,4,93,101,4,124,3,141,153,2,173,1,192,201,0.671984466,661
13,2,33,6,1,62,73,4,93,103,3,121,3,141,152,4,173,2,192,201,0.6717230543226047,662
11,3,33,8,1,62,75,1,91,102,3,122,1,142,151,3,173,2,192,202,0.6712394162674408,663
11,2,31,0,2,63,74,4,92,103,4,122,2,141,152,1,171,1,191,201,0.6707089438067739,664
13,3,30,0,2,61,75,3,93,102,4,123,2,143,152,3,174,1,191,202,0.6704660729134488,665
11,2,34,1,3,61,75,3,93,101,4,124,2,143,153,3,174,2,192,201,0.670373801,666
12,2,30,9,3,61,75,2,92,101,4,124,2,143,153,2,174,1,192,201,0.670258184,667
13,2,32,4,3,62,72,1,91,101,2,124,1,141,151,1,172,2,192,201,0.6698292552135097,668
11,1,33,2,2,61,75,1,92,101,4,122,1,143,152,2,172,1,191,201,0.669780358,669
13,3,32,0,1,62,73,1,91,101,3,121,3,141,153,4,172,1,192,202,0.6697729866142871,670
11,3,30,9,3,64,72,1,91,102,3,124,3,143,152,1,172,1,191,202,0.669732504511694,671
11,3,31,0,1,61,74,4,92,101,2,123,2,141,151,3,173,2,192,202,0.6690467178671793,672
12,2,33,1,1,62,74,4,92,102,1,121,2,141,152,3,171,1,192,202,0.668886419213799,673
14,3,31,3,3,64,73,2,93,103,3,124,2,142,153,2,171,1,192,202,0.6688371664722067,674
14,1,34,3,1,61,75,4,93,101,4,121,3,143,152,3,173,1,191,201,0.668269955,675
12,2,34,0,3,64,72,2,93,103,1,122,3,142,151,3,174,1,192,201,0.6680120934456574,676
13,3,33,3,3,63,75,3,92,102,1,122,1,142,151,3,173,1,192,201,0.6674394855365896,677
13,1,31,3,1,65,71,2,94,102,3,124,2,143,152,4,173,2,192,201,0.6673097372546378,678
12,1,30,1,3,61,73,3,93,101,1,124,1,141,153,2,173,2,192,201,0.6672466425204819,679
11,2,32,6,3,61,72,4,94,101,2,124,2,143,152,1,173,2,191,202,0.6671933409988479,680
12,2,30,9,3,63,71,2,91,103,2,122,3,141,152,1,172,1,192,202,0.6665131661539325,681
11,2,30,6,1,63,74,4,91,101,4,123,3,142,152,1,173,2,191,202,0.6664148794767113,682
12,3,34,8,1,65,71,4,91,102,2,123,1,141,151,3,173,2,191,202,0.6652965344889303,683
11,1,34,9,3,63,75,4,91,103,2,124,2,141,153,4,172,2,191,201,0.6651099542577917,684
12,3,33,8,3,62,75,3,92,103,4,123,3,142,153,3,173,1,191,202,0.6648068092472306,685
14,3,32,10,1,63,75,3,92,101,1,123,1,141,153,1,172,2,191,202,0.6647198194614489,686
14,1,31,0,3,61,75,2,93,101,4,124,2,141,152,2,174,2,192,201,0.664675126,687
11,3,31,7,1,64,75,4,94,102,2,122,2,142,151,2,174,2,191,202,0.6645163190710914,688
12,1,33,8,1,63,75,4,94,102,1,121,2,142,151,3,172,1,192,202,0.6640115944194658,689
13,1,33,1,1,65,75,4,93,101,3,123,2,143,153,3,171,1,191,201,0.663429853128778,690
12,3,31,10,3,62,75,3,92,101,4,124,3,141,153,2,174,1,192,201,0.663366,691
14,2,34,8,2,64,74,4,94,103,3,122,3,142,153,1,172,1,192,201,0.6633606174902253,692
12,2,32,3,2,65,75,2,92,101,4,123,1,143,152,1,173,1,191,201,0.663230962,693
14,1,30,2,2,61,75,2,93,101,4,122,1,143,152,2,173,1,191,201,0.662869959,694
11,2,34,1,3,61,75,4,93,101,4,124,2,143,153,2,173,1,192,201,0.662783246,695
12,1,34,7,1,61,75,4,93,101,2,124,3,141,153,1,171,2,192,202,0.6621618494970238,696
11,3,30,2,3,65,71,2,91,102,4,121,1,141,151,2,173,2,191,202,0.6620938984352681,697
14,1,32,8,1,63,74,2,94,102,3,122,1,142,153,2,171,1,192,202,0.6620232364908808,698
11,3,30,2,3,63,71,2,93,103,1,121,3,141,152,2,174,2,192,202,0.6619704565312233,699
11,2,34,1,3,62,74,1,94,101,4,123,1,143,151,2,173,1,191,201,0.66152139,700
14,1,32,6,1,61,75,4,93,101,4,122,2,141,152,3,173,2,192,201,0.66134977,701
13,1,34,0,1,62,75,2,91,101,4,123,1,143,152,2,173,2,192,201,0.661154365,702
12,3,34,9,2,62,73,3,92,102,1,124,3,143,153,4,173,2,192,202,0.6609807249919868,703
11,1,34,10,1,61,75,3,93,101,4,124,3,141,153,2,174,2,192,201,0.66050206,704
11,2,30,9,3,61,75,2,93,101,4,123,1,143,151,2,173,1,191,201,0.66044109,705
11,2,30,7,1,63,75,1,93,102,2,124,1,142,152,3,172,2,191,202,0.6601005309951511,706
11,2,34,7,1,64,71,4,93,103,2,123,2,141,153,3,174,2,192,202,0.6599225648129179,707
14,1,32,10,1,64,74,2,92,101,1,124,3,142,153,2,173,2,192,201,0.6592521309256908,708
12,3,32,8,1,61,74,1,92,103,1,122,2,141,151,1,172,1,192,201,0.6590899492425955,709
11,1,31,10,2,65,74,4,93,102,1,124,3,143,151,3,171,1,191,202,0.658998615127841,710
11,2,32,1,3,63,75,3,92,102,4,121,1,141,153,3,172,1,191,202,0.65898132877479,711
12,3,34,4,2,63,74,2,91,102,1,121,1,142,152,3,173,2,192,201,0.6589807021077861,712
14,1,30,7,3,64,73,3,93,102,2,121,3,143,153,4,173,2,191,201,0.6588367276429625,713
14,1,30,7,2,63,71,2,93,103,3,124,3,141,151,4,172,2,191,201,0.658494888278703,714
14,3,34,0,3,65,75,2,93,101,4,124,3,141,153,1,174,1,192,201,0.658365245,715
12,1,32,9,1,61,75,2,92,101,4,122,2,143,152,1,173,2,191,201,0.657064398,716
14,1,32,2,2,61,75,4,93,101,4,122,2,141,152,3,173,2,192,201,0.656994847,717
13,3,31,9,1,61,73,4,91,102,4,124,3,141,152,1,174,2,191,201,0.656985868450179,718
12,2,34,0,2,65,75,4,93,101,4,121,2,143,152,2,173,1,191,201,0.656019024,719
14,1,34,2,1,61,75,4,93,101,4,121,2,143,152,3,173,1,192,201,0.655801338,720
13,2,31,0,1,62,75,2,94,102,3,124,2,141,153,1,171,1,192,201,0.6557930698529111,721
13,2,31,2,3,64,75,2,93,101,2,124,2,141,152,2,174,1,192,202,0.6557820654640595,722
13,3,32,8,3,64,72,4,94,101,1,123,3,142,152,1,173,1,192,201,0.6557210881124691,723
12,1,30,0,3,61,74,3,92,103,2,122,2,143,151,4,171,1,191,201,0.6555080431736762,724
13,2,32,6,2,62,72,1,92,102,1,123,3,143,152,4,174,1,191,202,0.6549654639637472,725
12,2,30,0,3,63,72,3,91,101,1,124,1,142,151,2,173,1,192,202,0.6549412488857218,726
14,3,34,9,1,61,73,3,93,102,1,124,2,141,151,2,174,1,191,202,0.6549052014732094,727
13,2,33,7,1,65,74,4,91,101,2,122,1,142,152,2,173,1,192,202,0.6547576797181922,728
14,1,33,0,1,65,75,4,94,101,4,123,3,143,152,2,173,1,192,201,0.654590065,729
14,2,31,1,1,63,71,1,94,101,1,123,1,141,151,3,172,2,192,201,0.6542977243582663,730
11,2,32,1,3,61,75,2,93,101,4,124,2,143,153,1,173,2,191,201,0.654033957,731
14,1,32,2,1,61,75,1,93,101,4,123,1,143,152,1,173,1,191,201,0.653960793,732
14,3,34,6,2,62,71,3,91,101,2,124,2,143,153,1,171,2,192,201,0.6538038232173821,733
14,1,30,10,3,61,71,3,92,102,4,121,1,142,153,1,173,2,191,201,0.6537817338773791,734
11,2,32,0,2,61,74,2,93,101,4,124,2,141,153,1,174,2,192,201,0.653749881,735
13,3,30,8,3,64,73,2,93,102,1,121,2,143,152,2,174,1,192,201,0.6532200454739432,736
12,2,30,9,3,61,73,1,92,102,1,122,3,141,152,2,172,1,192,202,0.65316685157614,737
14,2,34,1,2,65,75,4,93,101,3,123,2,143,152,2,173,2,192,201,0.652919935,738
13,2,30,2,3,65,75,2,91,101,2,123,2,142,152,4,171,2,191,201,0.6525908817642151,739
11,2,32,3,2,61,75,1,93,103,3,122,2,143,152,1,173,2,191,201,0.652528221,740
12,3,30,0,3,61,74,3,94,101,4,124,3,143,152,4,173,2,191,201,0.6523988533734321,741
14,3,33,5,1,63,71,3,94,102,4,121,3,143,151,3,171,2,192,202,0.6522268182239701,742
12,1,31,1,1,65,74,2,92,103,2,122,3,143,152,4,173,1,192,202,0.6521362082744058,743
14,1,34,3,2,65,75,1,93,102,4,121,2,143,152,1,173,1,192,201,0.651747502,744
12,2,30,9,1,61,75,4,93,101,4,124,3,143,153,1,174,1,192,201,0.651513105,745
12,1,30,3,3,61,73,3,93,103,2,123,2,143,152,1,173,1,192,202,0.6514354844301787,746
11,2,32,6,1,65,75,4,93,101,4,124,2,143,152,1,174,1,192,201,0.651267418,747
14,1,34,3,1,61,75,2,93,101,4,121,3,143,152,2,172,1,192,201,0.650915749,748
11,1,30,2,3,61,75,3,93,101,4,124,1,141,151,2,173,2,191,201,0.650863811,749
14,1,33,4,3,62,74,3,93,101,4,121,2,143,151,3,174,1,192,202,0.6507589665417436,750
11,2,34,9,2,63,75,4,92,103,1,121,3,141,153,4,174,1,191,202,0.6503706156594662,751
14,2,34,0,3,61,75,4,93,101,4,123,1,143,152,2,174,1,192,201,0.650310263,752
14,2,30,9,3,61,71,3,94,102,2,123,1,142,151,3,171,1,191,202,0.6499128139964023,753
12,2,32,3,2,61,74,4,93,101,4,121,1,143,152,2,173,1,191,201,0.649756714,754
14,2,34,1,3,65,75,2,93,101,4,124,2,143,153,2,173,1,191,201,0.649524576,755
13,3,34,2,1,63,71,3,91,102,4,122,3,141,151,2,172,2,191,201,0.649307747036248,756
11,3,34,9,2,63,75,3,93,103,1,123,3,143,152,1,173,2,192,201,0.6490393801328997,757
13,1,30,7,3,61,75,1,94,103,3,124,2,143,152,1,171,1,191,202,0.649016279411249,758
14,1,34,0,1,64,75,4,92,101,4,121,2,143,152,2,173,1,192,201,0.648754997,759
11,1,32,1,2,65,75,2,92,101,4,121,1,143,151,1,173,1,191,201,0.648647509,760
13,1,32,2,2,64,71,1,93,101,3,123,3,141,153,4,172,1,192,202,0.6484697574818894,761
11,1,34,0,1,61,75,4,93,101,4,121,3,143,152,2,173,1,191,201,0.647876727,762
12,2,33,5,2,62,74,1,91,101,2,121,2,141,152,2,171,2,192,201,0.6477662704507157,763
14,2,32,3,2,65,75,2,92,101,4,121,2,143,152,1,172,1,192,201,0.647751023,764
14,1,33,0,3,65,73,3,93,102,4,124,3,142,152,3,172,2,191,202,0.6468128652353722,765
14,3,31,1,1,64,72,3,93,103,1,123,2,141,153,1,172,2,191,202,0.6462959361535082,766
14,3,34,3,3,62,74,2,92,101,3,122,2,142,153,1,171,2,192,202,0.6462804591475642,767
12,3,34,2,1,62,73,2,93,102,4,121,1,141,153,3,173,1,192,202,0.6458541527246952,768
14,1,34,6,1,61,75,4,93,101,4,124,3,143,153,2,173,2,191,201,0.64558154,769
12,1,34,6,1,61,75,2,92,101,3,123,1,143,152,2,174,1,192,201,0.644284306,770
12,1,32,1,2,61,73,2,93,102,2,121,2,142,152,3,171,2,191,201,0.6441749527515487,771
14,2,30,3,1,63,73,2,93,101,4,123,3,141,151,3,174,1,192,201,0.6438014223933776,772
11,1,31,7,3,63,73,2,91,102,3,124,2,142,152,1,173,2,191,201,0.6436561633981531,773
12,3,34,3,3,61,74,1,92,103,2,124,1,143,152,2,172,1,192,202,0.6435967387428164,774
11,3,31,4,2,65,73,2,94,101,1,123,3,142,151,3,172,2,191,202,0.6431674027840616,775
11,2,34,2,3,63,73,1,92,101,4,123,1,143,152,2,173,1,191,201,0.642729342,776
12,1,34,9,1,61,75,4,91,101,4,121,1,143,152,2,173,1,192,201,0.642121447,777
12,1,30,9,3,61,73,1,93,101,4,121,2,143,152,3,172,1,192,201,0.641770831,778
12,1,32,4,3,63,75,2,92,101,3,122,1,142,153,2,174,1,192,201,0.6415865573023118,779
11,2,34,1,3,61,75,4,92,101,4,124,3,142,153,2,172,1,191,201,0.64145198,780
11,2,32,2,2,64,75,4,92,101,4,122,3,143,151,2,173,1,192,201,0.641267564,781
14,1,33,0,2,61,75,4,93,101,4,124,3,143,153,2,173,1,192,201,0.641128462,782
12,2,30,5,3,62,71,3,91,102,1,122,1,143,152,2,174,2,191,202,0.6407451546697711,783
12,1,30,9,3,61,73,2,91,101,2,121,1,142,151,1,172,2,192,201,0.6403878166903612,784
12,3,32,5,1,62,71,2,91,102,4,123,3,143,152,2,173,2,191,201,0.6401538015333574,785
14,2,33,6,2,63,71,1,93,101,2,123,3,143,152,2,171,1,191,202,0.6401195889351842,786
14,1,33,7,1,62,71,3,91,101,3,122,3,141,153,4,174,1,191,202,0.6396794811690898,787
11,1,30,8,3,63,75,1,93,102,4,124,1,141,153,3,173,1,191,202,0.6396636636019359,788
12,2,31,7,3,62,71,2,92,101,2,124,1,141,152,4,173,2,192,201,0.6396107593160946,789
11,3,32,9,3,61,75,4,93,102,4,124,2,143,151,1,173,1,191,201,0.639214452,790
14,1,34,3,2,62,75,4,93,101,4,122,3,141,152,2,173,1,191,201,0.639173203,791
14,2,32,0,1,63,75,4,93,101,4,122,2,143,152,1,173,1,191,201,0.638944678,792
14,3,30,0,3,62,71,2,92,102,4,123,3,143,153,3,172,1,192,202,0.6388156442656094,793
11,1,34,5,1,62,75,3,93,103,4,121,2,143,152,2,173,2,191,202,0.638712841,794
12,1,34,7,1,65,75,4,93,103,2,123,1,142,151,3,172,2,191,202,0.638679923005469,795
14,2,33,3,3,65,75,3,93,101,3,123,1,141,152,2,173,2,191,201,0.637994447,796
14,1,34,3,2,65,75,4,93,101,4,122,3,143,152,2,173,1,191,201,0.637115574,797
11,1,34,1,1,61,75,4,93,101,4,124,3,143,153,2,174,1,191,201,0.636732441,798
14,1,34,5,3,61,75,3,93,101,4,124,2,143,153,2,173,1,191,201,0.636562778,799
11,1,34,7,2,61,73,2,93,103,1,121,2,143,151,4,171,2,192,201,0.6364805088763508,800
13,2,33,9,1,61,75,4,93,101,4,121,3,143,152,1,174,1,192,201,0.6355579,801
14,3,34,7,3,64,71,1,93,102,4,121,1,141,151,1,172,1,191,201,0.635032035130772,802
12,1,34,3,1,61,75,3,92,103,4,121,2,141,151,2,172,1,192,201,0.634890691,803
13,2,31,9,2,61,75,2,92,101,3,121,2,143,152,4,173,1,191,201,0.6348684383998564,804
11,2,33,5,3,62,74,3,93,102,4,123,1,141,151,1,173,2,192,202,0.6345666451379557,805
13,1,32,0,1,62,75,1,92,101,4,124,2,143,153,1,172,2,191,201,0.634188255,806
13,1,31,1,2,61,75,2,94,103,2,121,3,143,153,3,174,2,192,202,0.6340180937231618,807
12,1,30,7,3,65,73,3,92,102,4,122,2,143,152,1,172,2,192,201,0.6339379987025833,808
14,1,34,1,2,64,75,3,93,101,4,124,1,143,151,2,173,1,192,201,0.633835833,809
12,2,33,1,3,61,75,1,93,101,2,123,1,143,152,2,174,1,192,201,0.632330247,810
14,1,34,0,3,65,75,1,92,101,4,123,3,143,152,1,173,1,192,201,0.632172327,811
11,3,34,3,2,61,74,1,91,103,1,123,2,141,153,1,172,2,192,202,0.6318651499474501,812
14,2,33,2,3,63,74,2,92,101,4,123,2,143,152,2,173,1,192,201,0.631666199,813
11,1,34,1,2,61,75,4,93,101,4,122,3,143,152,2,173,1,192,201,0.631659274,814
14,3,32,2,3,63,75,3,94,101,1,122,3,143,151,4,174,2,192,202,0.6312819482616769,815
13,3,34,2,3,64,71,2,93,103,3,123,3,141,152,3,172,2,191,202,0.6310541598605925,816
14,2,34,9,3,65,75,4,93,101,4,121,2,143,152,2,173,1,191,201,0.630227906,817
12,2,31,4,3,61,72,3,94,101,1,121,1,142,151,1,171,2,191,201,0.6301687006539831,818
12,1,30,10,1,62,73,3,94,103,2,124,1,143,151,4,171,1,191,202,0.6298077822670006,819
14,2,31,9,2,61,75,2,93,102,1,122,3,143,152,1,174,1,191,201,0.6297405260533508,820
12,1,33,0,2,61,73,1,91,101,4,122,2,143,152,2,173,1,191,201,0.629634464,821
14,1,34,3,1,64,75,4,93,101,4,123,2,143,152,2,173,1,191,201,0.629319226,822
14,1,32,0,3,63,75,1,92,101,4,124,2,143,153,1,173,1,191,201,0.629316215,823
14,2,34,3,2,64,75,3,92,101,4,121,3,143,151,3,171,1,191,201,0.6292809180137839,824
12,1,34,7,2,62,72,2,91,101,2,121,3,141,153,2,172,2,192,201,0.6290573405994097,825
12,1,34,10,2,63,73,3,93,102,3,121,3,141,153,2,172,2,192,201,0.6290301850082892,826
11,1,34,0,2,61,75,2,93,103,4,122,2,141,151,1,173,1,192,201,0.628673996,827
11,2,31,2,2,62,72,4,93,102,2,122,2,142,153,4,174,1,192,201,0.6283624474647842,828
14,2,31,2,1,63,75,1,94,103,1,123,1,142,152,4,171,1,192,202,0.628347275968344,829
13,3,31,1,2,63,71,2,91,101,2,124,1,143,151,4,171,2,191,202,0.6283262731716912,830
11,3,32,0,3,64,71,4,91,101,3,122,3,141,151,3,172,2,192,202,0.626827422876512,831
13,3,33,8,3,61,73,3,93,102,2,124,1,142,153,2,174,2,191,202,0.626561050100972,832
11,1,34,0,1,61,75,4,93,101,4,123,3,143,152,2,172,1,191,201,0.626400036,833
12,1,33,4,3,62,73,1,91,103,2,122,3,142,152,3,173,1,191,202,0.6263889762243822,834
12,1,31,9,3,62,71,3,91,101,2,123,3,141,151,4,173,1,191,202,0.62622413416954,835
12,1,31,3,1,64,73,3,92,102,1,122,1,142,153,2,171,2,191,201,0.6261802431071031,836
13,3,30,1,2,62,72,4,91,103,4,122,1,141,152,1,173,1,192,202,0.6260095677521142,837
14,3,32,3,3,62,74,2,92,101,4,121,1,143,152,1,173,1,192,201,0.625573703,838
13,3,31,5,1,63,72,1,91,103,2,121,1,143,151,1,172,1,191,201,0.6254190728024401,839
12,1,32,3,3,65,75,2,92,101,4,123,2,143,152,1,173,1,192,201,0.625389136,840
11,2,31,8,2,65,74,1,92,101,1,123,1,141,151,2,171,1,192,202,0.6253816724701022,841
14,2,30,7,1,62,74,4,93,101,2,122,2,143,152,4,171,2,191,201,0.6252966122639717,842
12,1,34,5,3,64,73,3,92,102,3,123,1,143,153,1,174,2,191,201,0.6251940334986195,843
11,3,33,7,3,64,75,1,93,103,1,123,2,143,152,1,171,2,191,201,0.6250554984285509,844
13,1,34,2,2,65,75,4,93,102,4,124,1,143,151,2,173,1,191,201,0.624902881,845
11,2,32,0,3,61,75,4,93,101,4,124,2,141,153,1,174,1,191,201,0.624868105,846
13,1,32,3,1,62,75,2,91,101,4,121,2,143,152,1,173,1,191,201,0.624867352,847
11,2,34,9,1,61,73,2,92,103,1,121,3,141,151,2,173,1,192,202,0.6247388288507626,848
14,2,32,3,2,63,75,4,93,101,4,123,2,143,152,1,173,1,191,201,0.624715303,849
12,2,34,3,2,61,75,4,93,101,4,121,2,143,152,1,173,1,191,201,0.624326299,850
14,1,34,3,1,63,75,4,93,101,4,122,2,143,152,2,173,2,192,201,0.623754535,851
11,2,34,6,2,62,72,3,94,103,2,123,1,142,152,1,173,1,191,202,0.6229254142065981,852
14,2,32,4,2,63,72,4,93,101,3,122,2,141,153,1,173,1,192,202,0.622822151530299,853
11,3,33,2,3,62,73,3,94,102,1,124,1,141,152,3,172,2,191,201,0.6222755117706841,854
13,1,32,2,1,65,75,3,92,101,4,121,3,143,152,1,174,1,192,201,0.622272735,855
11,2,32,1,3,61,74,4,93,101,4,124,2,142,153,3,173,2,192,201,0.622183462,856
11,1,34,2,1,61,75,4,93,101,4,123,2,143,152,2,173,2,192,201,0.622175935,857
12,1,34,3,1,65,75,4,93,103,4,121,3,143,152,2,173,1,192,201,0.621571954,858
12,1,32,8,1,65,75,4,93,101,4,122,2,143,152,2,173,1,191,201,0.62137956,859
11,2,31,2,2,61,75,4,93,101,4,123,1,141,152,1,173,1,191,201,0.620139382,860
